model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,6,val,freq,zh,ja,de,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,2,21433,17,1.4765625,9.4375,7.9609375,-19.5234375,-4.625,14.8984375,2.0
qwen3-4b,6,val,freq,zh,ja,de,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,2,66,8,11.1875,10.5625,-0.625,-9.8125,-3.5,6.3125,2.0
qwen3-4b,6,val,freq,zh,ja,de,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,2,149,135,10.0625,6.25,-3.8125,-10.9375,-7.8125,3.125,2.0
qwen3-4b,6,val,freq,zh,ja,de,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,2,1715,2691,5.96875,2.28125,-3.6875,-15.03125,-11.78125,3.25,2.0
qwen3-4b,6,val,freq,zh,ja,de,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,2,66,8,11.1875,10.5625,-0.625,-9.8125,-3.5,6.3125,2.0
qwen3-4b,6,val,freq,zh,ja,de,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,2,1,2,21.0,14.0625,-6.9375,0.0,0.0,0.0,2.0
qwen3-4b,6,val,freq,zh,ja,de,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,2,13825,16806,2.265625,-0.59375,-2.859375,-18.734375,-14.65625,4.078125,2.0
qwen3-4b,6,val,freq,zh,ja,de,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,2,37,51,12.3125,7.5625,-4.75,-8.6875,-6.5,2.1875,2.0
qwen3-4b,6,freq,desc,zh,ja,de,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,1,21433,21378,1.4765625,1.453125,-0.0234375,-19.5234375,-19.546875,-0.0234375,2.0
qwen3-4b,6,freq,desc,zh,ja,de,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,1,21433,21378,1.4765625,1.453125,-0.0234375,-19.5234375,-19.546875,-0.0234375,2.0
qwen3-4b,6,freq,desc,zh,ja,de,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,1,66,73,11.1875,11.0625,-0.125,-9.8125,-9.9375,-0.125,2.0
qwen3-4b,6,freq,desc,zh,ja,de,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,1,149,150,10.0625,10.0,-0.0625,-10.9375,-11.0,-0.0625,2.0
qwen3-4b,6,freq,desc,zh,ja,de,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,1,1715,1779,5.96875,5.875,-0.09375,-15.03125,-15.125,-0.09375,2.0
qwen3-4b,6,freq,desc,zh,ja,de,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,1,66,73,11.1875,11.0625,-0.125,-9.8125,-9.9375,-0.125,2.0
qwen3-4b,6,freq,desc,zh,ja,de,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,1,1,1,21.0,21.0,0.0,0.0,0.0,0.0,2.0
qwen3-4b,6,freq,desc,zh,ja,de,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,1,13825,13718,2.265625,2.25,-0.015625,-18.734375,-18.75,-0.015625,2.0
qwen3-4b,6,freq,desc,zh,ja,de,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,1,37,38,12.3125,12.25,-0.0625,-8.6875,-8.75,-0.0625,2.0
qwen3-4b,6,freq,val,zh,ja,de,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,17,21433,20095,1.4765625,6.125,4.6484375,-19.5234375,-6.875,12.6484375,2.0
qwen3-4b,6,freq,val,zh,ja,de,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,17,21433,20095,1.4765625,6.125,4.6484375,-19.5234375,-6.875,12.6484375,2.0
qwen3-4b,6,freq,val,zh,ja,de,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,17,66,202,11.1875,10.5625,-0.625,-9.8125,-2.4375,7.375,2.0
qwen3-4b,6,freq,val,zh,ja,de,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,17,149,132,10.0625,10.9375,0.875,-10.9375,-2.0625,8.875,2.0
qwen3-4b,6,freq,val,zh,ja,de,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,17,1715,372,5.96875,10.0,4.03125,-15.03125,-3.0,12.03125,2.0
qwen3-4b,6,freq,val,zh,ja,de,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,17,66,202,11.1875,10.5625,-0.625,-9.8125,-2.4375,7.375,2.0
qwen3-4b,6,freq,val,zh,ja,de,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,17,1,17,21.0,13.0,-8.0,0.0,0.0,0.0,2.0
qwen3-4b,6,freq,val,zh,ja,de,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,17,13825,75348,2.265625,4.0625,1.796875,-18.734375,-8.9375,9.796875,2.0
qwen3-4b,6,freq,val,zh,ja,de,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,17,37,63,12.3125,11.625,-0.6875,-8.6875,-1.375,7.3125,2.0
qwen3-4b,6,freq,freq,zh,ja,de,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,1,21433,21378,1.4765625,1.453125,-0.0234375,-19.5234375,-19.546875,-0.0234375,2.0
qwen3-4b,6,freq,freq,zh,ja,de,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,1,21433,21378,1.4765625,1.453125,-0.0234375,-19.5234375,-19.546875,-0.0234375,2.0
qwen3-4b,6,freq,freq,zh,ja,de,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,1,66,73,11.1875,11.0625,-0.125,-9.8125,-9.9375,-0.125,2.0
qwen3-4b,6,freq,freq,zh,ja,de,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,1,149,150,10.0625,10.0,-0.0625,-10.9375,-11.0,-0.0625,2.0
qwen3-4b,6,freq,freq,zh,ja,de,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,1,1715,1779,5.96875,5.875,-0.09375,-15.03125,-15.125,-0.09375,2.0
qwen3-4b,6,freq,freq,zh,ja,de,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,1,66,73,11.1875,11.0625,-0.125,-9.8125,-9.9375,-0.125,2.0
qwen3-4b,6,freq,freq,zh,ja,de,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,1,1,1,21.0,21.0,0.0,0.0,0.0,0.0,2.0
qwen3-4b,6,freq,freq,zh,ja,de,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,1,13825,13718,2.265625,2.25,-0.015625,-18.734375,-18.75,-0.015625,2.0
qwen3-4b,6,freq,freq,zh,ja,de,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,1,37,38,12.3125,12.25,-0.0625,-8.6875,-8.75,-0.0625,2.0
qwen3-4b,6,desc,desc,zh,ja,en,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,133073,21433,21062,1.4765625,nan,nan,-19.5234375,nan,nan,2.0
qwen3-4b,6,desc,desc,zh,ja,en,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,133073,21433,21062,1.4765625,nan,nan,-19.5234375,nan,nan,2.0
qwen3-4b,6,desc,desc,zh,ja,en,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,133073,66,13490,11.1875,nan,nan,-9.8125,nan,nan,2.0
qwen3-4b,6,desc,desc,zh,ja,en,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,133073,149,18703,10.0625,nan,nan,-10.9375,nan,nan,2.0
qwen3-4b,6,desc,desc,zh,ja,en,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,133073,1715,87464,5.96875,nan,nan,-15.03125,nan,nan,2.0
qwen3-4b,6,desc,desc,zh,ja,en,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,133073,66,13490,11.1875,nan,nan,-9.8125,nan,nan,2.0
qwen3-4b,6,desc,desc,zh,ja,en,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,133073,1,133073,21.0,nan,nan,0.0,nan,nan,2.0
qwen3-4b,6,desc,desc,zh,ja,en,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,133073,13825,31079,2.265625,nan,nan,-18.734375,nan,nan,2.0
qwen3-4b,6,desc,desc,zh,ja,en,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,133073,37,99349,12.3125,nan,nan,-8.6875,nan,nan,2.0
qwen3-4b,6,desc,val,zh,ja,en,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,133073,21433,21062,1.4765625,nan,nan,-19.5234375,nan,nan,2.0
qwen3-4b,6,desc,val,zh,ja,en,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,133073,21433,21062,1.4765625,nan,nan,-19.5234375,nan,nan,2.0
qwen3-4b,6,desc,val,zh,ja,en,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,133073,66,13490,11.1875,nan,nan,-9.8125,nan,nan,2.0
qwen3-4b,6,desc,val,zh,ja,en,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,133073,149,18703,10.0625,nan,nan,-10.9375,nan,nan,2.0
qwen3-4b,6,desc,val,zh,ja,en,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,133073,1715,87464,5.96875,nan,nan,-15.03125,nan,nan,2.0
qwen3-4b,6,desc,val,zh,ja,en,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,133073,66,13490,11.1875,nan,nan,-9.8125,nan,nan,2.0
qwen3-4b,6,desc,val,zh,ja,en,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,133073,1,133073,21.0,nan,nan,0.0,nan,nan,2.0
qwen3-4b,6,desc,val,zh,ja,en,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,133073,13825,31079,2.265625,nan,nan,-18.734375,nan,nan,2.0
qwen3-4b,6,desc,val,zh,ja,en,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,133073,37,99349,12.3125,nan,nan,-8.6875,nan,nan,2.0
qwen3-4b,6,desc,freq,zh,ja,en,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,133073,21433,21062,1.4765625,nan,nan,-19.5234375,nan,nan,2.0
qwen3-4b,6,desc,freq,zh,ja,en,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,133073,21433,21062,1.4765625,nan,nan,-19.5234375,nan,nan,2.0
qwen3-4b,6,desc,freq,zh,ja,en,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,133073,66,13490,11.1875,nan,nan,-9.8125,nan,nan,2.0
qwen3-4b,6,desc,freq,zh,ja,en,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,133073,149,18703,10.0625,nan,nan,-10.9375,nan,nan,2.0
qwen3-4b,6,desc,freq,zh,ja,en,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,133073,1715,87464,5.96875,nan,nan,-15.03125,nan,nan,2.0
qwen3-4b,6,desc,freq,zh,ja,en,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,133073,66,13490,11.1875,nan,nan,-9.8125,nan,nan,2.0
qwen3-4b,6,desc,freq,zh,ja,en,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,133073,1,133073,21.0,nan,nan,0.0,nan,nan,2.0
qwen3-4b,6,desc,freq,zh,ja,en,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,133073,13825,31079,2.265625,nan,nan,-18.734375,nan,nan,2.0
qwen3-4b,6,desc,freq,zh,ja,en,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,133073,37,99349,12.3125,nan,nan,-8.6875,nan,nan,2.0
qwen3-4b,6,val,desc,zh,ja,en,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,133073,21433,21062,1.4765625,nan,nan,-19.5234375,nan,nan,2.0
qwen3-4b,6,val,desc,zh,ja,en,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,133073,21433,21062,1.4765625,nan,nan,-19.5234375,nan,nan,2.0
qwen3-4b,6,val,desc,zh,ja,en,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,133073,66,13490,11.1875,nan,nan,-9.8125,nan,nan,2.0
qwen3-4b,6,val,desc,zh,ja,en,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,133073,149,18703,10.0625,nan,nan,-10.9375,nan,nan,2.0
qwen3-4b,6,val,desc,zh,ja,en,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,133073,1715,87464,5.96875,nan,nan,-15.03125,nan,nan,2.0
qwen3-4b,6,val,desc,zh,ja,en,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,133073,66,13490,11.1875,nan,nan,-9.8125,nan,nan,2.0
qwen3-4b,6,val,desc,zh,ja,en,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,133073,1,133073,21.0,nan,nan,0.0,nan,nan,2.0
qwen3-4b,6,val,desc,zh,ja,en,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,133073,13825,31079,2.265625,nan,nan,-18.734375,nan,nan,2.0
qwen3-4b,6,val,desc,zh,ja,en,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,133073,37,99349,12.3125,nan,nan,-8.6875,nan,nan,2.0
qwen3-4b,6,val,val,zh,ja,en,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,1,21433,20894,1.4765625,-0.08984375,-1.56640625,-19.5234375,-17.83984375,1.68359375,2.0
qwen3-4b,6,val,val,zh,ja,en,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,1,21433,20894,1.4765625,-0.08984375,-1.56640625,-19.5234375,-17.83984375,1.68359375,2.0
qwen3-4b,6,val,val,zh,ja,en,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,1,66,355,11.1875,7.53125,-3.65625,-9.8125,-10.21875,-0.40625,2.0
qwen3-4b,6,val,val,zh,ja,en,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,1,149,726,10.0625,6.21875,-3.84375,-10.9375,-11.53125,-0.59375,2.0
qwen3-4b,6,val,val,zh,ja,en,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,1,1715,7524,5.96875,1.8046875,-4.1640625,-15.03125,-15.9453125,-0.9140625,2.0
qwen3-4b,6,val,val,zh,ja,en,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,1,66,355,11.1875,7.53125,-3.65625,-9.8125,-10.21875,-0.40625,2.0
qwen3-4b,6,val,val,zh,ja,en,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,1,1,1,21.0,17.75,-3.25,0.0,0.0,0.0,2.0
qwen3-4b,6,val,val,zh,ja,en,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,1,13825,15998,2.265625,0.431640625,-1.833984375,-18.734375,-17.318359375,1.416015625,2.0
qwen3-4b,6,val,val,zh,ja,en,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,1,37,352,12.3125,7.5625,-4.75,-8.6875,-10.1875,-1.5,2.0
qwen3-4b,6,val,freq,zh,ja,en,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,1,21433,21244,1.4765625,-0.3046875,-1.78125,-19.5234375,-17.6796875,1.84375,2.0
qwen3-4b,6,val,freq,zh,ja,en,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,1,21433,21244,1.4765625,-0.3046875,-1.78125,-19.5234375,-17.6796875,1.84375,2.0
qwen3-4b,6,val,freq,zh,ja,en,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,1,66,350,11.1875,7.28125,-3.90625,-9.8125,-10.09375,-0.28125,2.0
qwen3-4b,6,val,freq,zh,ja,en,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,1,149,555,10.0625,6.4375,-3.625,-10.9375,-10.9375,0.0,2.0
qwen3-4b,6,val,freq,zh,ja,en,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,1,1715,8022,5.96875,1.5078125,-4.4609375,-15.03125,-15.8671875,-0.8359375,2.0
qwen3-4b,6,val,freq,zh,ja,en,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,1,66,350,11.1875,7.28125,-3.90625,-9.8125,-10.09375,-0.28125,2.0
qwen3-4b,6,val,freq,zh,ja,en,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,1,1,1,21.0,17.375,-3.625,0.0,0.0,0.0,2.0
qwen3-4b,6,val,freq,zh,ja,en,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,1,13825,16792,2.265625,0.154296875,-2.111328125,-18.734375,-17.220703125,1.513671875,2.0
qwen3-4b,6,val,freq,zh,ja,en,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,1,37,380,12.3125,7.125,-5.1875,-8.6875,-10.25,-1.5625,2.0
qwen3-4b,6,freq,desc,zh,ja,en,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,133073,21433,21062,1.4765625,nan,nan,-19.5234375,nan,nan,2.0
qwen3-4b,6,freq,desc,zh,ja,en,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,133073,21433,21062,1.4765625,nan,nan,-19.5234375,nan,nan,2.0
qwen3-4b,6,freq,desc,zh,ja,en,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,133073,66,13490,11.1875,nan,nan,-9.8125,nan,nan,2.0
qwen3-4b,6,freq,desc,zh,ja,en,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,133073,149,18703,10.0625,nan,nan,-10.9375,nan,nan,2.0
qwen3-4b,6,freq,desc,zh,ja,en,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,133073,1715,87464,5.96875,nan,nan,-15.03125,nan,nan,2.0
qwen3-4b,6,freq,desc,zh,ja,en,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,133073,66,13490,11.1875,nan,nan,-9.8125,nan,nan,2.0
qwen3-4b,6,freq,desc,zh,ja,en,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,133073,1,133073,21.0,nan,nan,0.0,nan,nan,2.0
qwen3-4b,6,freq,desc,zh,ja,en,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,133073,13825,31079,2.265625,nan,nan,-18.734375,nan,nan,2.0
qwen3-4b,6,freq,desc,zh,ja,en,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,133073,37,99349,12.3125,nan,nan,-8.6875,nan,nan,2.0
qwen3-4b,6,freq,val,zh,ja,en,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,161,21433,137124,1.4765625,3.921875,2.4453125,-19.5234375,-8.890625,10.6328125,2.0
qwen3-4b,6,freq,val,zh,ja,en,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,161,21433,137124,1.4765625,3.921875,2.4453125,-19.5234375,-8.890625,10.6328125,2.0
qwen3-4b,6,freq,val,zh,ja,en,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,161,66,38326,11.1875,7.25,-3.9375,-9.8125,-5.5625,4.25,2.0
qwen3-4b,6,freq,val,zh,ja,en,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,161,149,622,10.0625,11.1875,1.125,-10.9375,-1.625,9.3125,2.0
qwen3-4b,6,freq,val,zh,ja,en,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,161,1715,12591,5.96875,8.4375,2.46875,-15.03125,-4.375,10.65625,2.0
qwen3-4b,6,freq,val,zh,ja,en,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,161,66,38326,11.1875,7.25,-3.9375,-9.8125,-5.5625,4.25,2.0
qwen3-4b,6,freq,val,zh,ja,en,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,161,1,161,21.0,12.8125,-8.1875,0.0,0.0,0.0,2.0
qwen3-4b,6,freq,val,zh,ja,en,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,161,13825,10751,2.265625,8.5625,6.296875,-18.734375,-4.25,14.484375,2.0
qwen3-4b,6,freq,val,zh,ja,en,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,161,37,38,12.3125,14.3125,2.0,-8.6875,1.5,10.1875,2.0
qwen3-4b,6,freq,freq,zh,ja,en,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,1,21433,21433,1.4765625,1.4765625,0.0,-19.5234375,-19.5234375,0.0,2.0
qwen3-4b,6,freq,freq,zh,ja,en,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,1,21433,21433,1.4765625,1.4765625,0.0,-19.5234375,-19.5234375,0.0,2.0
qwen3-4b,6,freq,freq,zh,ja,en,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,1,66,66,11.1875,11.1875,0.0,-9.8125,-9.8125,0.0,2.0
qwen3-4b,6,freq,freq,zh,ja,en,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,1,149,149,10.0625,10.0625,0.0,-10.9375,-10.9375,0.0,2.0
qwen3-4b,6,freq,freq,zh,ja,en,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,1,1715,1715,5.96875,5.96875,0.0,-15.03125,-15.03125,0.0,2.0
qwen3-4b,6,freq,freq,zh,ja,en,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,1,66,66,11.1875,11.1875,0.0,-9.8125,-9.8125,0.0,2.0
qwen3-4b,6,freq,freq,zh,ja,en,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,1,1,1,21.0,21.0,0.0,0.0,0.0,0.0,2.0
qwen3-4b,6,freq,freq,zh,ja,en,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,1,13825,13825,2.265625,2.265625,0.0,-18.734375,-18.734375,0.0,2.0
qwen3-4b,6,freq,freq,zh,ja,en,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,1,37,37,12.3125,12.3125,0.0,-8.6875,-8.6875,0.0,2.0
qwen3-4b,6,desc,desc,zh,ja,es,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,1,21433,21433,1.4765625,1.4765625,0.0,-19.5234375,-19.5234375,0.0,2.0
qwen3-4b,6,desc,desc,zh,ja,es,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,1,21433,21433,1.4765625,1.4765625,0.0,-19.5234375,-19.5234375,0.0,2.0
qwen3-4b,6,desc,desc,zh,ja,es,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,1,66,66,11.1875,11.1875,0.0,-9.8125,-9.8125,0.0,2.0
qwen3-4b,6,desc,desc,zh,ja,es,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,1,149,149,10.0625,10.0625,0.0,-10.9375,-10.9375,0.0,2.0
qwen3-4b,6,desc,desc,zh,ja,es,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,1,1715,1715,5.96875,5.96875,0.0,-15.03125,-15.03125,0.0,2.0
qwen3-4b,6,desc,desc,zh,ja,es,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,1,66,66,11.1875,11.1875,0.0,-9.8125,-9.8125,0.0,2.0
qwen3-4b,6,desc,desc,zh,ja,es,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,1,1,1,21.0,21.0,0.0,0.0,0.0,0.0,2.0
qwen3-4b,6,desc,desc,zh,ja,es,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,1,13825,13825,2.265625,2.265625,0.0,-18.734375,-18.734375,0.0,2.0
qwen3-4b,6,desc,desc,zh,ja,es,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,1,37,37,12.3125,12.3125,0.0,-8.6875,-8.6875,0.0,2.0
qwen3-4b,6,desc,val,zh,ja,es,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,21,21433,78494,1.4765625,4.4375,2.9609375,-19.5234375,-8.0,11.5234375,2.0
qwen3-4b,6,desc,val,zh,ja,es,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,21,21433,78494,1.4765625,4.4375,2.9609375,-19.5234375,-8.0,11.5234375,2.0
qwen3-4b,6,desc,val,zh,ja,es,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,21,66,470,11.1875,10.0,-1.1875,-9.8125,-2.4375,7.375,2.0
qwen3-4b,6,desc,val,zh,ja,es,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,21,149,404,10.0625,10.125,0.0625,-10.9375,-2.3125,8.625,2.0
qwen3-4b,6,desc,val,zh,ja,es,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,21,1715,81,5.96875,11.375,5.40625,-15.03125,-1.0625,13.96875,2.0
qwen3-4b,6,desc,val,zh,ja,es,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,21,66,470,11.1875,10.0,-1.1875,-9.8125,-2.4375,7.375,2.0
qwen3-4b,6,desc,val,zh,ja,es,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,21,1,21,21.0,12.4375,-8.5625,0.0,0.0,0.0,2.0
qwen3-4b,6,desc,val,zh,ja,es,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,21,13825,104350,2.265625,3.8125,1.546875,-18.734375,-8.625,10.109375,2.0
qwen3-4b,6,desc,val,zh,ja,es,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,21,37,193,12.3125,10.6875,-1.625,-8.6875,-1.75,6.9375,2.0
qwen3-4b,6,desc,freq,zh,ja,es,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,0,21433,30573,1.4765625,0.9453125,-0.53125,-19.5234375,-17.9296875,1.59375,2.0
qwen3-4b,6,desc,freq,zh,ja,es,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,0,21433,30573,1.4765625,0.9453125,-0.53125,-19.5234375,-17.9296875,1.59375,2.0
qwen3-4b,6,desc,freq,zh,ja,es,en,difficult,簡単な,"""簡単な""的反义词是""",難しい,1,0,66,19,11.1875,14.1875,3.0,-9.8125,-4.6875,5.125,2.0
qwen3-4b,6,desc,freq,zh,ja,es,en,hard,簡単な,"""簡単な""的反义词是""",難しい,1,0,149,55,10.0625,11.1875,1.125,-10.9375,-7.6875,3.25,2.0
qwen3-4b,6,desc,freq,zh,ja,es,es,difícil,簡単な,"""簡単な""的反义词是""",難しい,1,0,1715,34,5.96875,12.3125,6.34375,-15.03125,-6.5625,8.46875,2.0
qwen3-4b,6,desc,freq,zh,ja,es,fr,difficile,簡単な,"""簡単な""的反义词是""",難しい,1,0,66,19,11.1875,14.1875,3.0,-9.8125,-4.6875,5.125,2.0
qwen3-4b,6,desc,freq,zh,ja,es,ja,難しい,簡単な,"""簡単な""的反义词是""",難しい,1,0,1,0,21.0,18.875,-2.125,0.0,0.0,0.0,2.0
qwen3-4b,6,desc,freq,zh,ja,es,ko,어려운,簡単な,"""簡単な""的反义词是""",難しい,1,0,13825,31896,2.265625,0.859375,-1.40625,-18.734375,-18.015625,0.71875,2.0
qwen3-4b,6,desc,freq,zh,ja,es,zh,难,簡単な,"""簡単な""的反义词是""",難しい,1,0,37,39,12.3125,11.8125,-0.5,-8.6875,-7.0625,1.625,2.0
qwen3-4b,6,val,desc,zh,ja,es,de,schwierig,簡単な,"""簡単な""的反义词是""",難しい,1,1,21433,21441,1.4765625,-0.66796875,-2.14453125,-19.5234375,-17.29296875,2.23046875,2.0
qwen3-4b,6,val,desc,zh,ja,es,de,schwer,簡単な,"""簡単な""的反义词是""",難しい,1,1,21433,21441,1.4765625,-0.66796875,-2.14453125,-19.5234375,-17.29296875,2.23046875,2.0
