model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,adjective,prompt,tracked_target,baseline_adj_rank,combined_adj_rank,baseline_target_logit,combined_target_logit,delta_combined_logit
qwen3-4b,59,freq,val,ja,zh,直,「直」の反対は「,弯,22,18,13.0625,14.6875,1.625
qwen3-4b,59,freq,freq,ja,zh,直,「直」の反対は「,弯,22,31,13.0625,13.4375,0.375
qwen3-4b,60,desc,desc,ja,zh,完整,「完整」の反対は「,破,5,5,14.5625,14.625,0.0625
qwen3-4b,60,desc,val,ja,zh,完整,「完整」の反対は「,破,5,5,14.5625,16.5,1.9375
qwen3-4b,60,desc,freq,ja,zh,完整,「完整」の反対は「,破,5,2,14.5625,15.5,0.9375
qwen3-4b,60,val,desc,ja,zh,完整,「完整」の反対は「,破,5,7,14.5625,12.4375,-2.125
qwen3-4b,60,val,val,ja,zh,完整,「完整」の反対は「,破,5,8,14.5625,12.3125,-2.25
qwen3-4b,60,val,freq,ja,zh,完整,「完整」の反対は「,破,5,10,14.5625,12.4375,-2.125
qwen3-4b,60,freq,desc,ja,zh,完整,「完整」の反対は「,破,5,5,14.5625,14.75,0.1875
qwen3-4b,60,freq,val,ja,zh,完整,「完整」の反対は「,破,5,7,14.5625,15.125,0.5625
qwen3-4b,60,freq,freq,ja,zh,完整,「完整」の反対は「,破,5,5,14.5625,14.6875,0.125
qwen3-4b,61,desc,desc,ja,zh,平静,「平静」の反対は「,骚乱,71,68,10.3125,10.3125,0.0
qwen3-4b,61,desc,val,ja,zh,平静,「平静」の反対は「,骚乱,71,31,10.3125,13.5625,3.25
qwen3-4b,61,desc,freq,ja,zh,平静,「平静」の反対は「,骚乱,71,14,10.3125,14.9375,4.625
qwen3-4b,61,val,desc,ja,zh,平静,「平静」の反対は「,骚乱,71,205,10.3125,7.59375,-2.71875
qwen3-4b,61,val,val,ja,zh,平静,「平静」の反対は「,骚乱,71,257,10.3125,7.3125,-3.0
qwen3-4b,61,val,freq,ja,zh,平静,「平静」の反対は「,骚乱,71,20,10.3125,11.25,0.9375
qwen3-4b,61,freq,desc,ja,zh,平静,「平静」の反対は「,骚乱,71,78,10.3125,10.1875,-0.125
qwen3-4b,61,freq,val,ja,zh,平静,「平静」の反対は「,骚乱,71,59,10.3125,11.3125,1.0
qwen3-4b,61,freq,freq,ja,zh,平静,「平静」の反対は「,骚乱,71,78,10.3125,10.25,-0.0625
qwen3-4b,62,desc,desc,ja,zh,正确,「正确」の反対は「,不正确,3,3,17.375,17.375,0.0
qwen3-4b,62,desc,val,ja,zh,正确,「正确」の反対は「,不正确,3,0,17.375,19.875,2.5
qwen3-4b,62,desc,freq,ja,zh,正确,「正确」の反対は「,不正确,3,0,17.375,18.0,0.625
qwen3-4b,62,val,desc,ja,zh,正确,「正确」の反対は「,不正确,3,1,17.375,16.625,-0.75
qwen3-4b,62,val,val,ja,zh,正确,「正确」の反対は「,不正确,3,2,17.375,16.5,-0.875
qwen3-4b,62,val,freq,ja,zh,正确,「正确」の反対は「,不正确,3,0,17.375,15.875,-1.5
qwen3-4b,62,freq,desc,ja,zh,正确,「正确」の反対は「,不正确,3,3,17.375,17.625,0.25
qwen3-4b,62,freq,val,ja,zh,正确,「正确」の反対は「,不正确,3,0,17.375,18.125,0.75
qwen3-4b,62,freq,freq,ja,zh,正确,「正确」の反対は「,不正确,3,3,17.375,17.375,0.0
qwen3-4b,63,desc,desc,ja,zh,复杂,「复杂」の反対は「,简单,5,6,14.75,14.625,-0.125
qwen3-4b,63,desc,val,ja,zh,复杂,「复杂」の反対は「,简单,5,4,14.75,17.0,2.25
qwen3-4b,63,desc,freq,ja,zh,复杂,「复杂」の反対は「,简单,5,0,14.75,19.0,4.25
qwen3-4b,63,val,desc,ja,zh,复杂,「复杂」の反対は「,简单,5,4,14.75,12.8125,-1.9375
qwen3-4b,63,val,val,ja,zh,复杂,「复杂」の反対は「,简单,5,4,14.75,12.8125,-1.9375
qwen3-4b,63,val,freq,ja,zh,复杂,「复杂」の反対は「,简单,5,3,14.75,13.625,-1.125
qwen3-4b,63,freq,desc,ja,zh,复杂,「复杂」の反対は「,简单,5,6,14.75,14.5,-0.25
qwen3-4b,63,freq,val,ja,zh,复杂,「复杂」の反対は「,简单,5,11,14.75,14.5625,-0.1875
qwen3-4b,63,freq,freq,ja,zh,复杂,「复杂」の反対は「,简单,5,6,14.75,14.375,-0.375
qwen3-4b,64,desc,desc,ja,zh,有效,「有效」の反対は「,无效,3,3,16.25,16.125,-0.125
qwen3-4b,64,desc,val,ja,zh,有效,「有效」の反対は「,无效,3,0,16.25,18.625,2.375
qwen3-4b,64,desc,freq,ja,zh,有效,「有效」の反対は「,无效,3,1,16.25,19.875,3.625
qwen3-4b,64,val,desc,ja,zh,有效,「有效」の反対は「,无效,3,9,16.25,12.375,-3.875
qwen3-4b,64,val,val,ja,zh,有效,「有效」の反対は「,无效,3,9,16.25,12.3125,-3.9375
qwen3-4b,64,val,freq,ja,zh,有效,「有效」の反対は「,无效,3,3,16.25,14.5,-1.75
qwen3-4b,64,freq,desc,ja,zh,有效,「有效」の反対は「,无效,3,4,16.25,16.0,-0.25
qwen3-4b,64,freq,val,ja,zh,有效,「有效」の反対は「,无效,3,4,16.25,15.9375,-0.3125
qwen3-4b,64,freq,freq,ja,zh,有效,「有效」の反対は「,无效,3,4,16.25,15.8125,-0.4375
qwen3-4b,65,desc,desc,ja,zh,著名,「著名」の反対は「,不为人知,1,1,15.9375,15.75,-0.1875
qwen3-4b,65,desc,val,ja,zh,著名,「著名」の反対は「,不为人知,1,0,15.9375,18.625,2.6875
qwen3-4b,65,desc,freq,ja,zh,著名,「著名」の反対は「,不为人知,1,0,15.9375,18.25,2.3125
qwen3-4b,65,val,desc,ja,zh,著名,「著名」の反対は「,不为人知,1,1,15.9375,13.375,-2.5625
qwen3-4b,65,val,val,ja,zh,著名,「著名」の反対は「,不为人知,1,1,15.9375,13.3125,-2.625
qwen3-4b,65,val,freq,ja,zh,著名,「著名」の反対は「,不为人知,1,0,15.9375,14.0,-1.9375
qwen3-4b,65,freq,desc,ja,zh,著名,「著名」の反対は「,不为人知,1,1,15.9375,15.875,-0.0625
qwen3-4b,65,freq,val,ja,zh,著名,「著名」の反対は「,不为人知,1,0,15.9375,16.5,0.5625
qwen3-4b,65,freq,freq,ja,zh,著名,「著名」の反対は「,不为人知,1,2,15.9375,15.5625,-0.375
qwen3-4b,66,desc,desc,ja,zh,慷慨,「慷慨」の反対は「,吝啬,0,0,19.375,19.5,0.125
qwen3-4b,66,desc,val,ja,zh,慷慨,「慷慨」の反対は「,吝啬,0,0,19.375,21.0,1.625
qwen3-4b,66,desc,freq,ja,zh,慷慨,「慷慨」の反対は「,吝啬,0,0,19.375,21.75,2.375
qwen3-4b,66,val,desc,ja,zh,慷慨,「慷慨」の反対は「,吝啬,0,0,19.375,16.625,-2.75
qwen3-4b,66,val,val,ja,zh,慷慨,「慷慨」の反対は「,吝啬,0,0,19.375,16.625,-2.75
qwen3-4b,66,val,freq,ja,zh,慷慨,「慷慨」の反対は「,吝啬,0,0,19.375,17.125,-2.25
qwen3-4b,66,freq,desc,ja,zh,慷慨,「慷慨」の反対は「,吝啬,0,0,19.375,19.375,0.0
qwen3-4b,66,freq,val,ja,zh,慷慨,「慷慨」の反対は「,吝啬,0,0,19.375,19.625,0.25
qwen3-4b,66,freq,freq,ja,zh,慷慨,「慷慨」の反対は「,吝啬,0,0,19.375,19.375,0.0
qwen3-4b,67,desc,desc,ja,zh,高兴,「高兴」の反対は「,不高兴,1,1,17.625,17.25,-0.375
qwen3-4b,67,desc,val,ja,zh,高兴,「高兴」の反対は「,不高兴,1,1,17.625,18.625,1.0
qwen3-4b,67,desc,freq,ja,zh,高兴,「高兴」の反対は「,不高兴,1,1,17.625,19.875,2.25
qwen3-4b,67,val,desc,ja,zh,高兴,「高兴」の反対は「,不高兴,1,1,17.625,15.375,-2.25
qwen3-4b,67,val,val,ja,zh,高兴,「高兴」の反対は「,不高兴,1,1,17.625,15.0625,-2.5625
qwen3-4b,67,val,freq,ja,zh,高兴,「高兴」の反対は「,不高兴,1,0,17.625,15.5,-2.125
qwen3-4b,67,freq,desc,ja,zh,高兴,「高兴」の反対は「,不高兴,1,2,17.625,17.375,-0.25
qwen3-4b,67,freq,val,ja,zh,高兴,「高兴」の反対は「,不高兴,1,1,17.625,16.375,-1.25
qwen3-4b,67,freq,freq,ja,zh,高兴,「高兴」の反対は「,不高兴,1,2,17.625,17.0,-0.625
qwen3-4b,68,desc,desc,ja,zh,健康,「健康」の反対は「,不健康,1,1,17.375,17.25,-0.125
qwen3-4b,68,desc,val,ja,zh,健康,「健康」の反対は「,不健康,1,1,17.375,20.875,3.5
qwen3-4b,68,desc,freq,ja,zh,健康,「健康」の反対は「,不健康,1,1,17.375,20.375,3.0
qwen3-4b,68,val,desc,ja,zh,健康,「健康」の反対は「,不健康,1,1,17.375,15.625,-1.75
qwen3-4b,68,val,val,ja,zh,健康,「健康」の反対は「,不健康,1,1,17.375,15.5625,-1.8125
qwen3-4b,68,val,freq,ja,zh,健康,「健康」の反対は「,不健康,1,2,17.375,16.125,-1.25
qwen3-4b,68,freq,desc,ja,zh,健康,「健康」の反対は「,不健康,1,1,17.375,17.375,0.0
qwen3-4b,68,freq,val,ja,zh,健康,「健康」の反対は「,不健康,1,1,17.375,18.875,1.5
qwen3-4b,68,freq,freq,ja,zh,健康,「健康」の反対は「,不健康,1,1,17.375,17.125,-0.25
qwen3-4b,69,desc,desc,ja,zh,高,「高」の反対は「,低,0,0,20.5,20.375,-0.125
qwen3-4b,69,desc,val,ja,zh,高,「高」の反対は「,低,0,0,20.5,22.125,1.625
qwen3-4b,69,desc,freq,ja,zh,高,「高」の反対は「,低,0,0,20.5,22.25,1.75
qwen3-4b,69,val,desc,ja,zh,高,「高」の反対は「,低,0,0,20.5,19.75,-0.75
qwen3-4b,69,val,val,ja,zh,高,「高」の反対は「,低,0,0,20.5,19.875,-0.625
qwen3-4b,69,val,freq,ja,zh,高,「高」の反対は「,低,0,0,20.5,19.25,-1.25
qwen3-4b,69,freq,desc,ja,zh,高,「高」の反対は「,低,0,0,20.5,21.25,0.75
qwen3-4b,69,freq,val,ja,zh,高,「高」の反対は「,低,0,0,20.5,20.625,0.125
qwen3-4b,69,freq,freq,ja,zh,高,「高」の反対は「,低,0,0,20.5,21.125,0.625
qwen3-4b,70,desc,desc,ja,zh,重要,「重要」の反対は「,不重要,1,1,16.25,16.125,-0.125
qwen3-4b,70,desc,val,ja,zh,重要,「重要」の反対は「,不重要,1,0,16.25,19.625,3.375
qwen3-4b,70,desc,freq,ja,zh,重要,「重要」の反対は「,不重要,1,0,16.25,20.0,3.75
qwen3-4b,70,val,desc,ja,zh,重要,「重要」の反対は「,不重要,1,1,16.25,15.0625,-1.1875
qwen3-4b,70,val,val,ja,zh,重要,「重要」の反対は「,不重要,1,1,16.25,14.9375,-1.3125
qwen3-4b,70,val,freq,ja,zh,重要,「重要」の反対は「,不重要,1,0,16.25,16.75,0.5
qwen3-4b,70,freq,desc,ja,zh,重要,「重要」の反対は「,不重要,1,1,16.25,16.25,0.0
qwen3-4b,70,freq,val,ja,zh,重要,「重要」の反対は「,不重要,1,0,16.25,18.0,1.75
qwen3-4b,70,freq,freq,ja,zh,重要,「重要」の反対は「,不重要,1,1,16.25,16.125,-0.125
qwen3-4b,71,desc,desc,ja,zh,无辜,「无辜」の反対は「,有罪,1,1,16.875,16.875,0.0
qwen3-4b,71,desc,val,ja,zh,无辜,「无辜」の反対は「,有罪,1,0,16.875,19.125,2.25
qwen3-4b,71,desc,freq,ja,zh,无辜,「无辜」の反対は「,有罪,1,0,16.875,19.0,2.125
qwen3-4b,71,val,desc,ja,zh,无辜,「无辜」の反対は「,有罪,1,0,16.875,15.8125,-1.0625
qwen3-4b,71,val,val,ja,zh,无辜,「无辜」の反対は「,有罪,1,0,16.875,15.25,-1.625
qwen3-4b,71,val,freq,ja,zh,无辜,「无辜」の反対は「,有罪,1,0,16.875,15.9375,-0.9375
qwen3-4b,71,freq,desc,ja,zh,无辜,「无辜」の反対は「,有罪,1,1,16.875,17.25,0.375
qwen3-4b,71,freq,val,ja,zh,无辜,「无辜」の反対は「,有罪,1,0,16.875,17.5,0.625
qwen3-4b,71,freq,freq,ja,zh,无辜,「无辜」の反対は「,有罪,1,1,16.875,17.125,0.25
qwen3-4b,72,desc,desc,ja,zh,已知,「已知」の反対は「,未知,0,0,19.25,19.125,-0.125
qwen3-4b,72,desc,val,ja,zh,已知,「已知」の反対は「,未知,0,0,19.25,20.25,1.0
qwen3-4b,72,desc,freq,ja,zh,已知,「已知」の反対は「,未知,0,0,19.25,20.875,1.625
qwen3-4b,72,val,desc,ja,zh,已知,「已知」の反対は「,未知,0,2,19.25,16.625,-2.625
qwen3-4b,72,val,val,ja,zh,已知,「已知」の反対は「,未知,0,2,19.25,16.375,-2.875
qwen3-4b,72,val,freq,ja,zh,已知,「已知」の反対は「,未知,0,1,19.25,15.375,-3.875
qwen3-4b,72,freq,desc,ja,zh,已知,「已知」の反対は「,未知,0,0,19.25,19.25,0.0
qwen3-4b,72,freq,val,ja,zh,已知,「已知」の反対は「,未知,0,0,19.25,18.25,-1.0
qwen3-4b,72,freq,freq,ja,zh,已知,「已知」の反対は「,未知,0,0,19.25,19.125,-0.125
qwen3-4b,73,desc,desc,ja,zh,男性,「男性」の反対は「,女性,0,0,22.0,21.875,-0.125
qwen3-4b,73,desc,val,ja,zh,男性,「男性」の反対は「,女性,0,0,22.0,23.25,1.25
qwen3-4b,73,desc,freq,ja,zh,男性,「男性」の反対は「,女性,0,0,22.0,24.375,2.375
qwen3-4b,73,val,desc,ja,zh,男性,「男性」の反対は「,女性,0,0,22.0,19.125,-2.875
qwen3-4b,73,val,val,ja,zh,男性,「男性」の反対は「,女性,0,0,22.0,19.0,-3.0
qwen3-4b,73,val,freq,ja,zh,男性,「男性」の反対は「,女性,0,0,22.0,19.0,-3.0
qwen3-4b,73,freq,desc,ja,zh,男性,「男性」の反対は「,女性,0,0,22.0,22.0,0.0
qwen3-4b,73,freq,val,ja,zh,男性,「男性」の反対は「,女性,0,0,22.0,20.875,-1.125
qwen3-4b,73,freq,freq,ja,zh,男性,「男性」の反対は「,女性,0,0,22.0,22.125,0.125
qwen3-4b,74,desc,desc,ja,zh,正常,「正常」の反対は「,不正常,1,1,19.25,19.125,-0.125
qwen3-4b,74,desc,val,ja,zh,正常,「正常」の反対は「,不正常,1,0,19.25,22.0,2.75
qwen3-4b,74,desc,freq,ja,zh,正常,「正常」の反対は「,不正常,1,0,19.25,20.0,0.75
qwen3-4b,74,val,desc,ja,zh,正常,「正常」の反対は「,不正常,1,0,19.25,19.375,0.125
qwen3-4b,74,val,val,ja,zh,正常,「正常」の反対は「,不正常,1,0,19.25,19.375,0.125
qwen3-4b,74,val,freq,ja,zh,正常,「正常」の反対は「,不正常,1,0,19.25,18.375,-0.875
qwen3-4b,74,freq,desc,ja,zh,正常,「正常」の反対は「,不正常,1,1,19.25,19.25,0.0
qwen3-4b,74,freq,val,ja,zh,正常,「正常」の反対は「,不正常,1,0,19.25,20.125,0.875
qwen3-4b,74,freq,freq,ja,zh,正常,「正常」の反対は「,不正常,1,1,19.25,19.0,-0.25
qwen3-4b,75,desc,desc,ja,zh,可能,「可能」の反対は「,不可能,0,0,21.5,21.375,-0.125
qwen3-4b,75,desc,val,ja,zh,可能,「可能」の反対は「,不可能,0,0,21.5,21.75,0.25
qwen3-4b,75,desc,freq,ja,zh,可能,「可能」の反対は「,不可能,0,0,21.5,24.375,2.875
qwen3-4b,75,val,desc,ja,zh,可能,「可能」の反対は「,不可能,0,2,21.5,16.0,-5.5
qwen3-4b,75,val,val,ja,zh,可能,「可能」の反対は「,不可能,0,2,21.5,15.6875,-5.8125
qwen3-4b,75,val,freq,ja,zh,可能,「可能」の反対は「,不可能,0,0,21.5,18.0,-3.5
qwen3-4b,75,freq,desc,ja,zh,可能,「可能」の反対は「,不可能,0,0,21.5,21.625,0.125
qwen3-4b,75,freq,val,ja,zh,可能,「可能」の反対は「,不可能,0,0,21.5,20.375,-1.125
qwen3-4b,75,freq,freq,ja,zh,可能,「可能」の反対は「,不可能,0,0,21.5,21.5,0.0
qwen3-4b,76,desc,desc,ja,zh,私人,「私人」の反対は「,公共,1,1,18.875,18.875,0.0
qwen3-4b,76,desc,val,ja,zh,私人,「私人」の反対は「,公共,1,0,18.875,21.875,3.0
qwen3-4b,76,desc,freq,ja,zh,私人,「私人」の反対は「,公共,1,0,18.875,19.625,0.75
qwen3-4b,76,val,desc,ja,zh,私人,「私人」の反対は「,公共,1,1,18.875,17.25,-1.625
qwen3-4b,76,val,val,ja,zh,私人,「私人」の反対は「,公共,1,0,18.875,17.25,-1.625
qwen3-4b,76,val,freq,ja,zh,私人,「私人」の反対は「,公共,1,0,18.875,16.125,-2.75
qwen3-4b,76,freq,desc,ja,zh,私人,「私人」の反対は「,公共,1,1,18.875,18.75,-0.125
qwen3-4b,76,freq,val,ja,zh,私人,「私人」の反対は「,公共,1,0,18.875,19.875,1.0
qwen3-4b,76,freq,freq,ja,zh,私人,「私人」の反対は「,公共,1,1,18.875,18.75,-0.125
qwen3-4b,77,desc,desc,ja,zh,对,「对」の反対は「,错,4,5,16.25,16.125,-0.125
qwen3-4b,77,desc,val,ja,zh,对,「对」の反対は「,错,4,0,16.25,19.375,3.125
qwen3-4b,77,desc,freq,ja,zh,对,「对」の反対は「,错,4,0,16.25,21.875,5.625
qwen3-4b,77,val,desc,ja,zh,对,「对」の反対は「,错,4,5,16.25,14.5,-1.75
qwen3-4b,77,val,val,ja,zh,对,「对」の反対は「,错,4,6,16.25,13.5625,-2.6875
qwen3-4b,77,val,freq,ja,zh,对,「对」の反対は「,错,4,0,16.25,19.75,3.5
qwen3-4b,77,freq,desc,ja,zh,对,「对」の反対は「,错,4,5,16.25,16.125,-0.125
qwen3-4b,77,freq,val,ja,zh,对,「对」の反対は「,错,4,1,16.25,16.875,0.625
qwen3-4b,77,freq,freq,ja,zh,对,「对」の反対は「,错,4,5,16.25,15.9375,-0.3125
qwen3-4b,78,desc,desc,ja,zh,简单,「简单」の反対は「,复杂,6,6,13.3125,13.25,-0.0625
qwen3-4b,78,desc,val,ja,zh,简单,「简单」の反対は「,复杂,6,2,13.3125,16.25,2.9375
qwen3-4b,78,desc,freq,ja,zh,简单,「简单」の反対は「,复杂,6,1,13.3125,18.0,4.6875
qwen3-4b,78,val,desc,ja,zh,简单,「简单」の反対は「,复杂,6,28,13.3125,10.375,-2.9375
qwen3-4b,78,val,val,ja,zh,简单,「简单」の反対は「,复杂,6,35,13.3125,10.0625,-3.25
qwen3-4b,78,val,freq,ja,zh,简单,「简单」の反対は「,复杂,6,3,13.3125,13.5625,0.25
qwen3-4b,78,freq,desc,ja,zh,简单,「简单」の反対は「,复杂,6,8,13.3125,13.25,-0.0625
qwen3-4b,78,freq,val,ja,zh,简单,「简单」の反対は「,复杂,6,12,13.3125,13.6875,0.375
qwen3-4b,78,freq,freq,ja,zh,简单,「简单」の反対は「,复杂,6,9,13.3125,13.125,-0.1875
qwen3-4b,79,desc,desc,ja,zh,甜,「甜」の反対は「,苦,0,0,20.375,20.25,-0.125
qwen3-4b,79,desc,val,ja,zh,甜,「甜」の反対は「,苦,0,0,20.375,21.75,1.375
qwen3-4b,79,desc,freq,ja,zh,甜,「甜」の反対は「,苦,0,0,20.375,22.375,2.0
qwen3-4b,79,val,desc,ja,zh,甜,「甜」の反対は「,苦,0,0,20.375,18.375,-2.0
qwen3-4b,79,val,val,ja,zh,甜,「甜」の反対は「,苦,0,0,20.375,18.375,-2.0
qwen3-4b,79,val,freq,ja,zh,甜,「甜」の反対は「,苦,0,0,20.375,18.25,-2.125
qwen3-4b,79,freq,desc,ja,zh,甜,「甜」の反対は「,苦,0,0,20.375,20.625,0.25
qwen3-4b,79,freq,val,ja,zh,甜,「甜」の反対は「,苦,0,0,20.375,19.75,-0.625
qwen3-4b,79,freq,freq,ja,zh,甜,「甜」の反対は「,苦,0,0,20.375,20.5,0.125
qwen3-4b,80,desc,desc,ja,zh,可见,「可见」の反対は「,不可见,0,0,18.375,18.25,-0.125
qwen3-4b,80,desc,val,ja,zh,可见,「可见」の反対は「,不可见,0,0,18.375,19.75,1.375
qwen3-4b,80,desc,freq,ja,zh,可见,「可见」の反対は「,不可见,0,0,18.375,20.5,2.125
qwen3-4b,80,val,desc,ja,zh,可见,「可见」の反対は「,不可见,0,0,18.375,15.5,-2.875
qwen3-4b,80,val,val,ja,zh,可见,「可见」の反対は「,不可见,0,2,18.375,14.875,-3.5
qwen3-4b,80,val,freq,ja,zh,可见,「可见」の反対は「,不可见,0,0,18.375,17.0,-1.375
qwen3-4b,80,freq,desc,ja,zh,可见,「可见」の反対は「,不可见,0,0,18.375,18.875,0.5
qwen3-4b,80,freq,val,ja,zh,可见,「可见」の反対は「,不可见,0,0,18.375,18.375,0.0
qwen3-4b,80,freq,freq,ja,zh,可见,「可见」の反対は「,不可见,0,0,18.375,18.5,0.125
qwen3-4b,81,desc,desc,ja,zh,暖和,「暖和」の反対は「,冷,1,1,19.25,19.25,0.0
qwen3-4b,81,desc,val,ja,zh,暖和,「暖和」の反対は「,冷,1,1,19.25,20.5,1.25
qwen3-4b,81,desc,freq,ja,zh,暖和,「暖和」の反対は「,冷,1,1,19.25,21.125,1.875
qwen3-4b,81,val,desc,ja,zh,暖和,「暖和」の反対は「,冷,1,1,19.25,16.5,-2.75
qwen3-4b,81,val,val,ja,zh,暖和,「暖和」の反対は「,冷,1,1,19.25,16.625,-2.625
qwen3-4b,81,val,freq,ja,zh,暖和,「暖和」の反対は「,冷,1,1,19.25,16.125,-3.125
qwen3-4b,81,freq,desc,ja,zh,暖和,「暖和」の反対は「,冷,1,1,19.25,19.25,0.0
qwen3-4b,81,freq,val,ja,zh,暖和,「暖和」の反対は「,冷,1,1,19.25,18.375,-0.875
qwen3-4b,81,freq,freq,ja,zh,暖和,「暖和」の反対は「,冷,1,1,19.25,19.125,-0.125
qwen3-4b,82,desc,desc,ja,zh,光滑,「光滑」の反対は「,粗糙,2,2,18.0,17.875,-0.125
qwen3-4b,82,desc,val,ja,zh,光滑,「光滑」の反対は「,粗糙,2,1,18.0,20.75,2.75
qwen3-4b,82,desc,freq,ja,zh,光滑,「光滑」の反対は「,粗糙,2,0,18.0,22.5,4.5
qwen3-4b,82,val,desc,ja,zh,光滑,「光滑」の反対は「,粗糙,2,3,18.0,13.9375,-4.0625
qwen3-4b,82,val,val,ja,zh,光滑,「光滑」の反対は「,粗糙,2,3,18.0,14.0,-4.0
qwen3-4b,82,val,freq,ja,zh,光滑,「光滑」の反対は「,粗糙,2,0,18.0,15.875,-2.125
qwen3-4b,82,freq,desc,ja,zh,光滑,「光滑」の反対は「,粗糙,2,2,18.0,17.875,-0.125
qwen3-4b,82,freq,val,ja,zh,光滑,「光滑」の反対は「,粗糙,2,3,18.0,17.875,-0.125
qwen3-4b,82,freq,freq,ja,zh,光滑,「光滑」の反対は「,粗糙,2,2,18.0,18.0,0.0
qwen3-4b,83,desc,desc,ja,zh,薄,「薄」の反対は「,厚,1,1,17.625,17.5,-0.125
qwen3-4b,83,desc,val,ja,zh,薄,「薄」の反対は「,厚,1,0,17.625,19.625,2.0
qwen3-4b,83,desc,freq,ja,zh,薄,「薄」の反対は「,厚,1,0,17.625,20.125,2.5
qwen3-4b,83,val,desc,ja,zh,薄,「薄」の反対は「,厚,1,16,17.625,11.375,-6.25
qwen3-4b,83,val,val,ja,zh,薄,「薄」の反対は「,厚,1,20,17.625,11.25,-6.375
qwen3-4b,83,val,freq,ja,zh,薄,「薄」の反対は「,厚,1,7,17.625,12.875,-4.75
qwen3-4b,83,freq,desc,ja,zh,薄,「薄」の反対は「,厚,1,1,17.625,18.0,0.375
qwen3-4b,83,freq,val,ja,zh,薄,「薄」の反対は「,厚,1,1,17.625,17.75,0.125
qwen3-4b,83,freq,freq,ja,zh,薄,「薄」の反対は「,厚,1,1,17.625,18.0,0.375
qwen3-4b,84,desc,desc,ja,zh,高,「高」の反対は「,矮,21,23,12.3125,12.25,-0.0625
qwen3-4b,84,desc,val,ja,zh,高,「高」の反対は「,矮,21,10,12.3125,14.875,2.5625
qwen3-4b,84,desc,freq,ja,zh,高,「高」の反対は「,矮,21,3,12.3125,14.6875,2.375
qwen3-4b,84,val,desc,ja,zh,高,「高」の反対は「,矮,21,39,12.3125,10.5,-1.8125
qwen3-4b,84,val,val,ja,zh,高,「高」の反対は「,矮,21,47,12.3125,10.25,-2.0625
qwen3-4b,84,val,freq,ja,zh,高,「高」の反対は「,矮,21,14,12.3125,10.8125,-1.5
qwen3-4b,84,freq,desc,ja,zh,高,「高」の反対は「,矮,21,25,12.3125,12.625,0.3125
qwen3-4b,84,freq,val,ja,zh,高,「高」の反対は「,矮,21,31,12.3125,13.0,0.6875
qwen3-4b,84,freq,freq,ja,zh,高,「高」の反対は「,矮,21,31,12.3125,12.5,0.1875
qwen3-4b,85,desc,desc,ja,zh,已婚,「已婚」の反対は「,未婚,0,0,20.5,20.375,-0.125
qwen3-4b,85,desc,val,ja,zh,已婚,「已婚」の反対は「,未婚,0,0,20.5,22.625,2.125
qwen3-4b,85,desc,freq,ja,zh,已婚,「已婚」の反対は「,未婚,0,0,20.5,22.875,2.375
qwen3-4b,85,val,desc,ja,zh,已婚,「已婚」の反対は「,未婚,0,1,20.5,16.375,-4.125
qwen3-4b,85,val,val,ja,zh,已婚,「已婚」の反対は「,未婚,0,1,20.5,16.5,-4.0
qwen3-4b,85,val,freq,ja,zh,已婚,「已婚」の反対は「,未婚,0,1,20.5,16.375,-4.125
qwen3-4b,85,freq,desc,ja,zh,已婚,「已婚」の反対は「,未婚,0,0,20.5,20.5,0.0
qwen3-4b,85,freq,val,ja,zh,已婚,「已婚」の反対は「,未婚,0,0,20.5,20.75,0.25
qwen3-4b,85,freq,freq,ja,zh,已婚,「已婚」の反対は「,未婚,0,0,20.5,20.625,0.125
qwen3-4b,86,desc,desc,ja,zh,乐观,「乐观」の反対は「,悲观,1,1,17.375,17.375,0.0
qwen3-4b,86,desc,val,ja,zh,乐观,「乐观」の反対は「,悲观,1,0,17.375,20.25,2.875
qwen3-4b,86,desc,freq,ja,zh,乐观,「乐观」の反対は「,悲观,1,0,17.375,21.875,4.5
qwen3-4b,86,val,desc,ja,zh,乐观,「乐观」の反対は「,悲观,1,3,17.375,14.0,-3.375
qwen3-4b,86,val,val,ja,zh,乐观,「乐观」の反対は「,悲观,1,3,17.375,13.625,-3.75
qwen3-4b,86,val,freq,ja,zh,乐观,「乐观」の反対は「,悲观,1,1,17.375,15.5625,-1.8125
