model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,10,freq,freq,zh,de,ja,ko,빈,voll,"""voll""的反义词是""",leer,0,0,639,639,8.0625,8.0625,0.0,-13.0625,-13.0625,0.0,2.0
qwen3-4b,10,freq,freq,zh,de,ja,zh,空,voll,"""voll""的反义词是""",leer,0,0,3,3,15.4375,15.4375,0.0,-5.6875,-5.6875,0.0,2.0
qwen3-4b,10,desc,desc,zh,de,ko,de,leer,voll,"""voll""的反义词是""",leer,0,0,0,0,21.125,21.125,0.0,0.0,0.0,0.0,2.0
qwen3-4b,10,desc,desc,zh,de,ko,en,empty,voll,"""voll""的反义词是""",leer,0,0,10,10,14.0,14.0,0.0,-7.125,-7.125,0.0,2.0
qwen3-4b,10,desc,desc,zh,de,ko,es,vacío,voll,"""voll""的反义词是""",leer,0,0,171,171,9.9375,9.9375,0.0,-11.1875,-11.1875,0.0,2.0
qwen3-4b,10,desc,desc,zh,de,ko,fr,vide,voll,"""voll""的反义词是""",leer,0,0,540,540,8.3125,8.3125,0.0,-12.8125,-12.8125,0.0,2.0
qwen3-4b,10,desc,desc,zh,de,ko,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,0,3,3,15.4375,15.4375,0.0,-5.6875,-5.6875,0.0,2.0
qwen3-4b,10,desc,desc,zh,de,ko,ko,빈,voll,"""voll""的反义词是""",leer,0,0,639,639,8.0625,8.0625,0.0,-13.0625,-13.0625,0.0,2.0
qwen3-4b,10,desc,desc,zh,de,ko,zh,空,voll,"""voll""的反义词是""",leer,0,0,3,3,15.4375,15.4375,0.0,-5.6875,-5.6875,0.0,2.0
qwen3-4b,10,desc,val,zh,de,ko,de,leer,voll,"""voll""的反义词是""",leer,0,7,0,7,21.125,12.625,-8.5,0.0,0.0,0.0,2.0
qwen3-4b,10,desc,val,zh,de,ko,en,empty,voll,"""voll""的反义词是""",leer,0,7,10,0,14.0,14.5,0.5,-7.125,1.875,9.0,2.0
qwen3-4b,10,desc,val,zh,de,ko,es,vacío,voll,"""voll""的反义词是""",leer,0,7,171,88,9.9375,10.375,0.4375,-11.1875,-2.25,8.9375,2.0
qwen3-4b,10,desc,val,zh,de,ko,fr,vide,voll,"""voll""的反义词是""",leer,0,7,540,2507,8.3125,6.46875,-1.84375,-12.8125,-6.15625,6.65625,2.0
qwen3-4b,10,desc,val,zh,de,ko,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,7,3,14,15.4375,12.25,-3.1875,-5.6875,-0.375,5.3125,2.0
qwen3-4b,10,desc,val,zh,de,ko,ko,빈,voll,"""voll""的反义词是""",leer,0,7,639,5,8.0625,12.8125,4.75,-13.0625,0.1875,13.25,2.0
qwen3-4b,10,desc,val,zh,de,ko,zh,空,voll,"""voll""的反义词是""",leer,0,7,3,14,15.4375,12.25,-3.1875,-5.6875,-0.375,5.3125,2.0
qwen3-4b,10,desc,freq,zh,de,ko,de,leer,voll,"""voll""的反义词是""",leer,0,302,0,302,21.125,7.6875,-13.4375,0.0,0.0,0.0,2.0
qwen3-4b,10,desc,freq,zh,de,ko,en,empty,voll,"""voll""的反义词是""",leer,0,302,10,841,14.0,6.3125,-7.6875,-7.125,-1.375,5.75,2.0
qwen3-4b,10,desc,freq,zh,de,ko,es,vacío,voll,"""voll""的反义词是""",leer,0,302,171,7388,9.9375,2.65625,-7.28125,-11.1875,-5.03125,6.15625,2.0
qwen3-4b,10,desc,freq,zh,de,ko,fr,vide,voll,"""voll""的反义词是""",leer,0,302,540,14166,8.3125,1.3984375,-6.9140625,-12.8125,-6.2890625,6.5234375,2.0
qwen3-4b,10,desc,freq,zh,de,ko,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,302,3,4116,15.4375,3.75,-11.6875,-5.6875,-3.9375,1.75,2.0
qwen3-4b,10,desc,freq,zh,de,ko,ko,빈,voll,"""voll""的反义词是""",leer,0,302,639,401,8.0625,7.34375,-0.71875,-13.0625,-0.34375,12.71875,2.0
qwen3-4b,10,desc,freq,zh,de,ko,zh,空,voll,"""voll""的反义词是""",leer,0,302,3,4116,15.4375,3.75,-11.6875,-5.6875,-3.9375,1.75,2.0
qwen3-4b,10,val,desc,zh,de,ko,de,leer,voll,"""voll""的反义词是""",leer,0,0,0,0,21.125,21.375,0.25,0.0,0.0,0.0,2.0
qwen3-4b,10,val,desc,zh,de,ko,en,empty,voll,"""voll""的反义词是""",leer,0,0,10,12,14.0,12.4375,-1.5625,-7.125,-8.9375,-1.8125,2.0
qwen3-4b,10,val,desc,zh,de,ko,es,vacío,voll,"""voll""的反义词是""",leer,0,0,171,267,9.9375,7.8125,-2.125,-11.1875,-13.5625,-2.375,2.0
qwen3-4b,10,val,desc,zh,de,ko,fr,vide,voll,"""voll""的反义词是""",leer,0,0,540,517,8.3125,6.46875,-1.84375,-12.8125,-14.90625,-2.09375,2.0
qwen3-4b,10,val,desc,zh,de,ko,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,0,3,8,15.4375,13.375,-2.0625,-5.6875,-8.0,-2.3125,2.0
qwen3-4b,10,val,desc,zh,de,ko,ko,빈,voll,"""voll""的反义词是""",leer,0,0,639,946,8.0625,5.28125,-2.78125,-13.0625,-16.09375,-3.03125,2.0
qwen3-4b,10,val,desc,zh,de,ko,zh,空,voll,"""voll""的反义词是""",leer,0,0,3,8,15.4375,13.375,-2.0625,-5.6875,-8.0,-2.3125,2.0
qwen3-4b,10,val,val,zh,de,ko,de,leer,voll,"""voll""的反义词是""",leer,0,0,0,0,21.125,21.625,0.5,0.0,0.0,0.0,2.0
qwen3-4b,10,val,val,zh,de,ko,en,empty,voll,"""voll""的反义词是""",leer,0,0,10,15,14.0,12.3125,-1.6875,-7.125,-9.3125,-2.1875,2.0
qwen3-4b,10,val,val,zh,de,ko,es,vacío,voll,"""voll""的反义词是""",leer,0,0,171,301,9.9375,7.46875,-2.46875,-11.1875,-14.15625,-2.96875,2.0
qwen3-4b,10,val,val,zh,de,ko,fr,vide,voll,"""voll""的反义词是""",leer,0,0,540,624,8.3125,6.09375,-2.21875,-12.8125,-15.53125,-2.71875,2.0
qwen3-4b,10,val,val,zh,de,ko,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,0,3,7,15.4375,13.5,-1.9375,-5.6875,-8.125,-2.4375,2.0
qwen3-4b,10,val,val,zh,de,ko,ko,빈,voll,"""voll""的反义词是""",leer,0,0,639,1121,8.0625,4.875,-3.1875,-13.0625,-16.75,-3.6875,2.0
qwen3-4b,10,val,val,zh,de,ko,zh,空,voll,"""voll""的反义词是""",leer,0,0,3,7,15.4375,13.5,-1.9375,-5.6875,-8.125,-2.4375,2.0
qwen3-4b,10,val,freq,zh,de,ko,de,leer,voll,"""voll""的反义词是""",leer,0,1,0,1,21.125,12.0,-9.125,0.0,0.0,0.0,2.0
qwen3-4b,10,val,freq,zh,de,ko,en,empty,voll,"""voll""的反义词是""",leer,0,1,10,61,14.0,7.53125,-6.46875,-7.125,-4.46875,2.65625,2.0
qwen3-4b,10,val,freq,zh,de,ko,es,vacío,voll,"""voll""的反义词是""",leer,0,1,171,3283,9.9375,0.93359375,-9.00390625,-11.1875,-11.06640625,0.12109375,2.0
qwen3-4b,10,val,freq,zh,de,ko,fr,vide,voll,"""voll""的反义词是""",leer,0,1,540,5054,8.3125,0.2265625,-8.0859375,-12.8125,-11.7734375,1.0390625,2.0
qwen3-4b,10,val,freq,zh,de,ko,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,1,3,144,15.4375,6.0625,-9.375,-5.6875,-5.9375,-0.25,2.0
qwen3-4b,10,val,freq,zh,de,ko,ko,빈,voll,"""voll""的反义词是""",leer,0,1,639,1046,8.0625,2.84375,-5.21875,-13.0625,-9.15625,3.90625,2.0
qwen3-4b,10,val,freq,zh,de,ko,zh,空,voll,"""voll""的反义词是""",leer,0,1,3,144,15.4375,6.0625,-9.375,-5.6875,-5.9375,-0.25,2.0
qwen3-4b,10,freq,desc,zh,de,ko,de,leer,voll,"""voll""的反义词是""",leer,0,0,0,0,21.125,21.125,0.0,0.0,0.0,0.0,2.0
qwen3-4b,10,freq,desc,zh,de,ko,en,empty,voll,"""voll""的反义词是""",leer,0,0,10,10,14.0,14.0625,0.0625,-7.125,-7.0625,0.0625,2.0
qwen3-4b,10,freq,desc,zh,de,ko,es,vacío,voll,"""voll""的反义词是""",leer,0,0,171,173,9.9375,9.9375,0.0,-11.1875,-11.1875,0.0,2.0
qwen3-4b,10,freq,desc,zh,de,ko,fr,vide,voll,"""voll""的反义词是""",leer,0,0,540,551,8.3125,8.3125,0.0,-12.8125,-12.8125,0.0,2.0
qwen3-4b,10,freq,desc,zh,de,ko,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,0,3,3,15.4375,15.4375,0.0,-5.6875,-5.6875,0.0,2.0
qwen3-4b,10,freq,desc,zh,de,ko,ko,빈,voll,"""voll""的反义词是""",leer,0,0,639,629,8.0625,8.125,0.0625,-13.0625,-13.0,0.0625,2.0
qwen3-4b,10,freq,desc,zh,de,ko,zh,空,voll,"""voll""的反义词是""",leer,0,0,3,3,15.4375,15.4375,0.0,-5.6875,-5.6875,0.0,2.0
qwen3-4b,10,freq,val,zh,de,ko,de,leer,voll,"""voll""的反义词是""",leer,0,2,0,2,21.125,18.375,-2.75,0.0,0.0,0.0,2.0
qwen3-4b,10,freq,val,zh,de,ko,en,empty,voll,"""voll""的反义词是""",leer,0,2,10,1,14.0,19.625,5.625,-7.125,1.25,8.375,2.0
qwen3-4b,10,freq,val,zh,de,ko,es,vacío,voll,"""voll""的反义词是""",leer,0,2,171,88,9.9375,12.125,2.1875,-11.1875,-6.25,4.9375,2.0
qwen3-4b,10,freq,val,zh,de,ko,fr,vide,voll,"""voll""的反义词是""",leer,0,2,540,800,8.3125,8.5625,0.25,-12.8125,-9.8125,3.0,2.0
qwen3-4b,10,freq,val,zh,de,ko,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,2,3,0,15.4375,19.875,4.4375,-5.6875,1.5,7.1875,2.0
qwen3-4b,10,freq,val,zh,de,ko,ko,빈,voll,"""voll""的反义词是""",leer,0,2,639,234,8.0625,10.625,2.5625,-13.0625,-7.75,5.3125,2.0
qwen3-4b,10,freq,val,zh,de,ko,zh,空,voll,"""voll""的反义词是""",leer,0,2,3,0,15.4375,19.875,4.4375,-5.6875,1.5,7.1875,2.0
qwen3-4b,10,freq,freq,zh,de,ko,de,leer,voll,"""voll""的反义词是""",leer,0,0,0,0,21.125,21.125,0.0,0.0,0.0,0.0,2.0
qwen3-4b,10,freq,freq,zh,de,ko,en,empty,voll,"""voll""的反义词是""",leer,0,0,10,10,14.0,14.0625,0.0625,-7.125,-7.0625,0.0625,2.0
qwen3-4b,10,freq,freq,zh,de,ko,es,vacío,voll,"""voll""的反义词是""",leer,0,0,171,173,9.9375,9.9375,0.0,-11.1875,-11.1875,0.0,2.0
qwen3-4b,10,freq,freq,zh,de,ko,fr,vide,voll,"""voll""的反义词是""",leer,0,0,540,551,8.3125,8.3125,0.0,-12.8125,-12.8125,0.0,2.0
qwen3-4b,10,freq,freq,zh,de,ko,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,0,3,3,15.4375,15.4375,0.0,-5.6875,-5.6875,0.0,2.0
qwen3-4b,10,freq,freq,zh,de,ko,ko,빈,voll,"""voll""的反义词是""",leer,0,0,639,629,8.0625,8.125,0.0625,-13.0625,-13.0,0.0625,2.0
qwen3-4b,10,freq,freq,zh,de,ko,zh,空,voll,"""voll""的反义词是""",leer,0,0,3,3,15.4375,15.4375,0.0,-5.6875,-5.6875,0.0,2.0
qwen3-4b,10,desc,desc,zh,de,zh,de,leer,voll,"""voll""的反义词是""",leer,0,0,0,0,21.125,21.125,0.0,0.0,0.0,0.0,2.0
qwen3-4b,10,desc,desc,zh,de,zh,en,empty,voll,"""voll""的反义词是""",leer,0,0,10,10,14.0,14.0,0.0,-7.125,-7.125,0.0,2.0
qwen3-4b,10,desc,desc,zh,de,zh,es,vacío,voll,"""voll""的反义词是""",leer,0,0,171,171,9.9375,9.9375,0.0,-11.1875,-11.1875,0.0,2.0
qwen3-4b,10,desc,desc,zh,de,zh,fr,vide,voll,"""voll""的反义词是""",leer,0,0,540,540,8.3125,8.3125,0.0,-12.8125,-12.8125,0.0,2.0
qwen3-4b,10,desc,desc,zh,de,zh,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,0,3,3,15.4375,15.4375,0.0,-5.6875,-5.6875,0.0,2.0
qwen3-4b,10,desc,desc,zh,de,zh,ko,빈,voll,"""voll""的反义词是""",leer,0,0,639,639,8.0625,8.0625,0.0,-13.0625,-13.0625,0.0,2.0
qwen3-4b,10,desc,desc,zh,de,zh,zh,空,voll,"""voll""的反义词是""",leer,0,0,3,3,15.4375,15.4375,0.0,-5.6875,-5.6875,0.0,2.0
qwen3-4b,10,desc,val,zh,de,zh,de,leer,voll,"""voll""的反义词是""",leer,0,4,0,4,21.125,18.0,-3.125,0.0,0.0,0.0,2.0
qwen3-4b,10,desc,val,zh,de,zh,en,empty,voll,"""voll""的反义词是""",leer,0,4,10,1,14.0,19.375,5.375,-7.125,1.375,8.5,2.0
qwen3-4b,10,desc,val,zh,de,zh,es,vacío,voll,"""voll""的反义词是""",leer,0,4,171,52,9.9375,15.1875,5.25,-11.1875,-2.8125,8.375,2.0
qwen3-4b,10,desc,val,zh,de,zh,fr,vide,voll,"""voll""的反义词是""",leer,0,4,540,1323,8.3125,11.1875,2.875,-12.8125,-6.8125,6.0,2.0
qwen3-4b,10,desc,val,zh,de,zh,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,4,3,0,15.4375,22.375,6.9375,-5.6875,4.375,10.0625,2.0
qwen3-4b,10,desc,val,zh,de,zh,ko,빈,voll,"""voll""的反义词是""",leer,0,4,639,1162,8.0625,11.375,3.3125,-13.0625,-6.625,6.4375,2.0
qwen3-4b,10,desc,val,zh,de,zh,zh,空,voll,"""voll""的反义词是""",leer,0,4,3,0,15.4375,22.375,6.9375,-5.6875,4.375,10.0625,2.0
qwen3-4b,10,desc,freq,zh,de,zh,de,leer,voll,"""voll""的反义词是""",leer,0,9952,0,9952,21.125,5.40625,-15.71875,0.0,0.0,0.0,2.0
qwen3-4b,10,desc,freq,zh,de,zh,en,empty,voll,"""voll""的反义词是""",leer,0,9952,10,629,14.0,9.0,-5.0,-7.125,3.59375,10.71875,2.0
qwen3-4b,10,desc,freq,zh,de,zh,es,vacío,voll,"""voll""的反义词是""",leer,0,9952,171,3848,9.9375,6.9375,-3.0,-11.1875,1.53125,12.71875,2.0
qwen3-4b,10,desc,freq,zh,de,zh,fr,vide,voll,"""voll""的反义词是""",leer,0,9952,540,21610,8.3125,3.6875,-4.625,-12.8125,-1.71875,11.09375,2.0
qwen3-4b,10,desc,freq,zh,de,zh,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,9952,3,1,15.4375,14.875,-0.5625,-5.6875,9.46875,15.15625,2.0
qwen3-4b,10,desc,freq,zh,de,zh,ko,빈,voll,"""voll""的反义词是""",leer,0,9952,639,39345,8.0625,2.4375,-5.625,-13.0625,-2.96875,10.09375,2.0
qwen3-4b,10,desc,freq,zh,de,zh,zh,空,voll,"""voll""的反义词是""",leer,0,9952,3,1,15.4375,14.875,-0.5625,-5.6875,9.46875,15.15625,2.0
qwen3-4b,10,val,desc,zh,de,zh,de,leer,voll,"""voll""的反义词是""",leer,0,0,0,0,21.125,21.375,0.25,0.0,0.0,0.0,2.0
qwen3-4b,10,val,desc,zh,de,zh,en,empty,voll,"""voll""的反义词是""",leer,0,0,10,18,14.0,11.9375,-2.0625,-7.125,-9.4375,-2.3125,2.0
qwen3-4b,10,val,desc,zh,de,zh,es,vacío,voll,"""voll""的反义词是""",leer,0,0,171,347,9.9375,7.3125,-2.625,-11.1875,-14.0625,-2.875,2.0
qwen3-4b,10,val,desc,zh,de,zh,fr,vide,voll,"""voll""的反义词是""",leer,0,0,540,629,8.3125,6.21875,-2.09375,-12.8125,-15.15625,-2.34375,2.0
qwen3-4b,10,val,desc,zh,de,zh,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,0,3,7,15.4375,13.1875,-2.25,-5.6875,-8.1875,-2.5,2.0
qwen3-4b,10,val,desc,zh,de,zh,ko,빈,voll,"""voll""的反义词是""",leer,0,0,639,1000,8.0625,5.25,-2.8125,-13.0625,-16.125,-3.0625,2.0
qwen3-4b,10,val,desc,zh,de,zh,zh,空,voll,"""voll""的反义词是""",leer,0,0,3,7,15.4375,13.1875,-2.25,-5.6875,-8.1875,-2.5,2.0
qwen3-4b,10,val,val,zh,de,zh,de,leer,voll,"""voll""的反义词是""",leer,0,0,0,0,21.125,21.5,0.375,0.0,0.0,0.0,2.0
qwen3-4b,10,val,val,zh,de,zh,en,empty,voll,"""voll""的反义词是""",leer,0,0,10,13,14.0,12.5,-1.5,-7.125,-9.0,-1.875,2.0
qwen3-4b,10,val,val,zh,de,zh,es,vacío,voll,"""voll""的反义词是""",leer,0,0,171,273,9.9375,7.90625,-2.03125,-11.1875,-13.59375,-2.40625,2.0
qwen3-4b,10,val,val,zh,de,zh,fr,vide,voll,"""voll""的反义词是""",leer,0,0,540,611,8.3125,6.3125,-2.0,-12.8125,-15.1875,-2.375,2.0
qwen3-4b,10,val,val,zh,de,zh,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,0,3,10,15.4375,13.125,-2.3125,-5.6875,-8.375,-2.6875,2.0
qwen3-4b,10,val,val,zh,de,zh,ko,빈,voll,"""voll""的反义词是""",leer,0,0,639,1098,8.0625,5.09375,-2.96875,-13.0625,-16.40625,-3.34375,2.0
qwen3-4b,10,val,val,zh,de,zh,zh,空,voll,"""voll""的反义词是""",leer,0,0,3,10,15.4375,13.125,-2.3125,-5.6875,-8.375,-2.6875,2.0
qwen3-4b,10,val,freq,zh,de,zh,de,leer,voll,"""voll""的反义词是""",leer,0,6512,0,6512,21.125,-0.37890625,-21.50390625,0.0,0.0,0.0,2.0
qwen3-4b,10,val,freq,zh,de,zh,en,empty,voll,"""voll""的反义词是""",leer,0,6512,10,957,14.0,3.359375,-10.640625,-7.125,3.73828125,10.86328125,2.0
qwen3-4b,10,val,freq,zh,de,zh,es,vacío,voll,"""voll""的反义词是""",leer,0,6512,171,8403,9.9375,-0.88671875,-10.82421875,-11.1875,-0.5078125,10.6796875,2.0
qwen3-4b,10,val,freq,zh,de,zh,fr,vide,voll,"""voll""的反义词是""",leer,0,6512,540,14025,8.3125,-1.8671875,-10.1796875,-12.8125,-1.48828125,11.32421875,2.0
qwen3-4b,10,val,freq,zh,de,zh,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,6512,3,45,15.4375,9.6875,-5.75,-5.6875,10.06640625,15.75390625,2.0
qwen3-4b,10,val,freq,zh,de,zh,ko,빈,voll,"""voll""的反义词是""",leer,0,6512,639,99664,8.0625,-6.1875,-14.25,-13.0625,-5.80859375,7.25390625,2.0
qwen3-4b,10,val,freq,zh,de,zh,zh,空,voll,"""voll""的反义词是""",leer,0,6512,3,45,15.4375,9.6875,-5.75,-5.6875,10.06640625,15.75390625,2.0
qwen3-4b,10,freq,desc,zh,de,zh,de,leer,voll,"""voll""的反义词是""",leer,0,0,0,0,21.125,20.875,-0.25,0.0,0.0,0.0,2.0
qwen3-4b,10,freq,desc,zh,de,zh,en,empty,voll,"""voll""的反义词是""",leer,0,0,10,11,14.0,13.375,-0.625,-7.125,-7.5,-0.375,2.0
qwen3-4b,10,freq,desc,zh,de,zh,es,vacío,voll,"""voll""的反义词是""",leer,0,0,171,249,9.9375,9.3125,-0.625,-11.1875,-11.5625,-0.375,2.0
qwen3-4b,10,freq,desc,zh,de,zh,fr,vide,voll,"""voll""的反义词是""",leer,0,0,540,519,8.3125,8.25,-0.0625,-12.8125,-12.625,0.1875,2.0
qwen3-4b,10,freq,desc,zh,de,zh,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,0,3,4,15.4375,15.0,-0.4375,-5.6875,-5.875,-0.1875,2.0
qwen3-4b,10,freq,desc,zh,de,zh,ko,빈,voll,"""voll""的反义词是""",leer,0,0,639,591,8.0625,8.0625,0.0,-13.0625,-12.8125,0.25,2.0
qwen3-4b,10,freq,desc,zh,de,zh,zh,空,voll,"""voll""的反义词是""",leer,0,0,3,4,15.4375,15.0,-0.4375,-5.6875,-5.875,-0.1875,2.0
qwen3-4b,10,freq,val,zh,de,zh,de,leer,voll,"""voll""的反义词是""",leer,0,0,0,0,21.125,18.875,-2.25,0.0,0.0,0.0,2.0
qwen3-4b,10,freq,val,zh,de,zh,en,empty,voll,"""voll""的反义词是""",leer,0,0,10,2,14.0,18.625,4.625,-7.125,-0.25,6.875,2.0
qwen3-4b,10,freq,val,zh,de,zh,es,vacío,voll,"""voll""的反义词是""",leer,0,0,171,73,9.9375,14.125,4.1875,-11.1875,-4.75,6.4375,2.0
qwen3-4b,10,freq,val,zh,de,zh,fr,vide,voll,"""voll""的反义词是""",leer,0,0,540,680,8.3125,11.0625,2.75,-12.8125,-7.8125,5.0,2.0
qwen3-4b,10,freq,val,zh,de,zh,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,0,3,1,15.4375,18.875,3.4375,-5.6875,0.0,5.6875,2.0
qwen3-4b,10,freq,val,zh,de,zh,ko,빈,voll,"""voll""的反义词是""",leer,0,0,639,721,8.0625,11.0,2.9375,-13.0625,-7.875,5.1875,2.0
qwen3-4b,10,freq,val,zh,de,zh,zh,空,voll,"""voll""的反义词是""",leer,0,0,3,1,15.4375,18.875,3.4375,-5.6875,0.0,5.6875,2.0
qwen3-4b,10,freq,freq,zh,de,zh,de,leer,voll,"""voll""的反义词是""",leer,0,0,0,0,21.125,21.125,0.0,0.0,0.0,0.0,2.0
qwen3-4b,10,freq,freq,zh,de,zh,en,empty,voll,"""voll""的反义词是""",leer,0,0,10,10,14.0,13.625,-0.375,-7.125,-7.5,-0.375,2.0
qwen3-4b,10,freq,freq,zh,de,zh,es,vacío,voll,"""voll""的反义词是""",leer,0,0,171,227,9.9375,9.4375,-0.5,-11.1875,-11.6875,-0.5,2.0
qwen3-4b,10,freq,freq,zh,de,zh,fr,vide,voll,"""voll""的反义词是""",leer,0,0,540,473,8.3125,8.4375,0.125,-12.8125,-12.6875,0.125,2.0
qwen3-4b,10,freq,freq,zh,de,zh,ja,空っぽ,voll,"""voll""的反义词是""",leer,0,0,3,4,15.4375,14.8125,-0.625,-5.6875,-6.3125,-0.625,2.0
qwen3-4b,10,freq,freq,zh,de,zh,ko,빈,voll,"""voll""的反义词是""",leer,0,0,639,575,8.0625,8.125,0.0625,-13.0625,-13.0,0.0625,2.0
qwen3-4b,10,freq,freq,zh,de,zh,zh,空,voll,"""voll""的反义词是""",leer,0,0,3,4,15.4375,14.8125,-0.625,-5.6875,-6.3125,-0.625,2.0
qwen3-4b,11,desc,desc,zh,de,de,de,dunkel,hell,"""hell""的反义词是""",dunkel,1349,1349,1349,1349,6.84375,6.84375,0.0,0.0,0.0,0.0,2.0
qwen3-4b,11,desc,desc,zh,de,de,en,dark,hell,"""hell""的反义词是""",dunkel,1349,1349,170,170,9.9375,9.9375,0.0,3.09375,3.09375,0.0,2.0
qwen3-4b,11,desc,desc,zh,de,de,en,dim,hell,"""hell""的反义词是""",dunkel,1349,1349,3434,3434,5.25,5.25,0.0,-1.59375,-1.59375,0.0,2.0
qwen3-4b,11,desc,desc,zh,de,de,es,oscuro,hell,"""hell""的反义词是""",dunkel,1349,1349,15105,15105,2.34375,2.34375,0.0,-4.5,-4.5,0.0,2.0
qwen3-4b,11,desc,desc,zh,de,de,es,opaco,hell,"""hell""的反义词是""",dunkel,1349,1349,1899,1899,6.25,6.25,0.0,-0.59375,-0.59375,0.0,2.0
qwen3-4b,11,desc,desc,zh,de,de,fr,sombre,hell,"""hell""的反义词是""",dunkel,1349,1349,1575,1575,6.59375,6.59375,0.0,-0.25,-0.25,0.0,2.0
qwen3-4b,11,desc,desc,zh,de,de,fr,obscur,hell,"""hell""的反义词是""",dunkel,1349,1349,3426,3426,5.25,5.25,0.0,-1.59375,-1.59375,0.0,2.0
qwen3-4b,11,desc,desc,zh,de,de,ja,暗い,hell,"""hell""的反义词是""",dunkel,1349,1349,13375,13375,2.59375,2.59375,0.0,-4.25,-4.25,0.0,2.0
qwen3-4b,11,desc,desc,zh,de,de,ko,어두운,hell,"""hell""的反义词是""",dunkel,1349,1349,54914,54914,-0.357421875,-0.357421875,0.0,-7.201171875,-7.201171875,0.0,2.0
qwen3-4b,11,desc,desc,zh,de,de,ko,흐릿한,hell,"""hell""的反义词是""",dunkel,1349,1349,45922,45922,0.05126953125,0.05126953125,0.0,-6.79248046875,-6.79248046875,0.0,2.0
qwen3-4b,11,desc,desc,zh,de,de,zh,暗,hell,"""hell""的反义词是""",dunkel,1349,1349,13375,13375,2.59375,2.59375,0.0,-4.25,-4.25,0.0,2.0
qwen3-4b,11,desc,val,zh,de,de,de,dunkel,hell,"""hell""的反义词是""",dunkel,1349,89,1349,89,6.84375,12.0625,5.21875,0.0,0.0,0.0,2.0
qwen3-4b,11,desc,val,zh,de,de,en,dark,hell,"""hell""的反义词是""",dunkel,1349,89,170,1156,9.9375,8.875,-1.0625,3.09375,-3.1875,-6.28125,2.0
qwen3-4b,11,desc,val,zh,de,de,en,dim,hell,"""hell""的反义词是""",dunkel,1349,89,3434,6506,5.25,6.84375,1.59375,-1.59375,-5.21875,-3.625,2.0
qwen3-4b,11,desc,val,zh,de,de,es,oscuro,hell,"""hell""的反义词是""",dunkel,1349,89,15105,15153,2.34375,5.71875,3.375,-4.5,-6.34375,-1.84375,2.0
qwen3-4b,11,desc,val,zh,de,de,es,opaco,hell,"""hell""的反义词是""",dunkel,1349,89,1899,873,6.25,9.1875,2.9375,-0.59375,-2.875,-2.28125,2.0
qwen3-4b,11,desc,val,zh,de,de,fr,sombre,hell,"""hell""的反义词是""",dunkel,1349,89,1575,90,6.59375,12.0625,5.46875,-0.25,0.0,0.25,2.0
qwen3-4b,11,desc,val,zh,de,de,fr,obscur,hell,"""hell""的反义词是""",dunkel,1349,89,3426,11526,5.25,6.09375,0.84375,-1.59375,-5.96875,-4.375,2.0
qwen3-4b,11,desc,val,zh,de,de,ja,暗い,hell,"""hell""的反义词是""",dunkel,1349,89,13375,32078,2.59375,4.59375,2.0,-4.25,-7.46875,-3.21875,2.0
qwen3-4b,11,desc,val,zh,de,de,ko,어두운,hell,"""hell""的反义词是""",dunkel,1349,89,54914,91240,-0.357421875,2.5,2.857421875,-7.201171875,-9.5625,-2.361328125,2.0
qwen3-4b,11,desc,val,zh,de,de,ko,흐릿한,hell,"""hell""的反义词是""",dunkel,1349,89,45922,85721,0.05126953125,2.6875,2.63623046875,-6.79248046875,-9.375,-2.58251953125,2.0
qwen3-4b,11,desc,val,zh,de,de,zh,暗,hell,"""hell""的反义词是""",dunkel,1349,89,13375,32078,2.59375,4.59375,2.0,-4.25,-7.46875,-3.21875,2.0
qwen3-4b,11,desc,freq,zh,de,de,de,dunkel,hell,"""hell""的反义词是""",dunkel,1349,623,1349,623,6.84375,7.15625,0.3125,0.0,0.0,0.0,2.0
qwen3-4b,11,desc,freq,zh,de,de,en,dark,hell,"""hell""的反义词是""",dunkel,1349,623,170,1147,9.9375,6.3125,-3.625,3.09375,-0.84375,-3.9375,2.0
