model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,adjective,prompt,tracked_target,baseline_adj_rank,combined_adj_rank,baseline_target_logit,combined_target_logit,delta_combined_logit
gemma-2-2b,66,freq,desc,fr,en,generous,"Le contraire de ""generous"" est """,stingy,0,0,25.75,25.375,-0.375
gemma-2-2b,66,freq,val,fr,en,generous,"Le contraire de ""generous"" est """,stingy,0,0,25.75,25.25,-0.5
gemma-2-2b,66,freq,freq,fr,en,generous,"Le contraire de ""generous"" est """,stingy,0,0,25.75,25.75,0.0
gemma-2-2b,67,desc,desc,fr,en,content,"Le contraire de ""content"" est """,unhappy,1,1,21.75,22.0,0.25
gemma-2-2b,67,desc,val,fr,en,content,"Le contraire de ""content"" est """,unhappy,1,0,21.75,22.5,0.75
gemma-2-2b,67,desc,freq,fr,en,content,"Le contraire de ""content"" est """,unhappy,1,0,21.75,23.5,1.75
gemma-2-2b,67,val,desc,fr,en,content,"Le contraire de ""content"" est """,unhappy,1,0,21.75,22.625,0.875
gemma-2-2b,67,val,val,fr,en,content,"Le contraire de ""content"" est """,unhappy,1,0,21.75,23.125,1.375
gemma-2-2b,67,val,freq,fr,en,content,"Le contraire de ""content"" est """,unhappy,1,0,21.75,24.25,2.5
gemma-2-2b,67,freq,desc,fr,en,content,"Le contraire de ""content"" est """,unhappy,1,1,21.75,21.125,-0.625
gemma-2-2b,67,freq,val,fr,en,content,"Le contraire de ""content"" est """,unhappy,1,0,21.75,23.125,1.375
gemma-2-2b,67,freq,freq,fr,en,content,"Le contraire de ""content"" est """,unhappy,1,1,21.75,21.75,0.0
gemma-2-2b,68,desc,desc,fr,en,healthy,"Le contraire de ""healthy"" est """,unhealthy,0,0,24.5,24.75,0.25
gemma-2-2b,68,desc,val,fr,en,healthy,"Le contraire de ""healthy"" est """,unhealthy,0,0,24.5,24.75,0.25
gemma-2-2b,68,desc,freq,fr,en,healthy,"Le contraire de ""healthy"" est """,unhealthy,0,0,24.5,25.75,1.25
gemma-2-2b,68,val,desc,fr,en,healthy,"Le contraire de ""healthy"" est """,unhealthy,0,0,24.5,25.0,0.5
gemma-2-2b,68,val,val,fr,en,healthy,"Le contraire de ""healthy"" est """,unhealthy,0,0,24.5,25.25,0.75
gemma-2-2b,68,val,freq,fr,en,healthy,"Le contraire de ""healthy"" est """,unhealthy,0,0,24.5,26.0,1.5
gemma-2-2b,68,freq,desc,fr,en,healthy,"Le contraire de ""healthy"" est """,unhealthy,0,0,24.5,24.125,-0.375
gemma-2-2b,68,freq,val,fr,en,healthy,"Le contraire de ""healthy"" est """,unhealthy,0,0,24.5,25.125,0.625
gemma-2-2b,68,freq,freq,fr,en,healthy,"Le contraire de ""healthy"" est """,unhealthy,0,0,24.5,24.5,0.0
gemma-2-2b,69,desc,desc,fr,en,high,"Le contraire de ""high"" est """,low,0,0,25.375,25.5,0.125
gemma-2-2b,69,desc,val,fr,en,high,"Le contraire de ""high"" est """,low,0,0,25.375,25.625,0.25
gemma-2-2b,69,desc,freq,fr,en,high,"Le contraire de ""high"" est """,low,0,0,25.375,26.375,1.0
gemma-2-2b,69,val,desc,fr,en,high,"Le contraire de ""high"" est """,low,0,0,25.375,26.625,1.25
gemma-2-2b,69,val,val,fr,en,high,"Le contraire de ""high"" est """,low,0,0,25.375,26.75,1.375
gemma-2-2b,69,val,freq,fr,en,high,"Le contraire de ""high"" est """,low,0,0,25.375,27.25,1.875
gemma-2-2b,69,freq,desc,fr,en,high,"Le contraire de ""high"" est """,low,0,0,25.375,25.375,0.0
gemma-2-2b,69,freq,val,fr,en,high,"Le contraire de ""high"" est """,low,0,0,25.375,26.25,0.875
gemma-2-2b,69,freq,freq,fr,en,high,"Le contraire de ""high"" est """,low,0,0,25.375,25.625,0.25
gemma-2-2b,70,desc,desc,fr,en,important,"Le contraire de ""important"" est """,unimportant,41,46,17.0,17.125,0.125
gemma-2-2b,70,desc,val,fr,en,important,"Le contraire de ""important"" est """,unimportant,41,28,17.0,16.25,-0.75
gemma-2-2b,70,desc,freq,fr,en,important,"Le contraire de ""important"" est """,unimportant,41,50,17.0,18.75,1.75
gemma-2-2b,70,val,desc,fr,en,important,"Le contraire de ""important"" est """,unimportant,41,36,17.0,17.75,0.75
gemma-2-2b,70,val,val,fr,en,important,"Le contraire de ""important"" est """,unimportant,41,38,17.0,17.875,0.875
gemma-2-2b,70,val,freq,fr,en,important,"Le contraire de ""important"" est """,unimportant,41,37,17.0,19.75,2.75
gemma-2-2b,70,freq,desc,fr,en,important,"Le contraire de ""important"" est """,unimportant,41,45,17.0,16.625,-0.375
gemma-2-2b,70,freq,val,fr,en,important,"Le contraire de ""important"" est """,unimportant,41,23,17.0,17.0,0.0
gemma-2-2b,70,freq,freq,fr,en,important,"Le contraire de ""important"" est """,unimportant,41,48,17.0,16.875,-0.125
gemma-2-2b,71,desc,desc,fr,en,innocent,"Le contraire de ""innocent"" est """,guilty,0,0,19.25,19.75,0.5
gemma-2-2b,71,desc,val,fr,en,innocent,"Le contraire de ""innocent"" est """,guilty,0,0,19.25,20.375,1.125
gemma-2-2b,71,desc,freq,fr,en,innocent,"Le contraire de ""innocent"" est """,guilty,0,0,19.25,22.5,3.25
gemma-2-2b,71,val,desc,fr,en,innocent,"Le contraire de ""innocent"" est """,guilty,0,0,19.25,20.0,0.75
gemma-2-2b,71,val,val,fr,en,innocent,"Le contraire de ""innocent"" est """,guilty,0,0,19.25,20.125,0.875
gemma-2-2b,71,val,freq,fr,en,innocent,"Le contraire de ""innocent"" est """,guilty,0,0,19.25,22.75,3.5
gemma-2-2b,71,freq,desc,fr,en,innocent,"Le contraire de ""innocent"" est """,guilty,0,1,19.25,19.0,-0.25
gemma-2-2b,71,freq,val,fr,en,innocent,"Le contraire de ""innocent"" est """,guilty,0,0,19.25,20.375,1.125
gemma-2-2b,71,freq,freq,fr,en,innocent,"Le contraire de ""innocent"" est """,guilty,0,0,19.25,19.25,0.0
gemma-2-2b,72,desc,desc,fr,en,known,"Le contraire de ""known"" est """,unknown,0,0,25.75,25.875,0.125
gemma-2-2b,72,desc,val,fr,en,known,"Le contraire de ""known"" est """,unknown,0,0,25.75,25.875,0.125
gemma-2-2b,72,desc,freq,fr,en,known,"Le contraire de ""known"" est """,unknown,0,0,25.75,26.875,1.125
gemma-2-2b,72,val,desc,fr,en,known,"Le contraire de ""known"" est """,unknown,0,0,25.75,26.375,0.625
gemma-2-2b,72,val,val,fr,en,known,"Le contraire de ""known"" est """,unknown,0,0,25.75,26.75,1.0
gemma-2-2b,72,val,freq,fr,en,known,"Le contraire de ""known"" est """,unknown,0,0,25.75,27.25,1.5
gemma-2-2b,72,freq,desc,fr,en,known,"Le contraire de ""known"" est """,unknown,0,0,25.75,25.375,-0.375
gemma-2-2b,72,freq,val,fr,en,known,"Le contraire de ""known"" est """,unknown,0,0,25.75,26.25,0.5
gemma-2-2b,72,freq,freq,fr,en,known,"Le contraire de ""known"" est """,unknown,0,0,25.75,26.0,0.25
gemma-2-2b,73,desc,desc,fr,en,male,"Le contraire de ""male"" est """,female,0,0,24.375,24.75,0.375
gemma-2-2b,73,desc,val,fr,en,male,"Le contraire de ""male"" est """,female,0,0,24.375,23.75,-0.625
gemma-2-2b,73,desc,freq,fr,en,male,"Le contraire de ""male"" est """,female,0,0,24.375,25.625,1.25
gemma-2-2b,73,val,desc,fr,en,male,"Le contraire de ""male"" est """,female,0,0,24.375,25.125,0.75
gemma-2-2b,73,val,val,fr,en,male,"Le contraire de ""male"" est """,female,0,0,24.375,25.375,1.0
gemma-2-2b,73,val,freq,fr,en,male,"Le contraire de ""male"" est """,female,0,0,24.375,26.25,1.875
gemma-2-2b,73,freq,desc,fr,en,male,"Le contraire de ""male"" est """,female,0,0,24.375,24.0,-0.375
gemma-2-2b,73,freq,val,fr,en,male,"Le contraire de ""male"" est """,female,0,0,24.375,24.25,-0.125
gemma-2-2b,73,freq,freq,fr,en,male,"Le contraire de ""male"" est """,female,0,0,24.375,24.5,0.125
gemma-2-2b,74,desc,desc,fr,en,normal,"Le contraire de ""normal"" est """,abnormal,1,1,21.5,21.75,0.25
gemma-2-2b,74,desc,val,fr,en,normal,"Le contraire de ""normal"" est """,abnormal,1,0,21.5,21.5,0.0
gemma-2-2b,74,desc,freq,fr,en,normal,"Le contraire de ""normal"" est """,abnormal,1,2,21.5,22.875,1.375
gemma-2-2b,74,val,desc,fr,en,normal,"Le contraire de ""normal"" est """,abnormal,1,1,21.5,21.875,0.375
gemma-2-2b,74,val,val,fr,en,normal,"Le contraire de ""normal"" est """,abnormal,1,1,21.5,22.0,0.5
gemma-2-2b,74,val,freq,fr,en,normal,"Le contraire de ""normal"" est """,abnormal,1,1,21.5,23.125,1.625
gemma-2-2b,74,freq,desc,fr,en,normal,"Le contraire de ""normal"" est """,abnormal,1,2,21.5,21.25,-0.25
gemma-2-2b,74,freq,val,fr,en,normal,"Le contraire de ""normal"" est """,abnormal,1,1,21.5,21.5,0.0
gemma-2-2b,74,freq,freq,fr,en,normal,"Le contraire de ""normal"" est """,abnormal,1,1,21.5,21.5,0.0
gemma-2-2b,75,desc,desc,fr,en,possible,"Le contraire de ""possible"" est """,impossible,0,0,20.25,20.25,0.0
gemma-2-2b,75,desc,val,fr,en,possible,"Le contraire de ""possible"" est """,impossible,0,0,20.25,22.375,2.125
gemma-2-2b,75,desc,freq,fr,en,possible,"Le contraire de ""possible"" est """,impossible,0,0,20.25,22.5,2.25
gemma-2-2b,75,val,desc,fr,en,possible,"Le contraire de ""possible"" est """,impossible,0,0,20.25,22.5,2.25
gemma-2-2b,75,val,val,fr,en,possible,"Le contraire de ""possible"" est """,impossible,0,0,20.25,23.0,2.75
gemma-2-2b,75,val,freq,fr,en,possible,"Le contraire de ""possible"" est """,impossible,0,0,20.25,24.125,3.875
gemma-2-2b,75,freq,desc,fr,en,possible,"Le contraire de ""possible"" est """,impossible,0,0,20.25,20.125,-0.125
gemma-2-2b,75,freq,val,fr,en,possible,"Le contraire de ""possible"" est """,impossible,0,0,20.25,23.0,2.75
gemma-2-2b,75,freq,freq,fr,en,possible,"Le contraire de ""possible"" est """,impossible,0,0,20.25,21.0,0.75
gemma-2-2b,76,desc,desc,fr,en,private,"Le contraire de ""private"" est """,public,0,0,25.125,25.25,0.125
gemma-2-2b,76,desc,val,fr,en,private,"Le contraire de ""private"" est """,public,0,0,25.125,24.625,-0.5
gemma-2-2b,76,desc,freq,fr,en,private,"Le contraire de ""private"" est """,public,0,0,25.125,26.0,0.875
gemma-2-2b,76,val,desc,fr,en,private,"Le contraire de ""private"" est """,public,0,0,25.125,25.75,0.625
gemma-2-2b,76,val,val,fr,en,private,"Le contraire de ""private"" est """,public,0,0,25.125,26.0,0.875
gemma-2-2b,76,val,freq,fr,en,private,"Le contraire de ""private"" est """,public,0,0,25.125,26.625,1.5
gemma-2-2b,76,freq,desc,fr,en,private,"Le contraire de ""private"" est """,public,0,0,25.125,24.875,-0.25
gemma-2-2b,76,freq,val,fr,en,private,"Le contraire de ""private"" est """,public,0,0,25.125,25.25,0.125
gemma-2-2b,76,freq,freq,fr,en,private,"Le contraire de ""private"" est """,public,0,0,25.125,25.125,0.0
gemma-2-2b,77,desc,desc,fr,en,right,"Le contraire de ""right"" est """,wrong,1,1,22.625,22.75,0.125
gemma-2-2b,77,desc,val,fr,en,right,"Le contraire de ""right"" est """,wrong,1,1,22.625,23.75,1.125
gemma-2-2b,77,desc,freq,fr,en,right,"Le contraire de ""right"" est """,wrong,1,1,22.625,24.0,1.375
gemma-2-2b,77,val,desc,fr,en,right,"Le contraire de ""right"" est """,wrong,1,1,22.625,25.125,2.5
gemma-2-2b,77,val,val,fr,en,right,"Le contraire de ""right"" est """,wrong,1,1,22.625,25.25,2.625
gemma-2-2b,77,val,freq,fr,en,right,"Le contraire de ""right"" est """,wrong,1,1,22.625,26.0,3.375
gemma-2-2b,77,freq,desc,fr,en,right,"Le contraire de ""right"" est """,wrong,1,1,22.625,22.875,0.25
gemma-2-2b,77,freq,val,fr,en,right,"Le contraire de ""right"" est """,wrong,1,1,22.625,24.375,1.75
gemma-2-2b,77,freq,freq,fr,en,right,"Le contraire de ""right"" est """,wrong,1,1,22.625,23.125,0.5
gemma-2-2b,78,desc,desc,fr,en,simple,"Le contraire de ""simple"" est """,complex,0,0,22.125,22.625,0.5
gemma-2-2b,78,desc,val,fr,en,simple,"Le contraire de ""simple"" est """,complex,0,0,22.125,20.125,-2.0
gemma-2-2b,78,desc,freq,fr,en,simple,"Le contraire de ""simple"" est """,complex,0,0,22.125,23.5,1.375
gemma-2-2b,78,val,desc,fr,en,simple,"Le contraire de ""simple"" est """,complex,0,0,22.125,22.375,0.25
gemma-2-2b,78,val,val,fr,en,simple,"Le contraire de ""simple"" est """,complex,0,0,22.125,22.25,0.125
gemma-2-2b,78,val,freq,fr,en,simple,"Le contraire de ""simple"" est """,complex,0,0,22.125,23.5,1.375
gemma-2-2b,78,freq,desc,fr,en,simple,"Le contraire de ""simple"" est """,complex,0,0,22.125,22.25,0.125
gemma-2-2b,78,freq,val,fr,en,simple,"Le contraire de ""simple"" est """,complex,0,0,22.125,21.0,-1.125
gemma-2-2b,78,freq,freq,fr,en,simple,"Le contraire de ""simple"" est """,complex,0,0,22.125,22.0,-0.125
gemma-2-2b,79,desc,desc,fr,en,sweet,"Le contraire de ""sweet"" est """,sour,0,0,23.375,23.5,0.125
gemma-2-2b,79,desc,val,fr,en,sweet,"Le contraire de ""sweet"" est """,sour,0,0,23.375,22.875,-0.5
gemma-2-2b,79,desc,freq,fr,en,sweet,"Le contraire de ""sweet"" est """,sour,0,0,23.375,25.125,1.75
gemma-2-2b,79,val,desc,fr,en,sweet,"Le contraire de ""sweet"" est """,sour,0,0,23.375,23.25,-0.125
gemma-2-2b,79,val,val,fr,en,sweet,"Le contraire de ""sweet"" est """,sour,0,0,23.375,23.75,0.375
gemma-2-2b,79,val,freq,fr,en,sweet,"Le contraire de ""sweet"" est """,sour,0,0,23.375,25.125,1.75
gemma-2-2b,79,freq,desc,fr,en,sweet,"Le contraire de ""sweet"" est """,sour,0,0,23.375,22.625,-0.75
gemma-2-2b,79,freq,val,fr,en,sweet,"Le contraire de ""sweet"" est """,sour,0,0,23.375,23.5,0.125
gemma-2-2b,79,freq,freq,fr,en,sweet,"Le contraire de ""sweet"" est """,sour,0,0,23.375,23.5,0.125
gemma-2-2b,80,desc,desc,fr,en,visible,"Le contraire de ""visible"" est """,invisible,0,0,21.875,22.125,0.25
gemma-2-2b,80,desc,val,fr,en,visible,"Le contraire de ""visible"" est """,invisible,0,0,21.875,23.0,1.125
gemma-2-2b,80,desc,freq,fr,en,visible,"Le contraire de ""visible"" est """,invisible,0,0,21.875,24.125,2.25
gemma-2-2b,80,val,desc,fr,en,visible,"Le contraire de ""visible"" est """,invisible,0,0,21.875,22.625,0.75
gemma-2-2b,80,val,val,fr,en,visible,"Le contraire de ""visible"" est """,invisible,0,0,21.875,23.25,1.375
gemma-2-2b,80,val,freq,fr,en,visible,"Le contraire de ""visible"" est """,invisible,0,0,21.875,24.875,3.0
gemma-2-2b,80,freq,desc,fr,en,visible,"Le contraire de ""visible"" est """,invisible,0,0,21.875,21.375,-0.5
gemma-2-2b,80,freq,val,fr,en,visible,"Le contraire de ""visible"" est """,invisible,0,0,21.875,23.125,1.25
gemma-2-2b,80,freq,freq,fr,en,visible,"Le contraire de ""visible"" est """,invisible,0,0,21.875,22.25,0.375
gemma-2-2b,81,desc,desc,fr,en,warm,"Le contraire de ""warm"" est """,cold,0,0,24.375,24.5,0.125
gemma-2-2b,81,desc,val,fr,en,warm,"Le contraire de ""warm"" est """,cold,0,0,24.375,24.0,-0.375
gemma-2-2b,81,desc,freq,fr,en,warm,"Le contraire de ""warm"" est """,cold,0,0,24.375,25.875,1.5
gemma-2-2b,81,val,desc,fr,en,warm,"Le contraire de ""warm"" est """,cold,0,0,24.375,25.5,1.125
gemma-2-2b,81,val,val,fr,en,warm,"Le contraire de ""warm"" est """,cold,0,0,24.375,25.75,1.375
gemma-2-2b,81,val,freq,fr,en,warm,"Le contraire de ""warm"" est """,cold,0,0,24.375,26.625,2.25
gemma-2-2b,81,freq,desc,fr,en,warm,"Le contraire de ""warm"" est """,cold,0,0,24.375,24.125,-0.25
gemma-2-2b,81,freq,val,fr,en,warm,"Le contraire de ""warm"" est """,cold,0,0,24.375,24.5,0.125
gemma-2-2b,81,freq,freq,fr,en,warm,"Le contraire de ""warm"" est """,cold,0,0,24.375,24.5,0.125
gemma-2-2b,82,desc,desc,fr,en,smooth,"Le contraire de ""smooth"" est """,rough,0,0,24.75,25.0,0.25
gemma-2-2b,82,desc,val,fr,en,smooth,"Le contraire de ""smooth"" est """,rough,0,0,24.75,23.125,-1.625
gemma-2-2b,82,desc,freq,fr,en,smooth,"Le contraire de ""smooth"" est """,rough,0,0,24.75,26.125,1.375
gemma-2-2b,82,val,desc,fr,en,smooth,"Le contraire de ""smooth"" est """,rough,0,0,24.75,24.75,0.0
gemma-2-2b,82,val,val,fr,en,smooth,"Le contraire de ""smooth"" est """,rough,0,0,24.75,25.125,0.375
gemma-2-2b,82,val,freq,fr,en,smooth,"Le contraire de ""smooth"" est """,rough,0,0,24.75,25.875,1.125
gemma-2-2b,82,freq,desc,fr,en,smooth,"Le contraire de ""smooth"" est """,rough,0,0,24.75,24.125,-0.625
gemma-2-2b,82,freq,val,fr,en,smooth,"Le contraire de ""smooth"" est """,rough,0,0,24.75,23.5,-1.25
gemma-2-2b,82,freq,freq,fr,en,smooth,"Le contraire de ""smooth"" est """,rough,0,0,24.75,24.75,0.0
gemma-2-2b,83,desc,desc,fr,en,thin,"Le contraire de ""thin"" est """,fat,0,0,24.75,25.125,0.375
gemma-2-2b,83,desc,val,fr,en,thin,"Le contraire de ""thin"" est """,fat,0,0,24.75,23.875,-0.875
gemma-2-2b,83,desc,freq,fr,en,thin,"Le contraire de ""thin"" est """,fat,0,0,24.75,26.5,1.75
gemma-2-2b,83,val,desc,fr,en,thin,"Le contraire de ""thin"" est """,fat,0,0,24.75,24.875,0.125
gemma-2-2b,83,val,val,fr,en,thin,"Le contraire de ""thin"" est """,fat,0,0,24.75,25.25,0.5
gemma-2-2b,83,val,freq,fr,en,thin,"Le contraire de ""thin"" est """,fat,0,0,24.75,26.125,1.375
gemma-2-2b,83,freq,desc,fr,en,thin,"Le contraire de ""thin"" est """,fat,0,0,24.75,24.25,-0.5
gemma-2-2b,83,freq,val,fr,en,thin,"Le contraire de ""thin"" est """,fat,0,0,24.75,23.875,-0.875
gemma-2-2b,83,freq,freq,fr,en,thin,"Le contraire de ""thin"" est """,fat,0,0,24.75,24.875,0.125
gemma-2-2b,84,desc,desc,fr,en,tall,"Le contraire de ""tall"" est """,short,0,0,23.375,23.5,0.125
gemma-2-2b,84,desc,val,fr,en,tall,"Le contraire de ""tall"" est """,short,0,0,23.375,23.125,-0.25
gemma-2-2b,84,desc,freq,fr,en,tall,"Le contraire de ""tall"" est """,short,0,0,23.375,24.75,1.375
gemma-2-2b,84,val,desc,fr,en,tall,"Le contraire de ""tall"" est """,short,0,0,23.375,24.25,0.875
gemma-2-2b,84,val,val,fr,en,tall,"Le contraire de ""tall"" est """,short,0,0,23.375,24.125,0.75
gemma-2-2b,84,val,freq,fr,en,tall,"Le contraire de ""tall"" est """,short,0,0,23.375,25.25,1.875
gemma-2-2b,84,freq,desc,fr,en,tall,"Le contraire de ""tall"" est """,short,0,0,23.375,23.5,0.125
gemma-2-2b,84,freq,val,fr,en,tall,"Le contraire de ""tall"" est """,short,0,0,23.375,23.625,0.25
gemma-2-2b,84,freq,freq,fr,en,tall,"Le contraire de ""tall"" est """,short,0,0,23.375,23.5,0.125
gemma-2-2b,85,desc,desc,fr,en,married,"Le contraire de ""married"" est """,single,0,0,24.5,24.75,0.25
gemma-2-2b,85,desc,val,fr,en,married,"Le contraire de ""married"" est """,single,0,0,24.5,22.5,-2.0
gemma-2-2b,85,desc,freq,fr,en,married,"Le contraire de ""married"" est """,single,0,0,24.5,25.625,1.125
gemma-2-2b,85,val,desc,fr,en,married,"Le contraire de ""married"" est """,single,0,0,24.5,24.5,0.0
gemma-2-2b,85,val,val,fr,en,married,"Le contraire de ""married"" est """,single,0,0,24.5,25.0,0.5
gemma-2-2b,85,val,freq,fr,en,married,"Le contraire de ""married"" est """,single,0,0,24.5,25.875,1.375
gemma-2-2b,85,freq,desc,fr,en,married,"Le contraire de ""married"" est """,single,0,0,24.5,24.125,-0.375
gemma-2-2b,85,freq,val,fr,en,married,"Le contraire de ""married"" est """,single,0,0,24.5,23.5,-1.0
gemma-2-2b,85,freq,freq,fr,en,married,"Le contraire de ""married"" est """,single,0,0,24.5,24.75,0.25
gemma-2-2b,86,desc,desc,fr,en,optimistic,"Le contraire de ""optimistic"" est """,pessimistic,0,0,21.5,21.75,0.25
gemma-2-2b,86,desc,val,fr,en,optimistic,"Le contraire de ""optimistic"" est """,pessimistic,0,0,21.5,23.75,2.25
gemma-2-2b,86,desc,freq,fr,en,optimistic,"Le contraire de ""optimistic"" est """,pessimistic,0,0,21.5,23.75,2.25
gemma-2-2b,86,val,desc,fr,en,optimistic,"Le contraire de ""optimistic"" est """,pessimistic,0,0,21.5,23.375,1.875
gemma-2-2b,86,val,val,fr,en,optimistic,"Le contraire de ""optimistic"" est """,pessimistic,0,0,21.5,23.375,1.875
gemma-2-2b,86,val,freq,fr,en,optimistic,"Le contraire de ""optimistic"" est """,pessimistic,0,0,21.5,24.625,3.125
gemma-2-2b,86,freq,desc,fr,en,optimistic,"Le contraire de ""optimistic"" est """,pessimistic,0,0,21.5,21.625,0.125
gemma-2-2b,86,freq,val,fr,en,optimistic,"Le contraire de ""optimistic"" est """,pessimistic,0,0,21.5,23.75,2.25
gemma-2-2b,86,freq,freq,fr,en,optimistic,"Le contraire de ""optimistic"" est """,pessimistic,0,0,21.5,21.875,0.375
gemma-2-2b,87,desc,desc,fr,en,permanent,"Le contraire de ""permanent"" est """,temporary,1,2,22.0,22.375,0.375
gemma-2-2b,87,desc,val,fr,en,permanent,"Le contraire de ""permanent"" est """,temporary,1,3,22.0,20.125,-1.875
gemma-2-2b,87,desc,freq,fr,en,permanent,"Le contraire de ""permanent"" est """,temporary,1,0,22.0,23.75,1.75
gemma-2-2b,87,val,desc,fr,en,permanent,"Le contraire de ""permanent"" est """,temporary,1,8,22.0,21.625,-0.375
gemma-2-2b,87,val,val,fr,en,permanent,"Le contraire de ""permanent"" est """,temporary,1,2,22.0,22.375,0.375
gemma-2-2b,87,val,freq,fr,en,permanent,"Le contraire de ""permanent"" est """,temporary,1,0,22.0,24.0,2.0
gemma-2-2b,87,freq,desc,fr,en,permanent,"Le contraire de ""permanent"" est """,temporary,1,5,22.0,21.375,-0.625
gemma-2-2b,87,freq,val,fr,en,permanent,"Le contraire de ""permanent"" est """,temporary,1,3,22.0,21.125,-0.875
gemma-2-2b,87,freq,freq,fr,en,permanent,"Le contraire de ""permanent"" est """,temporary,1,3,22.0,21.875,-0.125
gemma-2-2b,88,desc,desc,fr,en,present,"Le contraire de ""present"" est """,absent,0,0,25.5,25.625,0.125
gemma-2-2b,88,desc,val,fr,en,present,"Le contraire de ""present"" est """,absent,0,0,25.5,24.375,-1.125
gemma-2-2b,88,desc,freq,fr,en,present,"Le contraire de ""present"" est """,absent,0,0,25.5,26.5,1.0
gemma-2-2b,88,val,desc,fr,en,present,"Le contraire de ""present"" est """,absent,0,0,25.5,25.625,0.125
gemma-2-2b,88,val,val,fr,en,present,"Le contraire de ""present"" est """,absent,0,0,25.5,26.0,0.5
gemma-2-2b,88,val,freq,fr,en,present,"Le contraire de ""present"" est """,absent,0,0,25.5,26.5,1.0
gemma-2-2b,88,freq,desc,fr,en,present,"Le contraire de ""present"" est """,absent,0,0,25.5,25.125,-0.375
gemma-2-2b,88,freq,val,fr,en,present,"Le contraire de ""present"" est """,absent,0,0,25.5,24.5,-1.0
gemma-2-2b,88,freq,freq,fr,en,present,"Le contraire de ""present"" est """,absent,0,0,25.5,25.5,0.0
gemma-2-2b,89,desc,desc,fr,en,public,"Le contraire de ""public"" est """,private,0,0,21.875,22.125,0.25
gemma-2-2b,89,desc,val,fr,en,public,"Le contraire de ""public"" est """,private,0,0,21.875,22.0,0.125
gemma-2-2b,89,desc,freq,fr,en,public,"Le contraire de ""public"" est """,private,0,0,21.875,23.625,1.75
gemma-2-2b,89,val,desc,fr,en,public,"Le contraire de ""public"" est """,private,0,0,21.875,23.25,1.375
gemma-2-2b,89,val,val,fr,en,public,"Le contraire de ""public"" est """,private,0,0,21.875,23.25,1.375
gemma-2-2b,89,val,freq,fr,en,public,"Le contraire de ""public"" est """,private,0,0,21.875,24.75,2.875
gemma-2-2b,89,freq,desc,fr,en,public,"Le contraire de ""public"" est """,private,0,0,21.875,22.0,0.125
gemma-2-2b,89,freq,val,fr,en,public,"Le contraire de ""public"" est """,private,0,0,21.875,22.75,0.875
gemma-2-2b,89,freq,freq,fr,en,public,"Le contraire de ""public"" est """,private,0,0,21.875,22.0,0.125
gemma-2-2b,90,desc,desc,fr,en,real,"Le contraire de ""real"" est """,fake,0,0,25.125,25.25,0.125
gemma-2-2b,90,desc,val,fr,en,real,"Le contraire de ""real"" est """,fake,0,1,25.125,23.5,-1.625
gemma-2-2b,90,desc,freq,fr,en,real,"Le contraire de ""real"" est """,fake,0,0,25.125,26.625,1.5
gemma-2-2b,90,val,desc,fr,en,real,"Le contraire de ""real"" est """,fake,0,0,25.125,25.25,0.125
gemma-2-2b,90,val,val,fr,en,real,"Le contraire de ""real"" est """,fake,0,0,25.125,25.5,0.375
gemma-2-2b,90,val,freq,fr,en,real,"Le contraire de ""real"" est """,fake,0,0,25.125,26.375,1.25
gemma-2-2b,90,freq,desc,fr,en,real,"Le contraire de ""real"" est """,fake,0,0,25.125,24.625,-0.5
gemma-2-2b,90,freq,val,fr,en,real,"Le contraire de ""real"" est """,fake,0,0,25.125,23.875,-1.25
gemma-2-2b,90,freq,freq,fr,en,real,"Le contraire de ""real"" est """,fake,0,0,25.125,25.125,0.0
gemma-2-2b,91,desc,desc,fr,en,responsible,"Le contraire de ""responsible"" est """,irresponsible,0,0,27.25,27.25,0.0
gemma-2-2b,91,desc,val,fr,en,responsible,"Le contraire de ""responsible"" est """,irresponsible,0,0,27.25,27.0,-0.25
gemma-2-2b,91,desc,freq,fr,en,responsible,"Le contraire de ""responsible"" est """,irresponsible,0,0,27.25,27.75,0.5
gemma-2-2b,91,val,desc,fr,en,responsible,"Le contraire de ""responsible"" est """,irresponsible,0,0,27.25,27.25,0.0
gemma-2-2b,91,val,val,fr,en,responsible,"Le contraire de ""responsible"" est """,irresponsible,0,0,27.25,27.5,0.25
gemma-2-2b,91,val,freq,fr,en,responsible,"Le contraire de ""responsible"" est """,irresponsible,0,0,27.25,27.875,0.625
gemma-2-2b,91,freq,desc,fr,en,responsible,"Le contraire de ""responsible"" est """,irresponsible,0,0,27.25,26.75,-0.5
gemma-2-2b,91,freq,val,fr,en,responsible,"Le contraire de ""responsible"" est """,irresponsible,0,0,27.25,27.125,-0.125
gemma-2-2b,91,freq,freq,fr,en,responsible,"Le contraire de ""responsible"" est """,irresponsible,0,0,27.25,27.25,0.0
gemma-2-2b,92,desc,desc,fr,en,single,"Le contraire de ""single"" est """,married,2,2,22.25,22.625,0.375
gemma-2-2b,92,desc,val,fr,en,single,"Le contraire de ""single"" est """,married,2,1,22.25,20.375,-1.875
gemma-2-2b,92,desc,freq,fr,en,single,"Le contraire de ""single"" est """,married,2,1,22.25,24.125,1.875
gemma-2-2b,92,val,desc,fr,en,single,"Le contraire de ""single"" est """,married,2,1,22.25,22.75,0.5
