model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,adjective,prompt,tracked_target,baseline_adj_rank,combined_adj_rank,baseline_target_logit,combined_target_logit,delta_combined_logit
gemma-2-2b,39,freq,freq,en,en,closed,"The opposite of ""closed"" is """,open,0,0,24.75,25.375,0.625
gemma-2-2b,40,desc,desc,en,en,poor,"The opposite of ""poor"" is """,rich,0,0,25.375,25.375,0.0
gemma-2-2b,40,desc,val,en,en,poor,"The opposite of ""poor"" is """,rich,0,0,25.375,25.375,0.0
gemma-2-2b,40,desc,freq,en,en,poor,"The opposite of ""poor"" is """,rich,0,0,25.375,26.5,1.125
gemma-2-2b,40,val,desc,en,en,poor,"The opposite of ""poor"" is """,rich,0,0,25.375,26.125,0.75
gemma-2-2b,40,val,val,en,en,poor,"The opposite of ""poor"" is """,rich,0,0,25.375,26.125,0.75
gemma-2-2b,40,val,freq,en,en,poor,"The opposite of ""poor"" is """,rich,0,0,25.375,26.75,1.375
gemma-2-2b,40,freq,desc,en,en,poor,"The opposite of ""poor"" is """,rich,0,0,25.375,25.375,0.0
gemma-2-2b,40,freq,val,en,en,poor,"The opposite of ""poor"" is """,rich,0,0,25.375,25.75,0.375
gemma-2-2b,40,freq,freq,en,en,poor,"The opposite of ""poor"" is """,rich,0,0,25.375,25.5,0.125
gemma-2-2b,41,desc,desc,en,en,ugly,"The opposite of ""ugly"" is """,beautiful,0,0,23.875,23.875,0.0
gemma-2-2b,41,desc,val,en,en,ugly,"The opposite of ""ugly"" is """,beautiful,0,0,23.875,24.0,0.125
gemma-2-2b,41,desc,freq,en,en,ugly,"The opposite of ""ugly"" is """,beautiful,0,0,23.875,25.125,1.25
gemma-2-2b,41,val,desc,en,en,ugly,"The opposite of ""ugly"" is """,beautiful,0,0,23.875,25.125,1.25
gemma-2-2b,41,val,val,en,en,ugly,"The opposite of ""ugly"" is """,beautiful,0,0,23.875,25.375,1.5
gemma-2-2b,41,val,freq,en,en,ugly,"The opposite of ""ugly"" is """,beautiful,0,0,23.875,26.125,2.25
gemma-2-2b,41,freq,desc,en,en,ugly,"The opposite of ""ugly"" is """,beautiful,0,0,23.875,23.875,0.0
gemma-2-2b,41,freq,val,en,en,ugly,"The opposite of ""ugly"" is """,beautiful,0,0,23.875,25.0,1.125
gemma-2-2b,41,freq,freq,en,en,ugly,"The opposite of ""ugly"" is """,beautiful,0,0,23.875,24.25,0.375
gemma-2-2b,42,desc,desc,en,en,short,"The opposite of ""short"" is """,long,0,0,24.75,24.75,0.0
gemma-2-2b,42,desc,val,en,en,short,"The opposite of ""short"" is """,long,0,0,24.75,24.375,-0.375
gemma-2-2b,42,desc,freq,en,en,short,"The opposite of ""short"" is """,long,0,0,24.75,25.5,0.75
gemma-2-2b,42,val,desc,en,en,short,"The opposite of ""short"" is """,long,0,0,24.75,26.125,1.375
gemma-2-2b,42,val,val,en,en,short,"The opposite of ""short"" is """,long,0,0,24.75,26.25,1.5
gemma-2-2b,42,val,freq,en,en,short,"The opposite of ""short"" is """,long,0,0,24.75,26.75,2.0
gemma-2-2b,42,freq,desc,en,en,short,"The opposite of ""short"" is """,long,0,0,24.75,25.25,0.5
gemma-2-2b,42,freq,val,en,en,short,"The opposite of ""short"" is """,long,0,0,24.75,25.625,0.875
gemma-2-2b,42,freq,freq,en,en,short,"The opposite of ""short"" is """,long,0,0,24.75,25.375,0.625
gemma-2-2b,43,desc,desc,en,en,narrow,"The opposite of ""narrow"" is """,wide,0,0,23.875,23.875,0.0
gemma-2-2b,43,desc,val,en,en,narrow,"The opposite of ""narrow"" is """,wide,0,0,23.875,22.125,-1.75
gemma-2-2b,43,desc,freq,en,en,narrow,"The opposite of ""narrow"" is """,wide,0,0,23.875,25.0,1.125
gemma-2-2b,43,val,desc,en,en,narrow,"The opposite of ""narrow"" is """,wide,0,0,23.875,24.625,0.75
gemma-2-2b,43,val,val,en,en,narrow,"The opposite of ""narrow"" is """,wide,0,0,23.875,25.125,1.25
gemma-2-2b,43,val,freq,en,en,narrow,"The opposite of ""narrow"" is """,wide,0,0,23.875,26.0,2.125
gemma-2-2b,43,freq,desc,en,en,narrow,"The opposite of ""narrow"" is """,wide,0,0,23.875,23.875,0.0
gemma-2-2b,43,freq,val,en,en,narrow,"The opposite of ""narrow"" is """,wide,0,0,23.875,23.5,-0.375
gemma-2-2b,43,freq,freq,en,en,narrow,"The opposite of ""narrow"" is """,wide,0,0,23.875,24.5,0.625
gemma-2-2b,44,desc,desc,en,en,soft,"The opposite of ""soft"" is """,hard,0,0,23.875,23.875,0.0
gemma-2-2b,44,desc,val,en,en,soft,"The opposite of ""soft"" is """,hard,0,0,23.875,22.25,-1.625
gemma-2-2b,44,desc,freq,en,en,soft,"The opposite of ""soft"" is """,hard,0,0,23.875,24.75,0.875
gemma-2-2b,44,val,desc,en,en,soft,"The opposite of ""soft"" is """,hard,0,0,23.875,24.75,0.875
gemma-2-2b,44,val,val,en,en,soft,"The opposite of ""soft"" is """,hard,0,0,23.875,25.0,1.125
gemma-2-2b,44,val,freq,en,en,soft,"The opposite of ""soft"" is """,hard,0,0,23.875,25.625,1.75
gemma-2-2b,44,freq,desc,en,en,soft,"The opposite of ""soft"" is """,hard,0,0,23.875,23.875,0.0
gemma-2-2b,44,freq,val,en,en,soft,"The opposite of ""soft"" is """,hard,0,0,23.875,23.5,-0.375
gemma-2-2b,44,freq,freq,en,en,soft,"The opposite of ""soft"" is """,hard,0,0,23.875,24.25,0.375
gemma-2-2b,45,desc,desc,en,en,wet,"The opposite of ""wet"" is """,dry,0,0,25.25,25.25,0.0
gemma-2-2b,45,desc,val,en,en,wet,"The opposite of ""wet"" is """,dry,0,0,25.25,25.375,0.125
gemma-2-2b,45,desc,freq,en,en,wet,"The opposite of ""wet"" is """,dry,0,0,25.25,26.25,1.0
gemma-2-2b,45,val,desc,en,en,wet,"The opposite of ""wet"" is """,dry,0,0,25.25,26.375,1.125
gemma-2-2b,45,val,val,en,en,wet,"The opposite of ""wet"" is """,dry,0,0,25.25,26.625,1.375
gemma-2-2b,45,val,freq,en,en,wet,"The opposite of ""wet"" is """,dry,0,0,25.25,27.125,1.875
gemma-2-2b,45,freq,desc,en,en,wet,"The opposite of ""wet"" is """,dry,0,0,25.25,25.125,-0.125
gemma-2-2b,45,freq,val,en,en,wet,"The opposite of ""wet"" is """,dry,0,0,25.25,25.75,0.5
gemma-2-2b,45,freq,freq,en,en,wet,"The opposite of ""wet"" is """,dry,0,0,25.25,25.5,0.25
gemma-2-2b,46,desc,desc,en,en,quiet,"The opposite of ""quiet"" is """,noisy,0,0,24.75,24.75,0.0
gemma-2-2b,46,desc,val,en,en,quiet,"The opposite of ""quiet"" is """,noisy,0,0,24.75,23.375,-1.375
gemma-2-2b,46,desc,freq,en,en,quiet,"The opposite of ""quiet"" is """,noisy,0,0,24.75,25.75,1.0
gemma-2-2b,46,val,desc,en,en,quiet,"The opposite of ""quiet"" is """,noisy,0,0,24.75,25.0,0.25
gemma-2-2b,46,val,val,en,en,quiet,"The opposite of ""quiet"" is """,noisy,0,0,24.75,25.125,0.375
gemma-2-2b,46,val,freq,en,en,quiet,"The opposite of ""quiet"" is """,noisy,0,0,24.75,25.75,1.0
gemma-2-2b,46,freq,desc,en,en,quiet,"The opposite of ""quiet"" is """,noisy,0,0,24.75,24.25,-0.5
gemma-2-2b,46,freq,val,en,en,quiet,"The opposite of ""quiet"" is """,noisy,0,0,24.75,24.125,-0.625
gemma-2-2b,46,freq,freq,en,en,quiet,"The opposite of ""quiet"" is """,noisy,0,0,24.75,24.625,-0.125
gemma-2-2b,47,desc,desc,en,en,late,"The opposite of ""late"" is """,early,0,0,24.5,24.5,0.0
gemma-2-2b,47,desc,val,en,en,late,"The opposite of ""late"" is """,early,0,0,24.5,23.875,-0.625
gemma-2-2b,47,desc,freq,en,en,late,"The opposite of ""late"" is """,early,0,0,24.5,25.25,0.75
gemma-2-2b,47,val,desc,en,en,late,"The opposite of ""late"" is """,early,0,0,24.5,25.75,1.25
gemma-2-2b,47,val,val,en,en,late,"The opposite of ""late"" is """,early,0,0,24.5,25.75,1.25
gemma-2-2b,47,val,freq,en,en,late,"The opposite of ""late"" is """,early,0,0,24.5,26.375,1.875
gemma-2-2b,47,freq,desc,en,en,late,"The opposite of ""late"" is """,early,0,0,24.5,24.875,0.375
gemma-2-2b,47,freq,val,en,en,late,"The opposite of ""late"" is """,early,0,0,24.5,25.0,0.5
gemma-2-2b,47,freq,freq,en,en,late,"The opposite of ""late"" is """,early,0,0,24.5,25.125,0.625
gemma-2-2b,48,desc,desc,en,en,far,"The opposite of ""far"" is """,near,0,0,25.375,25.375,0.0
gemma-2-2b,48,desc,val,en,en,far,"The opposite of ""far"" is """,near,0,0,25.375,25.375,0.0
gemma-2-2b,48,desc,freq,en,en,far,"The opposite of ""far"" is """,near,0,0,25.375,26.25,0.875
gemma-2-2b,48,val,desc,en,en,far,"The opposite of ""far"" is """,near,0,0,25.375,26.625,1.25
gemma-2-2b,48,val,val,en,en,far,"The opposite of ""far"" is """,near,0,0,25.375,27.0,1.625
gemma-2-2b,48,val,freq,en,en,far,"The opposite of ""far"" is """,near,0,0,25.375,27.25,1.875
gemma-2-2b,48,freq,desc,en,en,far,"The opposite of ""far"" is """,near,0,0,25.375,25.375,0.0
gemma-2-2b,48,freq,val,en,en,far,"The opposite of ""far"" is """,near,0,0,25.375,25.75,0.375
gemma-2-2b,48,freq,freq,en,en,far,"The opposite of ""far"" is """,near,0,0,25.375,25.75,0.375
gemma-2-2b,49,desc,desc,en,en,shallow,"The opposite of ""shallow"" is """,deep,0,0,24.125,24.125,0.0
gemma-2-2b,49,desc,val,en,en,shallow,"The opposite of ""shallow"" is """,deep,0,0,24.125,24.0,-0.125
gemma-2-2b,49,desc,freq,en,en,shallow,"The opposite of ""shallow"" is """,deep,0,0,24.125,25.125,1.0
gemma-2-2b,49,val,desc,en,en,shallow,"The opposite of ""shallow"" is """,deep,0,0,24.125,25.0,0.875
gemma-2-2b,49,val,val,en,en,shallow,"The opposite of ""shallow"" is """,deep,0,0,24.125,25.375,1.25
gemma-2-2b,49,val,freq,en,en,shallow,"The opposite of ""shallow"" is """,deep,0,0,24.125,26.125,2.0
gemma-2-2b,49,freq,desc,en,en,shallow,"The opposite of ""shallow"" is """,deep,0,0,24.125,24.125,0.0
gemma-2-2b,49,freq,val,en,en,shallow,"The opposite of ""shallow"" is """,deep,0,0,24.125,25.125,1.0
gemma-2-2b,49,freq,freq,en,en,shallow,"The opposite of ""shallow"" is """,deep,0,0,24.125,24.75,0.625
gemma-2-2b,50,desc,desc,en,en,young,"The opposite of ""young"" is """,old,0,0,25.375,25.5,0.125
gemma-2-2b,50,desc,val,en,en,young,"The opposite of ""young"" is """,old,0,0,25.375,25.125,-0.25
gemma-2-2b,50,desc,freq,en,en,young,"The opposite of ""young"" is """,old,0,0,25.375,26.375,1.0
gemma-2-2b,50,val,desc,en,en,young,"The opposite of ""young"" is """,old,0,0,25.375,26.25,0.875
gemma-2-2b,50,val,val,en,en,young,"The opposite of ""young"" is """,old,0,0,25.375,26.5,1.125
gemma-2-2b,50,val,freq,en,en,young,"The opposite of ""young"" is """,old,0,0,25.375,27.0,1.625
gemma-2-2b,50,freq,desc,en,en,young,"The opposite of ""young"" is """,old,0,0,25.375,25.5,0.125
gemma-2-2b,50,freq,val,en,en,young,"The opposite of ""young"" is """,old,0,0,25.375,25.75,0.375
gemma-2-2b,50,freq,freq,en,en,young,"The opposite of ""young"" is """,old,0,0,25.375,25.75,0.375
gemma-2-2b,51,desc,desc,en,en,kind,"The opposite of ""kind"" is """,mean,1,1,24.0,24.0,0.0
gemma-2-2b,51,desc,val,en,en,kind,"The opposite of ""kind"" is """,mean,1,2,24.0,21.75,-2.25
gemma-2-2b,51,desc,freq,en,en,kind,"The opposite of ""kind"" is """,mean,1,1,24.0,25.25,1.25
gemma-2-2b,51,val,desc,en,en,kind,"The opposite of ""kind"" is """,mean,1,2,24.0,23.75,-0.25
gemma-2-2b,51,val,val,en,en,kind,"The opposite of ""kind"" is """,mean,1,2,24.0,24.125,0.125
gemma-2-2b,51,val,freq,en,en,kind,"The opposite of ""kind"" is """,mean,1,1,24.0,25.375,1.375
gemma-2-2b,51,freq,desc,en,en,kind,"The opposite of ""kind"" is """,mean,1,1,24.0,23.375,-0.625
gemma-2-2b,51,freq,val,en,en,kind,"The opposite of ""kind"" is """,mean,1,2,24.0,23.125,-0.875
gemma-2-2b,51,freq,freq,en,en,kind,"The opposite of ""kind"" is """,mean,1,1,24.0,24.0,0.0
gemma-2-2b,52,desc,desc,en,en,brave,"The opposite of ""brave"" is """,cowardly,0,0,23.25,23.25,0.0
gemma-2-2b,52,desc,val,en,en,brave,"The opposite of ""brave"" is """,cowardly,0,0,23.25,22.25,-1.0
gemma-2-2b,52,desc,freq,en,en,brave,"The opposite of ""brave"" is """,cowardly,0,0,23.25,24.75,1.5
gemma-2-2b,52,val,desc,en,en,brave,"The opposite of ""brave"" is """,cowardly,0,0,23.25,23.875,0.625
gemma-2-2b,52,val,val,en,en,brave,"The opposite of ""brave"" is """,cowardly,0,0,23.25,24.375,1.125
gemma-2-2b,52,val,freq,en,en,brave,"The opposite of ""brave"" is """,cowardly,0,0,23.25,25.25,2.0
gemma-2-2b,52,freq,desc,en,en,brave,"The opposite of ""brave"" is """,cowardly,0,0,23.25,22.75,-0.5
gemma-2-2b,52,freq,val,en,en,brave,"The opposite of ""brave"" is """,cowardly,0,0,23.25,23.0,-0.25
gemma-2-2b,52,freq,freq,en,en,brave,"The opposite of ""brave"" is """,cowardly,0,0,23.25,23.5,0.25
gemma-2-2b,53,desc,desc,en,en,wise,"The opposite of ""wise"" is """,foolish,0,0,24.0,24.125,0.125
gemma-2-2b,53,desc,val,en,en,wise,"The opposite of ""wise"" is """,foolish,0,0,24.0,23.875,-0.125
gemma-2-2b,53,desc,freq,en,en,wise,"The opposite of ""wise"" is """,foolish,0,0,24.0,25.5,1.5
gemma-2-2b,53,val,desc,en,en,wise,"The opposite of ""wise"" is """,foolish,0,0,24.0,25.125,1.125
gemma-2-2b,53,val,val,en,en,wise,"The opposite of ""wise"" is """,foolish,0,0,24.0,25.25,1.25
gemma-2-2b,53,val,freq,en,en,wise,"The opposite of ""wise"" is """,foolish,0,0,24.0,25.875,1.875
gemma-2-2b,53,freq,desc,en,en,wise,"The opposite of ""wise"" is """,foolish,0,0,24.0,24.125,0.125
gemma-2-2b,53,freq,val,en,en,wise,"The opposite of ""wise"" is """,foolish,0,0,24.0,24.375,0.375
gemma-2-2b,53,freq,freq,en,en,wise,"The opposite of ""wise"" is """,foolish,0,0,24.0,24.375,0.375
gemma-2-2b,54,desc,desc,en,en,polite,"The opposite of ""polite"" is """,rude,0,0,25.75,25.875,0.125
gemma-2-2b,54,desc,val,en,en,polite,"The opposite of ""polite"" is """,rude,0,0,25.75,24.125,-1.625
gemma-2-2b,54,desc,freq,en,en,polite,"The opposite of ""polite"" is """,rude,0,0,25.75,26.875,1.125
gemma-2-2b,54,val,desc,en,en,polite,"The opposite of ""polite"" is """,rude,0,0,25.75,25.25,-0.5
gemma-2-2b,54,val,val,en,en,polite,"The opposite of ""polite"" is """,rude,0,0,25.75,25.75,0.0
gemma-2-2b,54,val,freq,en,en,polite,"The opposite of ""polite"" is """,rude,0,0,25.75,26.625,0.875
gemma-2-2b,54,freq,desc,en,en,polite,"The opposite of ""polite"" is """,rude,0,0,25.75,25.25,-0.5
gemma-2-2b,54,freq,val,en,en,polite,"The opposite of ""polite"" is """,rude,0,0,25.75,24.625,-1.125
gemma-2-2b,54,freq,freq,en,en,polite,"The opposite of ""polite"" is """,rude,0,0,25.75,25.75,0.0
gemma-2-2b,55,desc,desc,en,en,patient,"The opposite of ""patient"" is """,impatient,0,0,24.5,24.5,0.0
gemma-2-2b,55,desc,val,en,en,patient,"The opposite of ""patient"" is """,impatient,0,1,24.5,22.25,-2.25
gemma-2-2b,55,desc,freq,en,en,patient,"The opposite of ""patient"" is """,impatient,0,2,24.5,24.75,0.25
gemma-2-2b,55,val,desc,en,en,patient,"The opposite of ""patient"" is """,impatient,0,2,24.5,23.5,-1.0
gemma-2-2b,55,val,val,en,en,patient,"The opposite of ""patient"" is """,impatient,0,1,24.5,24.25,-0.25
gemma-2-2b,55,val,freq,en,en,patient,"The opposite of ""patient"" is """,impatient,0,2,24.5,24.75,0.25
gemma-2-2b,55,freq,desc,en,en,patient,"The opposite of ""patient"" is """,impatient,0,2,24.5,23.5,-1.0
gemma-2-2b,55,freq,val,en,en,patient,"The opposite of ""patient"" is """,impatient,0,1,24.5,23.25,-1.25
gemma-2-2b,55,freq,freq,en,en,patient,"The opposite of ""patient"" is """,impatient,0,0,24.5,24.5,0.0
gemma-2-2b,56,desc,desc,en,en,honest,"The opposite of ""honest"" is """,dishonest,0,0,25.625,25.625,0.0
gemma-2-2b,56,desc,val,en,en,honest,"The opposite of ""honest"" is """,dishonest,0,0,25.625,24.5,-1.125
gemma-2-2b,56,desc,freq,en,en,honest,"The opposite of ""honest"" is """,dishonest,0,0,25.625,26.625,1.0
gemma-2-2b,56,val,desc,en,en,honest,"The opposite of ""honest"" is """,dishonest,0,0,25.625,25.5,-0.125
gemma-2-2b,56,val,val,en,en,honest,"The opposite of ""honest"" is """,dishonest,0,0,25.625,25.875,0.25
gemma-2-2b,56,val,freq,en,en,honest,"The opposite of ""honest"" is """,dishonest,0,0,25.625,26.75,1.125
gemma-2-2b,56,freq,desc,en,en,honest,"The opposite of ""honest"" is """,dishonest,0,0,25.625,25.125,-0.5
gemma-2-2b,56,freq,val,en,en,honest,"The opposite of ""honest"" is """,dishonest,0,0,25.625,25.125,-0.5
gemma-2-2b,56,freq,freq,en,en,honest,"The opposite of ""honest"" is """,dishonest,0,0,25.625,25.625,0.0
gemma-2-2b,57,desc,desc,en,en,safe,"The opposite of ""safe"" is """,unsafe,0,0,26.625,26.625,0.0
gemma-2-2b,57,desc,val,en,en,safe,"The opposite of ""safe"" is """,unsafe,0,0,26.625,25.25,-1.375
gemma-2-2b,57,desc,freq,en,en,safe,"The opposite of ""safe"" is """,unsafe,0,0,26.625,27.0,0.375
gemma-2-2b,57,val,desc,en,en,safe,"The opposite of ""safe"" is """,unsafe,0,0,26.625,26.125,-0.5
gemma-2-2b,57,val,val,en,en,safe,"The opposite of ""safe"" is """,unsafe,0,0,26.625,26.5,-0.125
gemma-2-2b,57,val,freq,en,en,safe,"The opposite of ""safe"" is """,unsafe,0,0,26.625,26.75,0.125
gemma-2-2b,57,freq,desc,en,en,safe,"The opposite of ""safe"" is """,unsafe,0,0,26.625,25.75,-0.875
gemma-2-2b,57,freq,val,en,en,safe,"The opposite of ""safe"" is """,unsafe,0,0,26.625,25.75,-0.875
gemma-2-2b,57,freq,freq,en,en,safe,"The opposite of ""safe"" is """,unsafe,0,0,26.625,26.5,-0.125
gemma-2-2b,58,desc,desc,en,en,active,"The opposite of ""active"" is """,passive,0,0,23.75,23.75,0.0
gemma-2-2b,58,desc,val,en,en,active,"The opposite of ""active"" is """,passive,0,0,23.75,23.125,-0.625
gemma-2-2b,58,desc,freq,en,en,active,"The opposite of ""active"" is """,passive,0,0,23.75,24.75,1.0
gemma-2-2b,58,val,desc,en,en,active,"The opposite of ""active"" is """,passive,0,0,23.75,24.875,1.125
gemma-2-2b,58,val,val,en,en,active,"The opposite of ""active"" is """,passive,0,0,23.75,25.125,1.375
gemma-2-2b,58,val,freq,en,en,active,"The opposite of ""active"" is """,passive,0,0,23.75,25.625,1.875
gemma-2-2b,58,freq,desc,en,en,active,"The opposite of ""active"" is """,passive,0,0,23.75,23.75,0.0
gemma-2-2b,58,freq,val,en,en,active,"The opposite of ""active"" is """,passive,0,0,23.75,24.125,0.375
gemma-2-2b,58,freq,freq,en,en,active,"The opposite of ""active"" is """,passive,0,0,23.75,24.125,0.375
gemma-2-2b,59,desc,desc,en,en,straight,"The opposite of ""straight"" is """,bent,1,1,21.5,21.5,0.0
gemma-2-2b,59,desc,val,en,en,straight,"The opposite of ""straight"" is """,bent,1,1,21.5,18.0,-3.5
gemma-2-2b,59,desc,freq,en,en,straight,"The opposite of ""straight"" is """,bent,1,1,21.5,23.5,2.0
gemma-2-2b,59,val,desc,en,en,straight,"The opposite of ""straight"" is """,bent,1,1,21.5,22.375,0.875
gemma-2-2b,59,val,val,en,en,straight,"The opposite of ""straight"" is """,bent,1,1,21.5,22.875,1.375
gemma-2-2b,59,val,freq,en,en,straight,"The opposite of ""straight"" is """,bent,1,1,21.5,24.375,2.875
gemma-2-2b,59,freq,desc,en,en,straight,"The opposite of ""straight"" is """,bent,1,1,21.5,21.25,-0.25
gemma-2-2b,59,freq,val,en,en,straight,"The opposite of ""straight"" is """,bent,1,1,21.5,19.375,-2.125
gemma-2-2b,59,freq,freq,en,en,straight,"The opposite of ""straight"" is """,bent,1,1,21.5,21.875,0.375
gemma-2-2b,60,desc,desc,en,en,whole,"The opposite of ""whole"" is """,part,1,1,23.0,23.125,0.125
gemma-2-2b,60,desc,val,en,en,whole,"The opposite of ""whole"" is """,part,1,3,23.0,20.375,-2.625
gemma-2-2b,60,desc,freq,en,en,whole,"The opposite of ""whole"" is """,part,1,2,23.0,23.5,0.5
gemma-2-2b,60,val,desc,en,en,whole,"The opposite of ""whole"" is """,part,1,1,23.0,23.875,0.875
gemma-2-2b,60,val,val,en,en,whole,"The opposite of ""whole"" is """,part,1,1,23.0,23.875,0.875
gemma-2-2b,60,val,freq,en,en,whole,"The opposite of ""whole"" is """,part,1,2,23.0,24.875,1.875
gemma-2-2b,60,freq,desc,en,en,whole,"The opposite of ""whole"" is """,part,1,1,23.0,23.125,0.125
gemma-2-2b,60,freq,val,en,en,whole,"The opposite of ""whole"" is """,part,1,2,23.0,22.25,-0.75
gemma-2-2b,60,freq,freq,en,en,whole,"The opposite of ""whole"" is """,part,1,1,23.0,23.25,0.25
gemma-2-2b,61,desc,desc,en,en,calm,"The opposite of ""calm"" is """,agitated,1,1,22.875,22.875,0.0
gemma-2-2b,61,desc,val,en,en,calm,"The opposite of ""calm"" is """,agitated,1,1,22.875,21.125,-1.75
gemma-2-2b,61,desc,freq,en,en,calm,"The opposite of ""calm"" is """,agitated,1,2,22.875,24.125,1.25
gemma-2-2b,61,val,desc,en,en,calm,"The opposite of ""calm"" is """,agitated,1,1,22.875,23.125,0.25
gemma-2-2b,61,val,val,en,en,calm,"The opposite of ""calm"" is """,agitated,1,1,22.875,23.375,0.5
gemma-2-2b,61,val,freq,en,en,calm,"The opposite of ""calm"" is """,agitated,1,2,22.875,24.5,1.625
gemma-2-2b,61,freq,desc,en,en,calm,"The opposite of ""calm"" is """,agitated,1,3,22.875,22.375,-0.5
gemma-2-2b,61,freq,val,en,en,calm,"The opposite of ""calm"" is """,agitated,1,4,22.875,21.875,-1.0
gemma-2-2b,61,freq,freq,en,en,calm,"The opposite of ""calm"" is """,agitated,1,1,22.875,22.875,0.0
gemma-2-2b,62,desc,desc,en,en,correct,"The opposite of ""correct"" is """,incorrect,0,0,26.625,26.625,0.0
gemma-2-2b,62,desc,val,en,en,correct,"The opposite of ""correct"" is """,incorrect,0,0,26.625,26.25,-0.375
gemma-2-2b,62,desc,freq,en,en,correct,"The opposite of ""correct"" is """,incorrect,0,0,26.625,27.375,0.75
gemma-2-2b,62,val,desc,en,en,correct,"The opposite of ""correct"" is """,incorrect,0,0,26.625,26.875,0.25
gemma-2-2b,62,val,val,en,en,correct,"The opposite of ""correct"" is """,incorrect,0,0,26.625,27.25,0.625
gemma-2-2b,62,val,freq,en,en,correct,"The opposite of ""correct"" is """,incorrect,0,0,26.625,27.375,0.75
gemma-2-2b,62,freq,desc,en,en,correct,"The opposite of ""correct"" is """,incorrect,0,0,26.625,26.125,-0.5
gemma-2-2b,62,freq,val,en,en,correct,"The opposite of ""correct"" is """,incorrect,0,0,26.625,26.625,0.0
gemma-2-2b,62,freq,freq,en,en,correct,"The opposite of ""correct"" is """,incorrect,0,0,26.625,26.5,-0.125
gemma-2-2b,63,desc,desc,en,en,complex,"The opposite of ""complex"" is """,simple,0,0,24.125,24.125,0.0
gemma-2-2b,63,desc,val,en,en,complex,"The opposite of ""complex"" is """,simple,0,0,24.125,24.75,0.625
gemma-2-2b,63,desc,freq,en,en,complex,"The opposite of ""complex"" is """,simple,0,0,24.125,25.25,1.125
gemma-2-2b,63,val,desc,en,en,complex,"The opposite of ""complex"" is """,simple,0,0,24.125,25.5,1.375
gemma-2-2b,63,val,val,en,en,complex,"The opposite of ""complex"" is """,simple,0,0,24.125,25.875,1.75
gemma-2-2b,63,val,freq,en,en,complex,"The opposite of ""complex"" is """,simple,0,0,24.125,26.375,2.25
gemma-2-2b,63,freq,desc,en,en,complex,"The opposite of ""complex"" is """,simple,0,0,24.125,24.625,0.5
gemma-2-2b,63,freq,val,en,en,complex,"The opposite of ""complex"" is """,simple,0,0,24.125,25.625,1.5
gemma-2-2b,63,freq,freq,en,en,complex,"The opposite of ""complex"" is """,simple,0,0,24.125,25.0,0.875
gemma-2-2b,64,desc,desc,en,en,effective,"The opposite of ""effective"" is """,ineffective,0,0,26.375,26.375,0.0
gemma-2-2b,64,desc,val,en,en,effective,"The opposite of ""effective"" is """,ineffective,0,0,26.375,26.625,0.25
gemma-2-2b,64,desc,freq,en,en,effective,"The opposite of ""effective"" is """,ineffective,0,0,26.375,27.25,0.875
gemma-2-2b,64,val,desc,en,en,effective,"The opposite of ""effective"" is """,ineffective,0,0,26.375,26.875,0.5
gemma-2-2b,64,val,val,en,en,effective,"The opposite of ""effective"" is """,ineffective,0,0,26.375,27.0,0.625
gemma-2-2b,64,val,freq,en,en,effective,"The opposite of ""effective"" is """,ineffective,0,0,26.375,27.25,0.875
gemma-2-2b,64,freq,desc,en,en,effective,"The opposite of ""effective"" is """,ineffective,0,0,26.375,26.125,-0.25
gemma-2-2b,64,freq,val,en,en,effective,"The opposite of ""effective"" is """,ineffective,0,0,26.375,26.75,0.375
gemma-2-2b,64,freq,freq,en,en,effective,"The opposite of ""effective"" is """,ineffective,0,0,26.375,26.25,-0.125
gemma-2-2b,65,desc,desc,en,en,famous,"The opposite of ""famous"" is """,unknown,0,0,25.25,25.25,0.0
gemma-2-2b,65,desc,val,en,en,famous,"The opposite of ""famous"" is """,unknown,0,0,25.25,24.25,-1.0
gemma-2-2b,65,desc,freq,en,en,famous,"The opposite of ""famous"" is """,unknown,0,0,25.25,26.125,0.875
gemma-2-2b,65,val,desc,en,en,famous,"The opposite of ""famous"" is """,unknown,0,0,25.25,25.125,-0.125
gemma-2-2b,65,val,val,en,en,famous,"The opposite of ""famous"" is """,unknown,0,0,25.25,25.5,0.25
gemma-2-2b,65,val,freq,en,en,famous,"The opposite of ""famous"" is """,unknown,0,0,25.25,26.25,1.0
gemma-2-2b,65,freq,desc,en,en,famous,"The opposite of ""famous"" is """,unknown,0,0,25.25,24.5,-0.75
gemma-2-2b,65,freq,val,en,en,famous,"The opposite of ""famous"" is """,unknown,0,0,25.25,24.875,-0.375
gemma-2-2b,65,freq,freq,en,en,famous,"The opposite of ""famous"" is """,unknown,0,0,25.25,25.25,0.0
gemma-2-2b,66,desc,desc,en,en,generous,"The opposite of ""generous"" is """,stingy,0,0,25.375,25.5,0.125
gemma-2-2b,66,desc,val,en,en,generous,"The opposite of ""generous"" is """,stingy,0,0,25.375,24.5,-0.875
gemma-2-2b,66,desc,freq,en,en,generous,"The opposite of ""generous"" is """,stingy,0,0,25.375,26.75,1.375
gemma-2-2b,66,val,desc,en,en,generous,"The opposite of ""generous"" is """,stingy,0,0,25.375,25.375,0.0
