model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,adjective,prompt,tracked_target,baseline_adj_rank,combined_adj_rank,baseline_target_logit,combined_target_logit,delta_combined_logit
gemma-2-2b,91,freq,freq,ja,de,verantwortlich,「verantwortlich」の反対は「,unverantwortlich,0,1,23.5,22.375,-1.125
gemma-2-2b,92,desc,desc,ja,de,ledig,「ledig」の反対は「,verheiratet,194,410,14.9375,14.3125,-0.625
gemma-2-2b,92,desc,val,ja,de,ledig,「ledig」の反対は「,verheiratet,194,685,14.9375,12.875,-2.0625
gemma-2-2b,92,desc,freq,ja,de,ledig,「ledig」の反対は「,verheiratet,194,2650,14.9375,12.0625,-2.875
gemma-2-2b,92,val,desc,ja,de,ledig,「ledig」の反対は「,verheiratet,194,5,14.9375,19.5,4.5625
gemma-2-2b,92,val,val,ja,de,ledig,「ledig」の反対は「,verheiratet,194,350,14.9375,15.5625,0.625
gemma-2-2b,92,val,freq,ja,de,ledig,「ledig」の反対は「,verheiratet,194,115,14.9375,17.0,2.0625
gemma-2-2b,92,freq,desc,ja,de,ledig,「ledig」の反対は「,verheiratet,194,489,14.9375,14.3125,-0.625
gemma-2-2b,92,freq,val,ja,de,ledig,「ledig」の反対は「,verheiratet,194,1031,14.9375,12.125,-2.8125
gemma-2-2b,92,freq,freq,ja,de,ledig,「ledig」の反対は「,verheiratet,194,550,14.9375,14.125,-0.8125
gemma-2-2b,93,desc,desc,ja,de,sauer,「sauer」の反対は「,süß,3,3,21.375,21.375,0.0
gemma-2-2b,93,desc,val,ja,de,sauer,「sauer」の反対は「,süß,3,2,21.375,21.0,-0.375
gemma-2-2b,93,desc,freq,ja,de,sauer,「sauer」の反対は「,süß,3,0,21.375,21.75,0.375
gemma-2-2b,93,val,desc,ja,de,sauer,「sauer」の反対は「,süß,3,0,21.375,23.25,1.875
gemma-2-2b,93,val,val,ja,de,sauer,「sauer」の反対は「,süß,3,2,21.375,22.75,1.375
gemma-2-2b,93,val,freq,ja,de,sauer,「sauer」の反対は「,süß,3,0,21.375,23.375,2.0
gemma-2-2b,93,freq,desc,ja,de,sauer,「sauer」の反対は「,süß,3,1,21.375,21.5,0.125
gemma-2-2b,93,freq,val,ja,de,sauer,「sauer」の反対は「,süß,3,1,21.375,21.25,-0.125
gemma-2-2b,93,freq,freq,ja,de,sauer,「sauer」の反対は「,süß,3,1,21.375,21.5,0.125
gemma-2-2b,94,desc,desc,ja,de,nützlich,「nützlich」の反対は「,nutzlos,1,1,22.125,21.625,-0.5
gemma-2-2b,94,desc,val,ja,de,nützlich,「nützlich」の反対は「,nutzlos,1,3,22.125,20.75,-1.375
gemma-2-2b,94,desc,freq,ja,de,nützlich,「nützlich」の反対は「,nutzlos,1,1,22.125,20.125,-2.0
gemma-2-2b,94,val,desc,ja,de,nützlich,「nützlich」の反対は「,nutzlos,1,1,22.125,22.25,0.125
gemma-2-2b,94,val,val,ja,de,nützlich,「nützlich」の反対は「,nutzlos,1,0,22.125,23.125,1.0
gemma-2-2b,94,val,freq,ja,de,nützlich,「nützlich」の反対は「,nutzlos,1,2,22.125,20.75,-1.375
gemma-2-2b,94,freq,desc,ja,de,nützlich,「nützlich」の反対は「,nutzlos,1,1,22.125,22.25,0.125
gemma-2-2b,94,freq,val,ja,de,nützlich,「nützlich」の反対は「,nutzlos,1,1,22.125,21.375,-0.75
gemma-2-2b,94,freq,freq,ja,de,nützlich,「nützlich」の反対は「,nutzlos,1,2,22.125,22.0,-0.125
gemma-2-2b,95,desc,desc,ja,de,vertikal,「vertikal」の反対は「,horizontal,1,1,18.25,18.25,0.0
gemma-2-2b,95,desc,val,ja,de,vertikal,「vertikal」の反対は「,horizontal,1,1,18.25,18.0,-0.25
gemma-2-2b,95,desc,freq,ja,de,vertikal,「vertikal」の反対は「,horizontal,1,4,18.25,13.75,-4.5
gemma-2-2b,95,val,desc,ja,de,vertikal,「vertikal」の反対は「,horizontal,1,1,18.25,20.0,1.75
gemma-2-2b,95,val,val,ja,de,vertikal,「vertikal」の反対は「,horizontal,1,1,18.25,20.25,2.0
gemma-2-2b,95,val,freq,ja,de,vertikal,「vertikal」の反対は「,horizontal,1,6,18.25,15.9375,-2.3125
gemma-2-2b,95,freq,desc,ja,de,vertikal,「vertikal」の反対は「,horizontal,1,1,18.25,18.375,0.125
gemma-2-2b,95,freq,val,ja,de,vertikal,「vertikal」の反対は「,horizontal,1,1,18.25,17.125,-1.125
gemma-2-2b,95,freq,freq,ja,de,vertikal,「vertikal」の反対は「,horizontal,1,1,18.25,18.125,-0.125
gemma-2-2b,96,desc,desc,ja,de,gut,「gut」の反対は「,schlecht,373,373,15.5625,15.5625,0.0
gemma-2-2b,96,desc,val,ja,de,gut,「gut」の反対は「,schlecht,373,524,15.5625,14.125,-1.4375
gemma-2-2b,96,desc,freq,ja,de,gut,「gut」の反対は「,schlecht,373,162,15.5625,14.875,-0.6875
gemma-2-2b,96,val,desc,ja,de,gut,「gut」の反対は「,schlecht,373,8,15.5625,19.75,4.1875
gemma-2-2b,96,val,val,ja,de,gut,「gut」の反対は「,schlecht,373,512,15.5625,16.5,0.9375
gemma-2-2b,96,val,freq,ja,de,gut,「gut」の反対は「,schlecht,373,2,15.5625,20.125,4.5625
gemma-2-2b,96,freq,desc,ja,de,gut,「gut」の反対は「,schlecht,373,503,15.5625,15.5,-0.0625
gemma-2-2b,96,freq,val,ja,de,gut,「gut」の反対は「,schlecht,373,643,15.5625,13.625,-1.9375
gemma-2-2b,96,freq,freq,ja,de,gut,「gut」の反対は「,schlecht,373,469,15.5625,15.5625,0.0
gemma-2-2b,97,desc,desc,ja,de,gewinnend,「gewinnend」の反対は「,verlierend,1,26,15.6875,13.1875,-2.5
gemma-2-2b,97,desc,val,ja,de,gewinnend,「gewinnend」の反対は「,verlierend,1,71,15.6875,11.3125,-4.375
gemma-2-2b,97,desc,freq,ja,de,gewinnend,「gewinnend」の反対は「,verlierend,1,115,15.6875,11.875,-3.8125
gemma-2-2b,97,val,desc,ja,de,gewinnend,「gewinnend」の反対は「,verlierend,1,0,15.6875,22.375,6.6875
gemma-2-2b,97,val,val,ja,de,gewinnend,「gewinnend」の反対は「,verlierend,1,30,15.6875,14.6875,-1.0
gemma-2-2b,97,val,freq,ja,de,gewinnend,「gewinnend」の反対は「,verlierend,1,0,15.6875,19.75,4.0625
gemma-2-2b,97,freq,desc,ja,de,gewinnend,「gewinnend」の反対は「,verlierend,1,59,15.6875,12.875,-2.8125
gemma-2-2b,97,freq,val,ja,de,gewinnend,「gewinnend」の反対は「,verlierend,1,175,15.6875,10.0625,-5.625
gemma-2-2b,97,freq,freq,ja,de,gewinnend,「gewinnend」の反対は「,verlierend,1,63,15.6875,12.5625,-3.125
gemma-2-2b,98,desc,desc,ja,de,unfreundlich,「unfreundlich」の反対は「,freundlich,4,8,19.75,18.875,-0.875
gemma-2-2b,98,desc,val,ja,de,unfreundlich,「unfreundlich」の反対は「,freundlich,4,4,19.75,18.875,-0.875
gemma-2-2b,98,desc,freq,ja,de,unfreundlich,「unfreundlich」の反対は「,freundlich,4,0,19.75,19.125,-0.625
gemma-2-2b,98,val,desc,ja,de,unfreundlich,「unfreundlich」の反対は「,freundlich,4,1,19.75,21.625,1.875
gemma-2-2b,98,val,val,ja,de,unfreundlich,「unfreundlich」の反対は「,freundlich,4,11,19.75,19.875,0.125
gemma-2-2b,98,val,freq,ja,de,unfreundlich,「unfreundlich」の反対は「,freundlich,4,6,19.75,18.875,-0.875
gemma-2-2b,98,freq,desc,ja,de,unfreundlich,「unfreundlich」の反対は「,freundlich,4,8,19.75,19.0,-0.75
gemma-2-2b,98,freq,val,ja,de,unfreundlich,「unfreundlich」の反対は「,freundlich,4,13,19.75,17.625,-2.125
gemma-2-2b,98,freq,freq,ja,de,unfreundlich,「unfreundlich」の反対は「,freundlich,4,10,19.75,18.75,-1.0
gemma-2-2b,99,desc,desc,ja,de,feige,「feige」の反対は「,mutig,890,890,16.125,16.125,0.0
gemma-2-2b,99,desc,val,ja,de,feige,「feige」の反対は「,mutig,890,1192,16.125,14.9375,-1.1875
gemma-2-2b,99,desc,freq,ja,de,feige,「feige」の反対は「,mutig,890,99,16.125,17.5,1.375
gemma-2-2b,99,val,desc,ja,de,feige,「feige」の反対は「,mutig,890,439,16.125,17.75,1.625
gemma-2-2b,99,val,val,ja,de,feige,「feige」の反対は「,mutig,890,740,16.125,17.5,1.375
gemma-2-2b,99,val,freq,ja,de,feige,「feige」の反対は「,mutig,890,26,16.125,19.75,3.625
gemma-2-2b,99,freq,desc,ja,de,feige,「feige」の反対は「,mutig,890,1256,16.125,15.6875,-0.4375
gemma-2-2b,99,freq,val,ja,de,feige,「feige」の反対は「,mutig,890,1398,16.125,14.3125,-1.8125
gemma-2-2b,99,freq,freq,ja,de,feige,「feige」の反対は「,mutig,890,1306,16.125,15.6875,-0.4375
gemma-2-2b,0,desc,desc,ja,en,good,「good」の反対は「,bad,0,0,24.125,24.75,0.625
gemma-2-2b,0,desc,val,ja,en,good,「good」の反対は「,bad,0,0,24.125,22.75,-1.375
gemma-2-2b,0,desc,freq,ja,en,good,「good」の反対は「,bad,0,0,24.125,25.5,1.375
gemma-2-2b,0,val,desc,ja,en,good,「good」の反対は「,bad,0,0,24.125,25.0,0.875
gemma-2-2b,0,val,val,ja,en,good,「good」の反対は「,bad,0,0,24.125,24.125,0.0
gemma-2-2b,0,val,freq,ja,en,good,「good」の反対は「,bad,0,0,24.125,25.125,1.0
gemma-2-2b,0,freq,desc,ja,en,good,「good」の反対は「,bad,0,0,24.125,24.875,0.75
gemma-2-2b,0,freq,val,ja,en,good,「good」の反対は「,bad,0,0,24.125,22.5,-1.625
gemma-2-2b,0,freq,freq,ja,en,good,「good」の反対は「,bad,0,0,24.125,24.125,0.0
gemma-2-2b,1,desc,desc,ja,en,happy,「happy」の反対は「,sad,0,0,23.25,23.75,0.5
gemma-2-2b,1,desc,val,ja,en,happy,「happy」の反対は「,sad,0,0,23.25,21.75,-1.5
gemma-2-2b,1,desc,freq,ja,en,happy,「happy」の反対は「,sad,0,0,23.25,24.5,1.25
gemma-2-2b,1,val,desc,ja,en,happy,「happy」の反対は「,sad,0,0,23.25,23.5,0.25
gemma-2-2b,1,val,val,ja,en,happy,「happy」の反対は「,sad,0,0,23.25,23.5,0.25
gemma-2-2b,1,val,freq,ja,en,happy,「happy」の反対は「,sad,0,0,23.25,24.0,0.75
gemma-2-2b,1,freq,desc,ja,en,happy,「happy」の反対は「,sad,0,0,23.25,23.375,0.125
gemma-2-2b,1,freq,val,ja,en,happy,「happy」の反対は「,sad,0,0,23.25,21.5,-1.75
gemma-2-2b,1,freq,freq,ja,en,happy,「happy」の反対は「,sad,0,0,23.25,23.25,0.0
gemma-2-2b,2,desc,desc,ja,en,big,「big」の反対は「,small,0,0,24.25,25.0,0.75
gemma-2-2b,2,desc,val,ja,en,big,「big」の反対は「,small,0,0,24.25,22.125,-2.125
gemma-2-2b,2,desc,freq,ja,en,big,「big」の反対は「,small,0,0,24.25,25.25,1.0
gemma-2-2b,2,val,desc,ja,en,big,「big」の反対は「,small,0,0,24.25,24.625,0.375
gemma-2-2b,2,val,val,ja,en,big,「big」の反対は「,small,0,0,24.25,24.125,-0.125
gemma-2-2b,2,val,freq,ja,en,big,「big」の反対は「,small,0,0,24.25,25.0,0.75
gemma-2-2b,2,freq,desc,ja,en,big,「big」の反対は「,small,0,0,24.25,24.625,0.375
gemma-2-2b,2,freq,val,ja,en,big,「big」の反対は「,small,0,0,24.25,22.625,-1.625
gemma-2-2b,2,freq,freq,ja,en,big,「big」の反対は「,small,0,0,24.25,24.125,-0.125
gemma-2-2b,3,desc,desc,ja,en,hot,「hot」の反対は「,cold,0,0,23.125,24.0,0.875
gemma-2-2b,3,desc,val,ja,en,hot,「hot」の反対は「,cold,0,0,23.125,21.625,-1.5
gemma-2-2b,3,desc,freq,ja,en,hot,「hot」の反対は「,cold,0,0,23.125,25.0,1.875
gemma-2-2b,3,val,desc,ja,en,hot,「hot」の反対は「,cold,0,0,23.125,23.875,0.75
gemma-2-2b,3,val,val,ja,en,hot,「hot」の反対は「,cold,0,0,23.125,23.125,0.0
gemma-2-2b,3,val,freq,ja,en,hot,「hot」の反対は「,cold,0,0,23.125,24.25,1.125
gemma-2-2b,3,freq,desc,ja,en,hot,「hot」の反対は「,cold,0,0,23.125,23.625,0.5
gemma-2-2b,3,freq,val,ja,en,hot,「hot」の反対は「,cold,0,0,23.125,21.25,-1.875
gemma-2-2b,3,freq,freq,ja,en,hot,「hot」の反対は「,cold,0,0,23.125,23.125,0.0
gemma-2-2b,4,desc,desc,ja,en,fast,「fast」の反対は「,slow,0,0,25.0,25.375,0.375
gemma-2-2b,4,desc,val,ja,en,fast,「fast」の反対は「,slow,0,0,25.0,23.25,-1.75
gemma-2-2b,4,desc,freq,ja,en,fast,「fast」の反対は「,slow,0,0,25.0,26.0,1.0
gemma-2-2b,4,val,desc,ja,en,fast,「fast」の反対は「,slow,0,0,25.0,25.25,0.25
gemma-2-2b,4,val,val,ja,en,fast,「fast」の反対は「,slow,0,0,25.0,24.75,-0.25
gemma-2-2b,4,val,freq,ja,en,fast,「fast」の反対は「,slow,0,0,25.0,25.5,0.5
gemma-2-2b,4,freq,desc,ja,en,fast,「fast」の反対は「,slow,0,0,25.0,25.25,0.25
gemma-2-2b,4,freq,val,ja,en,fast,「fast」の反対は「,slow,0,0,25.0,23.5,-1.5
gemma-2-2b,4,freq,freq,ja,en,fast,「fast」の反対は「,slow,0,0,25.0,24.875,-0.125
gemma-2-2b,5,desc,desc,ja,en,light,「light」の反対は「,dark,0,0,23.875,24.5,0.625
gemma-2-2b,5,desc,val,ja,en,light,「light」の反対は「,dark,0,1,23.875,21.625,-2.25
gemma-2-2b,5,desc,freq,ja,en,light,「light」の反対は「,dark,0,0,23.875,24.875,1.0
gemma-2-2b,5,val,desc,ja,en,light,「light」の反対は「,dark,0,0,23.875,24.125,0.25
gemma-2-2b,5,val,val,ja,en,light,「light」の反対は「,dark,0,0,23.875,23.875,0.0
gemma-2-2b,5,val,freq,ja,en,light,「light」の反対は「,dark,0,0,23.875,24.625,0.75
gemma-2-2b,5,freq,desc,ja,en,light,「light」の反対は「,dark,0,0,23.875,24.0,0.125
gemma-2-2b,5,freq,val,ja,en,light,「light」の反対は「,dark,0,0,23.875,21.875,-2.0
gemma-2-2b,5,freq,freq,ja,en,light,「light」の反対は「,dark,0,0,23.875,23.875,0.0
gemma-2-2b,6,desc,desc,ja,en,easy,「easy」の反対は「,difficult,0,0,23.375,24.125,0.75
gemma-2-2b,6,desc,val,ja,en,easy,「easy」の反対は「,difficult,0,0,23.375,20.125,-3.25
gemma-2-2b,6,desc,freq,ja,en,easy,「easy」の反対は「,difficult,0,0,23.375,24.5,1.125
gemma-2-2b,6,val,desc,ja,en,easy,「easy」の反対は「,difficult,0,0,23.375,23.5,0.125
gemma-2-2b,6,val,val,ja,en,easy,「easy」の反対は「,difficult,0,0,23.375,23.125,-0.25
gemma-2-2b,6,val,freq,ja,en,easy,「easy」の反対は「,difficult,0,0,23.375,24.0,0.625
gemma-2-2b,6,freq,desc,ja,en,easy,「easy」の反対は「,difficult,0,0,23.375,23.75,0.375
gemma-2-2b,6,freq,val,ja,en,easy,「easy」の反対は「,difficult,0,0,23.375,20.25,-3.125
gemma-2-2b,6,freq,freq,ja,en,easy,「easy」の反対は「,difficult,0,0,23.375,23.375,0.0
gemma-2-2b,7,desc,desc,ja,en,new,「new」の反対は「,old,0,0,24.875,25.25,0.375
gemma-2-2b,7,desc,val,ja,en,new,「new」の反対は「,old,0,0,24.875,22.25,-2.625
gemma-2-2b,7,desc,freq,ja,en,new,「new」の反対は「,old,0,0,24.875,25.625,0.75
gemma-2-2b,7,val,desc,ja,en,new,「new」の反対は「,old,0,0,24.875,25.0,0.125
gemma-2-2b,7,val,val,ja,en,new,「new」の反対は「,old,0,0,24.875,24.875,0.0
gemma-2-2b,7,val,freq,ja,en,new,「new」の反対は「,old,0,0,24.875,25.375,0.5
gemma-2-2b,7,freq,desc,ja,en,new,「new」の反対は「,old,0,0,24.875,25.0,0.125
gemma-2-2b,7,freq,val,ja,en,new,「new」の反対は「,old,0,0,24.875,22.875,-2.0
gemma-2-2b,7,freq,freq,ja,en,new,「new」の反対は「,old,0,0,24.875,24.875,0.0
gemma-2-2b,8,desc,desc,ja,en,true,「true」の反対は「,false,0,0,23.125,23.875,0.75
gemma-2-2b,8,desc,val,ja,en,true,「true」の反対は「,false,0,0,23.125,21.75,-1.375
gemma-2-2b,8,desc,freq,ja,en,true,「true」の反対は「,false,0,0,23.125,24.125,1.0
gemma-2-2b,8,val,desc,ja,en,true,「true」の反対は「,false,0,0,23.125,23.25,0.125
gemma-2-2b,8,val,val,ja,en,true,「true」の反対は「,false,0,0,23.125,23.125,0.0
gemma-2-2b,8,val,freq,ja,en,true,「true」の反対は「,false,0,0,23.125,23.875,0.75
gemma-2-2b,8,freq,desc,ja,en,true,「true」の反対は「,false,0,0,23.125,23.375,0.25
gemma-2-2b,8,freq,val,ja,en,true,「true」の反対は「,false,0,0,23.125,22.0,-1.125
gemma-2-2b,8,freq,freq,ja,en,true,「true」の反対は「,false,0,0,23.125,23.125,0.0
gemma-2-2b,9,desc,desc,ja,en,alive,「alive」の反対は「,dead,0,0,22.875,23.625,0.75
gemma-2-2b,9,desc,val,ja,en,alive,「alive」の反対は「,dead,0,0,22.875,20.625,-2.25
gemma-2-2b,9,desc,freq,ja,en,alive,「alive」の反対は「,dead,0,0,22.875,24.5,1.625
gemma-2-2b,9,val,desc,ja,en,alive,「alive」の反対は「,dead,0,0,22.875,23.5,0.625
gemma-2-2b,9,val,val,ja,en,alive,「alive」の反対は「,dead,0,0,22.875,23.0,0.125
gemma-2-2b,9,val,freq,ja,en,alive,「alive」の反対は「,dead,0,0,22.875,24.125,1.25
gemma-2-2b,9,freq,desc,ja,en,alive,「alive」の反対は「,dead,0,0,22.875,23.375,0.5
gemma-2-2b,9,freq,val,ja,en,alive,「alive」の反対は「,dead,0,0,22.875,20.375,-2.5
gemma-2-2b,9,freq,freq,ja,en,alive,「alive」の反対は「,dead,0,0,22.875,22.875,0.0
gemma-2-2b,10,desc,desc,ja,en,full,「full」の反対は「,empty,0,0,24.125,24.875,0.75
gemma-2-2b,10,desc,val,ja,en,full,「full」の反対は「,empty,0,0,24.125,22.0,-2.125
gemma-2-2b,10,desc,freq,ja,en,full,「full」の反対は「,empty,0,0,24.125,25.125,1.0
gemma-2-2b,10,val,desc,ja,en,full,「full」の反対は「,empty,0,0,24.125,24.375,0.25
gemma-2-2b,10,val,val,ja,en,full,「full」の反対は「,empty,0,0,24.125,24.125,0.0
gemma-2-2b,10,val,freq,ja,en,full,「full」の反対は「,empty,0,0,24.125,24.625,0.5
gemma-2-2b,10,freq,desc,ja,en,full,「full」の反対は「,empty,0,0,24.125,24.375,0.25
gemma-2-2b,10,freq,val,ja,en,full,「full」の反対は「,empty,0,0,24.125,22.125,-2.0
gemma-2-2b,10,freq,freq,ja,en,full,「full」の反対は「,empty,0,0,24.125,24.125,0.0
gemma-2-2b,11,desc,desc,ja,en,bright,「bright」の反対は「,dark,0,0,24.5,25.125,0.625
gemma-2-2b,11,desc,val,ja,en,bright,「bright」の反対は「,dark,0,0,24.5,23.125,-1.375
gemma-2-2b,11,desc,freq,ja,en,bright,「bright」の反対は「,dark,0,0,24.5,25.5,1.0
gemma-2-2b,11,val,desc,ja,en,bright,「bright」の反対は「,dark,0,0,24.5,24.75,0.25
gemma-2-2b,11,val,val,ja,en,bright,「bright」の反対は「,dark,0,0,24.5,24.625,0.125
gemma-2-2b,11,val,freq,ja,en,bright,「bright」の反対は「,dark,0,0,24.5,25.25,0.75
gemma-2-2b,11,freq,desc,ja,en,bright,「bright」の反対は「,dark,0,0,24.5,24.5,0.0
gemma-2-2b,11,freq,val,ja,en,bright,「bright」の反対は「,dark,0,0,24.5,23.125,-1.375
gemma-2-2b,11,freq,freq,ja,en,bright,「bright」の反対は「,dark,0,0,24.5,24.5,0.0
gemma-2-2b,12,desc,desc,ja,en,strong,「strong」の反対は「,weak,0,0,25.75,26.375,0.625
gemma-2-2b,12,desc,val,ja,en,strong,「strong」の反対は「,weak,0,0,25.75,25.125,-0.625
gemma-2-2b,12,desc,freq,ja,en,strong,「strong」の反対は「,weak,0,0,25.75,26.75,1.0
gemma-2-2b,12,val,desc,ja,en,strong,「strong」の反対は「,weak,0,0,25.75,26.125,0.375
gemma-2-2b,12,val,val,ja,en,strong,「strong」の反対は「,weak,0,0,25.75,25.875,0.125
gemma-2-2b,12,val,freq,ja,en,strong,「strong」の反対は「,weak,0,0,25.75,26.25,0.5
gemma-2-2b,12,freq,desc,ja,en,strong,「strong」の反対は「,weak,0,0,25.75,26.0,0.25
gemma-2-2b,12,freq,val,ja,en,strong,「strong」の反対は「,weak,0,0,25.75,24.75,-1.0
gemma-2-2b,12,freq,freq,ja,en,strong,「strong」の反対は「,weak,0,0,25.75,25.75,0.0
gemma-2-2b,13,desc,desc,ja,en,clean,「clean」の反対は「,dirty,1,1,20.25,21.5,1.25
gemma-2-2b,13,desc,val,ja,en,clean,「clean」の反対は「,dirty,1,3,20.25,18.375,-1.875
gemma-2-2b,13,desc,freq,ja,en,clean,「clean」の反対は「,dirty,1,2,20.25,22.875,2.625
gemma-2-2b,13,val,desc,ja,en,clean,「clean」の反対は「,dirty,1,3,20.25,21.375,1.125
gemma-2-2b,13,val,val,ja,en,clean,「clean」の反対は「,dirty,1,3,20.25,20.375,0.125
gemma-2-2b,13,val,freq,ja,en,clean,「clean」の反対は「,dirty,1,3,20.25,22.25,2.0
gemma-2-2b,13,freq,desc,ja,en,clean,「clean」の反対は「,dirty,1,1,20.25,21.25,1.0
gemma-2-2b,13,freq,val,ja,en,clean,「clean」の反対は「,dirty,1,1,20.25,18.0,-2.25
gemma-2-2b,13,freq,freq,ja,en,clean,「clean」の反対は「,dirty,1,1,20.25,20.125,-0.125
gemma-2-2b,14,desc,desc,ja,en,open,「open」の反対は「,closed,0,0,24.25,25.125,0.875
gemma-2-2b,14,desc,val,ja,en,open,「open」の反対は「,closed,0,0,24.25,22.375,-1.875
gemma-2-2b,14,desc,freq,ja,en,open,「open」の反対は「,closed,0,0,24.25,25.5,1.25
gemma-2-2b,14,val,desc,ja,en,open,「open」の反対は「,closed,0,1,24.25,24.375,0.125
gemma-2-2b,14,val,val,ja,en,open,「open」の反対は「,closed,0,1,24.25,24.125,-0.125
gemma-2-2b,14,val,freq,ja,en,open,「open」の反対は「,closed,0,1,24.25,24.75,0.5
gemma-2-2b,14,freq,desc,ja,en,open,「open」の反対は「,closed,0,1,24.25,24.5,0.25
gemma-2-2b,14,freq,val,ja,en,open,「open」の反対は「,closed,0,1,24.25,22.25,-2.0
gemma-2-2b,14,freq,freq,ja,en,open,「open」の反対は「,closed,0,1,24.25,24.25,0.0
gemma-2-2b,15,desc,desc,ja,en,rich,「rich」の反対は「,poor,0,0,24.875,25.375,0.5
gemma-2-2b,15,desc,val,ja,en,rich,「rich」の反対は「,poor,0,0,24.875,23.875,-1.0
gemma-2-2b,15,desc,freq,ja,en,rich,「rich」の反対は「,poor,0,0,24.875,26.0,1.125
gemma-2-2b,15,val,desc,ja,en,rich,「rich」の反対は「,poor,0,0,24.875,25.375,0.5
gemma-2-2b,15,val,val,ja,en,rich,「rich」の反対は「,poor,0,0,24.875,25.125,0.25
gemma-2-2b,15,val,freq,ja,en,rich,「rich」の反対は「,poor,0,0,24.875,25.625,0.75
gemma-2-2b,15,freq,desc,ja,en,rich,「rich」の反対は「,poor,0,0,24.875,25.25,0.375
gemma-2-2b,15,freq,val,ja,en,rich,「rich」の反対は「,poor,0,0,24.875,23.875,-1.0
gemma-2-2b,15,freq,freq,ja,en,rich,「rich」の反対は「,poor,0,0,24.875,25.0,0.125
gemma-2-2b,16,desc,desc,ja,en,beautiful,「beautiful」の反対は「,ugly,0,0,20.5,21.5,1.0
gemma-2-2b,16,desc,val,ja,en,beautiful,「beautiful」の反対は「,ugly,0,0,20.5,18.875,-1.625
gemma-2-2b,16,desc,freq,ja,en,beautiful,「beautiful」の反対は「,ugly,0,0,20.5,22.5,2.0
gemma-2-2b,16,val,desc,ja,en,beautiful,「beautiful」の反対は「,ugly,0,0,20.5,21.5,1.0
gemma-2-2b,16,val,val,ja,en,beautiful,「beautiful」の反対は「,ugly,0,0,20.5,20.5,0.0
gemma-2-2b,16,val,freq,ja,en,beautiful,「beautiful」の反対は「,ugly,0,0,20.5,22.0,1.5
gemma-2-2b,16,freq,desc,ja,en,beautiful,「beautiful」の反対は「,ugly,0,0,20.5,21.625,1.125
gemma-2-2b,16,freq,val,ja,en,beautiful,「beautiful」の反対は「,ugly,0,0,20.5,19.0,-1.5
gemma-2-2b,16,freq,freq,ja,en,beautiful,「beautiful」の反対は「,ugly,0,0,20.5,20.625,0.125
gemma-2-2b,17,desc,desc,ja,en,long,「long」の反対は「,short,0,0,24.375,25.25,0.875
gemma-2-2b,17,desc,val,ja,en,long,「long」の反対は「,short,0,0,24.375,23.0,-1.375
gemma-2-2b,17,desc,freq,ja,en,long,「long」の反対は「,short,0,0,24.375,25.5,1.125
gemma-2-2b,17,val,desc,ja,en,long,「long」の反対は「,short,0,0,24.375,24.875,0.5
gemma-2-2b,17,val,val,ja,en,long,「long」の反対は「,short,0,0,24.375,24.125,-0.25
gemma-2-2b,17,val,freq,ja,en,long,「long」の反対は「,short,0,0,24.375,25.125,0.75
gemma-2-2b,17,freq,desc,ja,en,long,「long」の反対は「,short,0,0,24.375,25.125,0.75
gemma-2-2b,17,freq,val,ja,en,long,「long」の反対は「,short,0,0,24.375,22.875,-1.5
gemma-2-2b,17,freq,freq,ja,en,long,「long」の反対は「,short,0,0,24.375,24.375,0.0
gemma-2-2b,18,desc,desc,ja,en,wide,「wide」の反対は「,narrow,0,0,24.375,25.375,1.0
gemma-2-2b,18,desc,val,ja,en,wide,「wide」の反対は「,narrow,0,1,24.375,22.625,-1.75
gemma-2-2b,18,desc,freq,ja,en,wide,「wide」の反対は「,narrow,0,0,24.375,25.625,1.25
gemma-2-2b,18,val,desc,ja,en,wide,「wide」の反対は「,narrow,0,0,24.375,24.75,0.375
gemma-2-2b,18,val,val,ja,en,wide,「wide」の反対は「,narrow,0,0,24.375,24.375,0.0
gemma-2-2b,18,val,freq,ja,en,wide,「wide」の反対は「,narrow,0,0,24.375,25.25,0.875
gemma-2-2b,18,freq,desc,ja,en,wide,「wide」の反対は「,narrow,0,0,24.375,24.875,0.5
gemma-2-2b,18,freq,val,ja,en,wide,「wide」の反対は「,narrow,0,0,24.375,22.5,-1.875
gemma-2-2b,18,freq,freq,ja,en,wide,「wide」の反対は「,narrow,0,0,24.375,24.375,0.0
gemma-2-2b,19,desc,desc,ja,en,hard,「hard」の反対は「,soft,0,0,24.5,25.25,0.75
gemma-2-2b,19,desc,val,ja,en,hard,「hard」の反対は「,soft,0,0,24.5,23.0,-1.5
gemma-2-2b,19,desc,freq,ja,en,hard,「hard」の反対は「,soft,0,0,24.5,25.75,1.25
gemma-2-2b,19,val,desc,ja,en,hard,「hard」の反対は「,soft,0,0,24.5,25.0,0.5
gemma-2-2b,19,val,val,ja,en,hard,「hard」の反対は「,soft,0,0,24.5,24.625,0.125
gemma-2-2b,19,val,freq,ja,en,hard,「hard」の反対は「,soft,0,0,24.5,25.375,0.875
gemma-2-2b,19,freq,desc,ja,en,hard,「hard」の反対は「,soft,0,0,24.5,24.875,0.375
gemma-2-2b,19,freq,val,ja,en,hard,「hard」の反対は「,soft,0,0,24.5,23.0,-1.5
