model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,18,val,val,ja,en,zh,de,eng,wide,「wide」の反対は「,narrow,0,0,685,512,13.3125,16.0,2.6875,-11.0625,-10.75,0.3125,2.0
gemma-2-2b,18,val,val,ja,en,zh,en,narrow,wide,「wide」の反対は「,narrow,0,0,0,0,24.375,26.75,2.375,0.0,0.0,0.0,2.0
gemma-2-2b,18,val,val,ja,en,zh,es,estrecho,wide,「wide」の反対は「,narrow,0,0,1246,1019,12.4375,14.9375,2.5,-11.9375,-11.8125,0.125,2.0
gemma-2-2b,18,val,val,ja,en,zh,fr,étroit,wide,「wide」の反対は「,narrow,0,0,3491,5216,10.75,11.875,1.125,-13.625,-14.875,-1.25,2.0
gemma-2-2b,18,val,val,ja,en,zh,ja,狭い,wide,「wide」の反対は「,narrow,0,0,2,7,22.0,23.5,1.5,-2.375,-3.25,-0.875,2.0
gemma-2-2b,18,val,val,ja,en,zh,ko,좁은,wide,「wide」の反対は「,narrow,0,0,26,35,18.5,20.75,2.25,-5.875,-6.0,-0.125,2.0
gemma-2-2b,18,val,val,ja,en,zh,zh,窄,wide,「wide」の反対は「,narrow,0,0,7,21,20.0,21.5,1.5,-4.375,-5.25,-0.875,2.0
gemma-2-2b,18,val,freq,ja,en,zh,de,eng,wide,「wide」の反対は「,narrow,0,36,685,21380,13.3125,4.53125,-8.78125,-11.0625,-10.84375,0.21875,2.0
gemma-2-2b,18,val,freq,ja,en,zh,en,narrow,wide,「wide」の反対は「,narrow,0,36,0,36,24.375,15.375,-9.0,0.0,0.0,0.0,2.0
gemma-2-2b,18,val,freq,ja,en,zh,es,estrecho,wide,「wide」の反対は「,narrow,0,36,1246,3743,12.4375,8.1875,-4.25,-11.9375,-7.1875,4.75,2.0
gemma-2-2b,18,val,freq,ja,en,zh,fr,étroit,wide,「wide」の反対は「,narrow,0,36,3491,9167,10.75,6.4375,-4.3125,-13.625,-8.9375,4.6875,2.0
gemma-2-2b,18,val,freq,ja,en,zh,ja,狭い,wide,「wide」の反対は「,narrow,0,36,2,1490,22.0,9.875,-12.125,-2.375,-5.5,-3.125,2.0
gemma-2-2b,18,val,freq,ja,en,zh,ko,좁은,wide,「wide」の反対は「,narrow,0,36,26,350,18.5,12.125,-6.375,-5.875,-3.25,2.625,2.0
gemma-2-2b,18,val,freq,ja,en,zh,zh,窄,wide,「wide」の反対は「,narrow,0,36,7,12,20.0,17.75,-2.25,-4.375,2.375,6.75,2.0
gemma-2-2b,18,freq,desc,ja,en,zh,de,eng,wide,「wide」の反対は「,narrow,0,0,685,1044,13.3125,12.375,-0.9375,-11.0625,-11.5,-0.4375,2.0
gemma-2-2b,18,freq,desc,ja,en,zh,en,narrow,wide,「wide」の反対は「,narrow,0,0,0,0,24.375,23.875,-0.5,0.0,0.0,0.0,2.0
gemma-2-2b,18,freq,desc,ja,en,zh,es,estrecho,wide,「wide」の反対は「,narrow,0,0,1246,1672,12.4375,11.6875,-0.75,-11.9375,-12.1875,-0.25,2.0
gemma-2-2b,18,freq,desc,ja,en,zh,fr,étroit,wide,「wide」の反対は「,narrow,0,0,3491,5720,10.75,9.8125,-0.9375,-13.625,-14.0625,-0.4375,2.0
gemma-2-2b,18,freq,desc,ja,en,zh,ja,狭い,wide,「wide」の反対は「,narrow,0,0,2,3,22.0,20.75,-1.25,-2.375,-3.125,-0.75,2.0
gemma-2-2b,18,freq,desc,ja,en,zh,ko,좁은,wide,「wide」の反対は「,narrow,0,0,26,17,18.5,18.125,-0.375,-5.875,-5.75,0.125,2.0
gemma-2-2b,18,freq,desc,ja,en,zh,zh,窄,wide,「wide」の反対は「,narrow,0,0,7,7,20.0,19.375,-0.625,-4.375,-4.5,-0.125,2.0
gemma-2-2b,18,freq,val,ja,en,zh,de,eng,wide,「wide」の反対は「,narrow,0,0,685,4389,13.3125,7.6875,-5.625,-11.0625,-12.3125,-1.25,2.0
gemma-2-2b,18,freq,val,ja,en,zh,en,narrow,wide,「wide」の反対は「,narrow,0,0,0,0,24.375,20.0,-4.375,0.0,0.0,0.0,2.0
gemma-2-2b,18,freq,val,ja,en,zh,es,estrecho,wide,「wide」の反対は「,narrow,0,0,1246,5168,12.4375,7.46875,-4.96875,-11.9375,-12.53125,-0.59375,2.0
gemma-2-2b,18,freq,val,ja,en,zh,fr,étroit,wide,「wide」の反対は「,narrow,0,0,3491,5151,10.75,7.46875,-3.28125,-13.625,-12.53125,1.09375,2.0
gemma-2-2b,18,freq,val,ja,en,zh,ja,狭い,wide,「wide」の反対は「,narrow,0,0,2,2,22.0,18.75,-3.25,-2.375,-1.25,1.125,2.0
gemma-2-2b,18,freq,val,ja,en,zh,ko,좁은,wide,「wide」の反対は「,narrow,0,0,26,16,18.5,14.4375,-4.0625,-5.875,-5.5625,0.3125,2.0
gemma-2-2b,18,freq,val,ja,en,zh,zh,窄,wide,「wide」の反対は「,narrow,0,0,7,8,20.0,15.5,-4.5,-4.375,-4.5,-0.125,2.0
gemma-2-2b,18,freq,freq,ja,en,zh,de,eng,wide,「wide」の反対は「,narrow,0,0,685,768,13.3125,13.1875,-0.125,-11.0625,-11.1875,-0.125,2.0
gemma-2-2b,18,freq,freq,ja,en,zh,en,narrow,wide,「wide」の反対は「,narrow,0,0,0,0,24.375,24.375,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,18,freq,freq,ja,en,zh,es,estrecho,wide,「wide」の反対は「,narrow,0,0,1246,1285,12.4375,12.4375,0.0,-11.9375,-11.9375,0.0,2.0
gemma-2-2b,18,freq,freq,ja,en,zh,fr,étroit,wide,「wide」の反対は「,narrow,0,0,3491,3529,10.75,10.8125,0.0625,-13.625,-13.5625,0.0625,2.0
gemma-2-2b,18,freq,freq,ja,en,zh,ja,狭い,wide,「wide」の反対は「,narrow,0,0,2,2,22.0,22.0,0.0,-2.375,-2.375,0.0,2.0
gemma-2-2b,18,freq,freq,ja,en,zh,ko,좁은,wide,「wide」の反対は「,narrow,0,0,26,25,18.5,18.5,0.0,-5.875,-5.875,0.0,2.0
gemma-2-2b,18,freq,freq,ja,en,zh,zh,窄,wide,「wide」の反対は「,narrow,0,0,7,7,20.0,20.125,0.125,-4.375,-4.25,0.125,2.0
gemma-2-2b,19,desc,desc,ja,en,de,de,weich,hard,「hard」の反対は「,soft,0,0,361,361,14.3125,14.3125,0.0,-10.1875,-10.1875,0.0,2.0
gemma-2-2b,19,desc,desc,ja,en,de,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,24.5,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,19,desc,desc,ja,en,de,es,suave,hard,「hard」の反対は「,soft,0,0,534,534,13.625,13.625,0.0,-10.875,-10.875,0.0,2.0
gemma-2-2b,19,desc,desc,ja,en,de,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,6341,9.4375,9.4375,0.0,-15.0625,-15.0625,0.0,2.0
gemma-2-2b,19,desc,desc,ja,en,de,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,10,19.25,19.25,0.0,-5.25,-5.25,0.0,2.0
gemma-2-2b,19,desc,desc,ja,en,de,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,14442,7.96875,7.96875,0.0,-16.53125,-16.53125,0.0,2.0
gemma-2-2b,19,desc,desc,ja,en,de,zh,软,hard,「hard」の反対は「,soft,0,0,68,68,17.0,17.0,0.0,-7.5,-7.5,0.0,2.0
gemma-2-2b,19,desc,val,ja,en,de,de,weich,hard,「hard」の反対は「,soft,0,0,361,486,14.3125,9.875,-4.4375,-10.1875,-12.5,-2.3125,2.0
gemma-2-2b,19,desc,val,ja,en,de,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,22.375,-2.125,0.0,0.0,0.0,2.0
gemma-2-2b,19,desc,val,ja,en,de,es,suave,hard,「hard」の反対は「,soft,0,0,534,1051,13.625,8.75,-4.875,-10.875,-13.625,-2.75,2.0
gemma-2-2b,19,desc,val,ja,en,de,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,24373,9.4375,3.578125,-5.859375,-15.0625,-18.796875,-3.734375,2.0
gemma-2-2b,19,desc,val,ja,en,de,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,8,19.25,16.125,-3.125,-5.25,-6.25,-1.0,2.0
gemma-2-2b,19,desc,val,ja,en,de,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,31213,7.96875,3.046875,-4.921875,-16.53125,-19.328125,-2.796875,2.0
gemma-2-2b,19,desc,val,ja,en,de,zh,软,hard,「hard」の反対は「,soft,0,0,68,21,17.0,14.75,-2.25,-7.5,-7.625,-0.125,2.0
gemma-2-2b,19,desc,freq,ja,en,de,de,weich,hard,「hard」の反対は「,soft,0,0,361,2288,14.3125,10.625,-3.6875,-10.1875,-12.375,-2.1875,2.0
gemma-2-2b,19,desc,freq,ja,en,de,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,23.0,-1.5,0.0,0.0,0.0,2.0
gemma-2-2b,19,desc,freq,ja,en,de,es,suave,hard,「hard」の反対は「,soft,0,0,534,226,13.625,13.625,0.0,-10.875,-9.375,1.5,2.0
gemma-2-2b,19,desc,freq,ja,en,de,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,16153,9.4375,7.03125,-2.40625,-15.0625,-15.96875,-0.90625,2.0
gemma-2-2b,19,desc,freq,ja,en,de,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,219,19.25,13.6875,-5.5625,-5.25,-9.3125,-4.0625,2.0
gemma-2-2b,19,desc,freq,ja,en,de,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,7789,7.96875,8.5625,0.59375,-16.53125,-14.4375,2.09375,2.0
gemma-2-2b,19,desc,freq,ja,en,de,zh,软,hard,「hard」の反対は「,soft,0,0,68,36,17.0,15.6875,-1.3125,-7.5,-7.3125,0.1875,2.0
gemma-2-2b,19,val,desc,ja,en,de,de,weich,hard,「hard」の反対は「,soft,0,1,361,5,14.3125,21.0,6.6875,-10.1875,-2.375,7.8125,2.0
gemma-2-2b,19,val,desc,ja,en,de,en,soft,hard,「hard」の反対は「,soft,0,1,0,1,24.5,23.375,-1.125,0.0,0.0,0.0,2.0
gemma-2-2b,19,val,desc,ja,en,de,es,suave,hard,「hard」の反対は「,soft,0,1,534,2406,13.625,12.625,-1.0,-10.875,-10.75,0.125,2.0
gemma-2-2b,19,val,desc,ja,en,de,fr,mou,hard,「hard」の反対は「,soft,0,1,6341,41942,9.4375,6.875,-2.5625,-15.0625,-16.5,-1.4375,2.0
gemma-2-2b,19,val,desc,ja,en,de,ja,柔らかい,hard,「hard」の反対は「,soft,0,1,10,88,19.25,17.75,-1.5,-5.25,-5.625,-0.375,2.0
gemma-2-2b,19,val,desc,ja,en,de,ko,부드러운,hard,「hard」の反対は「,soft,0,1,14442,10087,7.96875,10.125,2.15625,-16.53125,-13.25,3.28125,2.0
gemma-2-2b,19,val,desc,ja,en,de,zh,软,hard,「hard」の反対は「,soft,0,1,68,108,17.0,17.5,0.5,-7.5,-5.875,1.625,2.0
gemma-2-2b,19,val,val,ja,en,de,de,weich,hard,「hard」の反対は「,soft,0,0,361,751,14.3125,14.25,-0.0625,-10.1875,-11.125,-0.9375,2.0
gemma-2-2b,19,val,val,ja,en,de,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,25.375,0.875,0.0,0.0,0.0,2.0
gemma-2-2b,19,val,val,ja,en,de,es,suave,hard,「hard」の反対は「,soft,0,0,534,518,13.625,14.875,1.25,-10.875,-10.5,0.375,2.0
gemma-2-2b,19,val,val,ja,en,de,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,7951,9.4375,10.0,0.5625,-15.0625,-15.375,-0.3125,2.0
gemma-2-2b,19,val,val,ja,en,de,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,18,19.25,20.0,0.75,-5.25,-5.375,-0.125,2.0
gemma-2-2b,19,val,val,ja,en,de,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,25542,7.96875,7.625,-0.34375,-16.53125,-17.75,-1.21875,2.0
gemma-2-2b,19,val,val,ja,en,de,zh,软,hard,「hard」の反対は「,soft,0,0,68,61,17.0,18.25,1.25,-7.5,-7.125,0.375,2.0
gemma-2-2b,19,val,freq,ja,en,de,de,weich,hard,「hard」の反対は「,soft,0,0,361,266,14.3125,12.875,-1.4375,-10.1875,-7.375,2.8125,2.0
gemma-2-2b,19,val,freq,ja,en,de,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,20.25,-4.25,0.0,0.0,0.0,2.0
gemma-2-2b,19,val,freq,ja,en,de,es,suave,hard,「hard」の反対は「,soft,0,0,534,301,13.625,12.6875,-0.9375,-10.875,-7.5625,3.3125,2.0
gemma-2-2b,19,val,freq,ja,en,de,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,8015,9.4375,7.34375,-2.09375,-15.0625,-12.90625,2.15625,2.0
gemma-2-2b,19,val,freq,ja,en,de,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,516,19.25,12.0,-7.25,-5.25,-8.25,-3.0,2.0
gemma-2-2b,19,val,freq,ja,en,de,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,4721,7.96875,8.375,0.40625,-16.53125,-11.875,4.65625,2.0
gemma-2-2b,19,val,freq,ja,en,de,zh,软,hard,「hard」の反対は「,soft,0,0,68,106,17.0,14.125,-2.875,-7.5,-6.125,1.375,2.0
gemma-2-2b,19,freq,desc,ja,en,de,de,weich,hard,「hard」の反対は「,soft,0,0,361,408,14.3125,14.25,-0.0625,-10.1875,-10.25,-0.0625,2.0
gemma-2-2b,19,freq,desc,ja,en,de,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,24.5,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,19,freq,desc,ja,en,de,es,suave,hard,「hard」の反対は「,soft,0,0,534,816,13.625,13.0,-0.625,-10.875,-11.5,-0.625,2.0
gemma-2-2b,19,freq,desc,ja,en,de,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,8030,9.4375,9.0,-0.4375,-15.0625,-15.5,-0.4375,2.0
gemma-2-2b,19,freq,desc,ja,en,de,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,15,19.25,19.0,-0.25,-5.25,-5.5,-0.25,2.0
gemma-2-2b,19,freq,desc,ja,en,de,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,22314,7.96875,7.0,-0.96875,-16.53125,-17.5,-0.96875,2.0
gemma-2-2b,19,freq,desc,ja,en,de,zh,软,hard,「hard」の反対は「,soft,0,0,68,44,17.0,17.75,0.75,-7.5,-6.75,0.75,2.0
gemma-2-2b,19,freq,val,ja,en,de,de,weich,hard,「hard」の反対は「,soft,0,0,361,216,14.3125,10.75,-3.5625,-10.1875,-10.375,-0.1875,2.0
gemma-2-2b,19,freq,val,ja,en,de,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,21.125,-3.375,0.0,0.0,0.0,2.0
gemma-2-2b,19,freq,val,ja,en,de,es,suave,hard,「hard」の反対は「,soft,0,0,534,1963,13.625,6.84375,-6.78125,-10.875,-14.28125,-3.40625,2.0
gemma-2-2b,19,freq,val,ja,en,de,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,13600,9.4375,3.359375,-6.078125,-15.0625,-17.765625,-2.703125,2.0
gemma-2-2b,19,freq,val,ja,en,de,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,5,19.25,16.5,-2.75,-5.25,-4.625,0.625,2.0
gemma-2-2b,19,freq,val,ja,en,de,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,29954,7.96875,1.671875,-6.296875,-16.53125,-19.453125,-2.921875,2.0
gemma-2-2b,19,freq,val,ja,en,de,zh,软,hard,「hard」の反対は「,soft,0,0,68,37,17.0,13.6875,-3.3125,-7.5,-7.4375,0.0625,2.0
gemma-2-2b,19,freq,freq,ja,en,de,de,weich,hard,「hard」の反対は「,soft,0,0,361,306,14.3125,14.75,0.4375,-10.1875,-9.625,0.5625,2.0
gemma-2-2b,19,freq,freq,ja,en,de,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,24.375,-0.125,0.0,0.0,0.0,2.0
gemma-2-2b,19,freq,freq,ja,en,de,es,suave,hard,「hard」の反対は「,soft,0,0,534,685,13.625,13.375,-0.25,-10.875,-11.0,-0.125,2.0
gemma-2-2b,19,freq,freq,ja,en,de,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,8758,9.4375,8.875,-0.5625,-15.0625,-15.5,-0.4375,2.0
gemma-2-2b,19,freq,freq,ja,en,de,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,11,19.25,19.75,0.5,-5.25,-4.625,0.625,2.0
gemma-2-2b,19,freq,freq,ja,en,de,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,17845,7.96875,7.5,-0.46875,-16.53125,-16.875,-0.34375,2.0
gemma-2-2b,19,freq,freq,ja,en,de,zh,软,hard,「hard」の反対は「,soft,0,0,68,52,17.0,17.5,0.5,-7.5,-6.875,0.625,2.0
gemma-2-2b,19,desc,desc,ja,en,en,de,weich,hard,「hard」の反対は「,soft,0,0,361,421,14.3125,14.9375,0.625,-10.1875,-10.3125,-0.125,2.0
gemma-2-2b,19,desc,desc,ja,en,en,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,25.25,0.75,0.0,0.0,0.0,2.0
gemma-2-2b,19,desc,desc,ja,en,en,es,suave,hard,「hard」の反対は「,soft,0,0,534,539,13.625,14.4375,0.8125,-10.875,-10.8125,0.0625,2.0
gemma-2-2b,19,desc,desc,ja,en,en,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,6645,9.4375,10.125,0.6875,-15.0625,-15.125,-0.0625,2.0
gemma-2-2b,19,desc,desc,ja,en,en,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,15,19.25,19.875,0.625,-5.25,-5.375,-0.125,2.0
gemma-2-2b,19,desc,desc,ja,en,en,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,16868,7.96875,8.3125,0.34375,-16.53125,-16.9375,-0.40625,2.0
gemma-2-2b,19,desc,desc,ja,en,en,zh,软,hard,「hard」の反対は「,soft,0,0,68,81,17.0,17.75,0.75,-7.5,-7.5,0.0,2.0
gemma-2-2b,19,desc,val,ja,en,en,de,weich,hard,「hard」の反対は「,soft,0,0,361,1327,14.3125,1.9765625,-12.3359375,-10.1875,-13.8359375,-3.6484375,2.0
gemma-2-2b,19,desc,val,ja,en,en,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,15.8125,-8.6875,0.0,0.0,0.0,2.0
gemma-2-2b,19,desc,val,ja,en,en,es,suave,hard,「hard」の反対は「,soft,0,0,534,3961,13.625,-0.1181640625,-13.7431640625,-10.875,-15.9306640625,-5.0556640625,2.0
gemma-2-2b,19,desc,val,ja,en,en,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,23475,9.4375,-4.03125,-13.46875,-15.0625,-19.84375,-4.78125,2.0
gemma-2-2b,19,desc,val,ja,en,en,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,24,19.25,9.375,-9.875,-5.25,-6.4375,-1.1875,2.0
gemma-2-2b,19,desc,val,ja,en,en,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,42481,7.96875,-5.5625,-13.53125,-16.53125,-21.375,-4.84375,2.0
gemma-2-2b,19,desc,val,ja,en,en,zh,软,hard,「hard」の反対は「,soft,0,0,68,55,17.0,7.75,-9.25,-7.5,-8.0625,-0.5625,2.0
gemma-2-2b,19,desc,freq,ja,en,en,de,weich,hard,「hard」の反対は「,soft,0,0,361,1251,14.3125,14.9375,0.625,-10.1875,-10.9375,-0.75,2.0
gemma-2-2b,19,desc,freq,ja,en,en,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,25.875,1.375,0.0,0.0,0.0,2.0
gemma-2-2b,19,desc,freq,ja,en,en,es,suave,hard,「hard」の反対は「,soft,0,0,534,860,13.625,15.5,1.875,-10.875,-10.375,0.5,2.0
gemma-2-2b,19,desc,freq,ja,en,en,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,18228,9.4375,10.0625,0.625,-15.0625,-15.8125,-0.75,2.0
gemma-2-2b,19,desc,freq,ja,en,en,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,25,19.25,20.625,1.375,-5.25,-5.25,0.0,2.0
gemma-2-2b,19,desc,freq,ja,en,en,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,52048,7.96875,7.5625,-0.40625,-16.53125,-18.3125,-1.78125,2.0
gemma-2-2b,19,desc,freq,ja,en,en,zh,软,hard,「hard」の反対は「,soft,0,0,68,113,17.0,18.75,1.75,-7.5,-7.125,0.375,2.0
gemma-2-2b,19,val,desc,ja,en,en,de,weich,hard,「hard」の反対は「,soft,0,0,361,547,14.3125,14.6875,0.375,-10.1875,-9.9375,0.25,2.0
gemma-2-2b,19,val,desc,ja,en,en,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,24.625,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,19,val,desc,ja,en,en,es,suave,hard,「hard」の反対は「,soft,0,0,534,1156,13.625,13.4375,-0.1875,-10.875,-11.1875,-0.3125,2.0
gemma-2-2b,19,val,desc,ja,en,en,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,2951,9.4375,11.8125,2.375,-15.0625,-12.8125,2.25,2.0
gemma-2-2b,19,val,desc,ja,en,en,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,26,19.25,18.875,-0.375,-5.25,-5.75,-0.5,2.0
gemma-2-2b,19,val,desc,ja,en,en,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,10985,7.96875,9.4375,1.46875,-16.53125,-15.1875,1.34375,2.0
gemma-2-2b,19,val,desc,ja,en,en,zh,软,hard,「hard」の反対は「,soft,0,0,68,157,17.0,16.75,-0.25,-7.5,-7.875,-0.375,2.0
gemma-2-2b,19,val,val,ja,en,en,de,weich,hard,「hard」の反対は「,soft,0,0,361,537,14.3125,14.0625,-0.25,-10.1875,-10.5625,-0.375,2.0
gemma-2-2b,19,val,val,ja,en,en,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,24.625,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,19,val,val,ja,en,en,es,suave,hard,「hard」の反対は「,soft,0,0,534,556,13.625,13.9375,0.3125,-10.875,-10.6875,0.1875,2.0
gemma-2-2b,19,val,val,ja,en,en,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,9457,9.4375,8.875,-0.5625,-15.0625,-15.75,-0.6875,2.0
gemma-2-2b,19,val,val,ja,en,en,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,12,19.25,19.875,0.625,-5.25,-4.75,0.5,2.0
gemma-2-2b,19,val,val,ja,en,en,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,27574,7.96875,6.65625,-1.3125,-16.53125,-17.96875,-1.4375,2.0
gemma-2-2b,19,val,val,ja,en,en,zh,软,hard,「hard」の反対は「,soft,0,0,68,59,17.0,17.75,0.75,-7.5,-6.875,0.625,2.0
gemma-2-2b,19,val,freq,ja,en,en,de,weich,hard,「hard」の反対は「,soft,0,0,361,763,14.3125,16.125,1.8125,-10.1875,-9.75,0.4375,2.0
gemma-2-2b,19,val,freq,ja,en,en,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,25.875,1.375,0.0,0.0,0.0,2.0
gemma-2-2b,19,val,freq,ja,en,en,es,suave,hard,「hard」の反対は「,soft,0,0,534,563,13.625,16.5,2.875,-10.875,-9.375,1.5,2.0
gemma-2-2b,19,val,freq,ja,en,en,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,7670,9.4375,12.375,2.9375,-15.0625,-13.5,1.5625,2.0
gemma-2-2b,19,val,freq,ja,en,en,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,15,19.25,21.375,2.125,-5.25,-4.5,0.75,2.0
gemma-2-2b,19,val,freq,ja,en,en,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,36421,7.96875,9.3125,1.34375,-16.53125,-16.5625,-0.03125,2.0
gemma-2-2b,19,val,freq,ja,en,en,zh,软,hard,「hard」の反対は「,soft,0,0,68,90,17.0,19.25,2.25,-7.5,-6.625,0.875,2.0
gemma-2-2b,19,freq,desc,ja,en,en,de,weich,hard,「hard」の反対は「,soft,0,0,361,432,14.3125,14.5,0.1875,-10.1875,-9.875,0.3125,2.0
gemma-2-2b,19,freq,desc,ja,en,en,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,24.375,-0.125,0.0,0.0,0.0,2.0
gemma-2-2b,19,freq,desc,ja,en,en,es,suave,hard,「hard」の反対は「,soft,0,0,534,1055,13.625,13.125,-0.5,-10.875,-11.25,-0.375,2.0
gemma-2-2b,19,freq,desc,ja,en,en,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,2218,9.4375,11.875,2.4375,-15.0625,-12.5,2.5625,2.0
gemma-2-2b,19,freq,desc,ja,en,en,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,42,19.25,17.875,-1.375,-5.25,-6.5,-1.25,2.0
gemma-2-2b,19,freq,desc,ja,en,en,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,5701,7.96875,10.25,2.28125,-16.53125,-14.125,2.40625,2.0
gemma-2-2b,19,freq,desc,ja,en,en,zh,软,hard,「hard」の反対は「,soft,0,0,68,161,17.0,16.0,-1.0,-7.5,-8.375,-0.875,2.0
gemma-2-2b,19,freq,val,ja,en,en,de,weich,hard,「hard」の反対は「,soft,0,0,361,378,14.3125,6.5,-7.8125,-10.1875,-11.5,-1.3125,2.0
gemma-2-2b,19,freq,val,ja,en,en,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,18.0,-6.5,0.0,0.0,0.0,2.0
gemma-2-2b,19,freq,val,ja,en,en,es,suave,hard,「hard」の反対は「,soft,0,0,534,3312,13.625,2.796875,-10.828125,-10.875,-15.203125,-4.328125,2.0
gemma-2-2b,19,freq,val,ja,en,en,fr,mou,hard,「hard」の反対は「,soft,0,0,6341,8756,9.4375,0.97265625,-8.46484375,-15.0625,-17.02734375,-1.96484375,2.0
gemma-2-2b,19,freq,val,ja,en,en,ja,柔らかい,hard,「hard」の反対は「,soft,0,0,10,11,19.25,11.875,-7.375,-5.25,-6.125,-0.875,2.0
gemma-2-2b,19,freq,val,ja,en,en,ko,부드러운,hard,「hard」の反対は「,soft,0,0,14442,16738,7.96875,-0.3359375,-8.3046875,-16.53125,-18.3359375,-1.8046875,2.0
gemma-2-2b,19,freq,val,ja,en,en,zh,软,hard,「hard」の反対は「,soft,0,0,68,43,17.0,10.0625,-6.9375,-7.5,-7.9375,-0.4375,2.0
gemma-2-2b,19,freq,freq,ja,en,en,de,weich,hard,「hard」の反対は「,soft,0,0,361,360,14.3125,14.3125,0.0,-10.1875,-10.1875,0.0,2.0
gemma-2-2b,19,freq,freq,ja,en,en,en,soft,hard,「hard」の反対は「,soft,0,0,0,0,24.5,24.5,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,19,freq,freq,ja,en,en,es,suave,hard,「hard」の反対は「,soft,0,0,534,542,13.625,13.625,0.0,-10.875,-10.875,0.0,2.0
