model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
qwen3-4b,7,freq,freq,en,es,ja,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,1,1,23.5,23.0,-0.5,-1.375,-1.25,0.125,2.0
qwen3-4b,7,freq,freq,en,es,ja,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,6,6,18.875,18.125,-0.75,-6.0,-6.125,-0.125,2.0
qwen3-4b,7,freq,freq,en,es,ja,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,580,621,8.125,7.59375,-0.53125,-16.75,-16.65625,0.09375,2.0
qwen3-4b,7,freq,freq,en,es,ja,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,22112,23906,0.2060546875,-0.1845703125,-0.390625,-24.6689453125,-24.4345703125,0.234375,2.0
qwen3-4b,7,freq,freq,en,es,ja,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,737,732,7.625,7.28125,-0.34375,-17.25,-16.96875,0.28125,2.0
qwen3-4b,7,desc,desc,en,es,ko,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,2767,2767,4.78125,4.78125,0.0,-20.09375,-20.09375,0.0,2.0
qwen3-4b,7,desc,desc,en,es,ko,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,8,8,17.25,17.25,0.0,-7.625,-7.625,0.0,2.0
qwen3-4b,7,desc,desc,en,es,ko,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,0,0,24.875,24.875,0.0,0.0,0.0,0.0,2.0
qwen3-4b,7,desc,desc,en,es,ko,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,1,1,23.5,23.5,0.0,-1.375,-1.375,0.0,2.0
qwen3-4b,7,desc,desc,en,es,ko,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,6,6,18.875,18.875,0.0,-6.0,-6.0,0.0,2.0
qwen3-4b,7,desc,desc,en,es,ko,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,580,580,8.125,8.125,0.0,-16.75,-16.75,0.0,2.0
qwen3-4b,7,desc,desc,en,es,ko,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,22112,22112,0.2060546875,0.2060546875,0.0,-24.6689453125,-24.6689453125,0.0,2.0
qwen3-4b,7,desc,desc,en,es,ko,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,737,737,7.625,7.625,0.0,-17.25,-17.25,0.0,2.0
qwen3-4b,7,desc,val,en,es,ko,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,82,2767,30441,4.78125,2.28125,-2.5,-20.09375,-7.84375,12.25,2.0
qwen3-4b,7,desc,val,en,es,ko,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,82,8,1,17.25,14.9375,-2.3125,-7.625,4.8125,12.4375,2.0
qwen3-4b,7,desc,val,en,es,ko,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,82,0,82,24.875,10.125,-14.75,0.0,0.0,0.0,2.0
qwen3-4b,7,desc,val,en,es,ko,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,82,1,96,23.5,9.875,-13.625,-1.375,-0.25,1.125,2.0
qwen3-4b,7,desc,val,en,es,ko,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,82,6,46,18.875,10.6875,-8.1875,-6.0,0.5625,6.5625,2.0
qwen3-4b,7,desc,val,en,es,ko,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,82,580,42,8.125,10.8125,2.6875,-16.75,0.6875,17.4375,2.0
qwen3-4b,7,desc,val,en,es,ko,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,82,22112,507,0.2060546875,7.96875,7.7626953125,-24.6689453125,-2.15625,22.5126953125,2.0
qwen3-4b,7,desc,val,en,es,ko,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,82,737,109,7.625,9.8125,2.1875,-17.25,-0.3125,16.9375,2.0
qwen3-4b,7,desc,freq,en,es,ko,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,91,2767,140251,4.78125,-7.21875,-12.0,-20.09375,-17.40625,2.6875,2.0
qwen3-4b,7,desc,freq,en,es,ko,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,91,8,124488,17.25,-5.1875,-22.4375,-7.625,-15.375,-7.75,2.0
qwen3-4b,7,desc,freq,en,es,ko,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,91,0,91,24.875,10.1875,-14.6875,0.0,0.0,0.0,2.0
qwen3-4b,7,desc,freq,en,es,ko,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,91,1,44171,23.5,0.15625,-23.34375,-1.375,-10.03125,-8.65625,2.0
qwen3-4b,7,desc,freq,en,es,ko,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,91,6,109286,18.875,-3.9375,-22.8125,-6.0,-14.125,-8.125,2.0
qwen3-4b,7,desc,freq,en,es,ko,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,91,580,18800,8.125,2.328125,-5.796875,-16.75,-7.859375,8.890625,2.0
qwen3-4b,7,desc,freq,en,es,ko,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,91,22112,664,0.2060546875,7.90625,7.7001953125,-24.6689453125,-2.28125,22.3876953125,2.0
qwen3-4b,7,desc,freq,en,es,ko,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,91,737,114105,7.625,-4.28125,-11.90625,-17.25,-14.46875,2.78125,2.0
qwen3-4b,7,val,desc,en,es,ko,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,2767,1751,4.78125,3.875,-0.90625,-20.09375,-20.0,0.09375,2.0
qwen3-4b,7,val,desc,en,es,ko,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,8,9,17.25,15.0,-2.25,-7.625,-8.875,-1.25,2.0
qwen3-4b,7,val,desc,en,es,ko,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,0,0,24.875,23.875,-1.0,0.0,0.0,0.0,2.0
qwen3-4b,7,val,desc,en,es,ko,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,1,1,23.5,21.625,-1.875,-1.375,-2.25,-0.875,2.0
qwen3-4b,7,val,desc,en,es,ko,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,6,3,18.875,17.625,-1.25,-6.0,-6.25,-0.25,2.0
qwen3-4b,7,val,desc,en,es,ko,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,580,755,8.125,5.6875,-2.4375,-16.75,-18.1875,-1.4375,2.0
qwen3-4b,7,val,desc,en,es,ko,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,22112,21685,0.2060546875,-1.8671875,-2.0732421875,-24.6689453125,-25.7421875,-1.0732421875,2.0
qwen3-4b,7,val,desc,en,es,ko,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,737,778,7.625,5.625,-2.0,-17.25,-18.25,-1.0,2.0
qwen3-4b,7,val,val,en,es,ko,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,2767,1801,4.78125,3.734375,-1.046875,-20.09375,-20.015625,0.078125,2.0
qwen3-4b,7,val,val,en,es,ko,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,8,9,17.25,14.9375,-2.3125,-7.625,-8.8125,-1.1875,2.0
qwen3-4b,7,val,val,en,es,ko,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,0,0,24.875,23.75,-1.125,0.0,0.0,0.0,2.0
qwen3-4b,7,val,val,en,es,ko,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,1,1,23.5,21.875,-1.625,-1.375,-1.875,-0.5,2.0
qwen3-4b,7,val,val,en,es,ko,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,6,3,18.875,17.125,-1.75,-6.0,-6.625,-0.625,2.0
qwen3-4b,7,val,val,en,es,ko,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,580,714,8.125,5.78125,-2.34375,-16.75,-17.96875,-1.21875,2.0
qwen3-4b,7,val,val,en,es,ko,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,22112,26162,0.2060546875,-2.421875,-2.6279296875,-24.6689453125,-26.171875,-1.5029296875,2.0
qwen3-4b,7,val,val,en,es,ko,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,737,712,7.625,5.78125,-1.84375,-17.25,-17.96875,-0.71875,2.0
qwen3-4b,7,val,freq,en,es,ko,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,2767,135649,4.78125,-7.21875,-12.0,-20.09375,-19.78125,0.3125,2.0
qwen3-4b,7,val,freq,en,es,ko,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,8,139697,17.25,-7.75,-25.0,-7.625,-20.3125,-12.6875,2.0
qwen3-4b,7,val,freq,en,es,ko,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,0,6,24.875,12.5625,-12.3125,0.0,0.0,0.0,2.0
qwen3-4b,7,val,freq,en,es,ko,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,1,12413,23.5,1.046875,-22.453125,-1.375,-11.515625,-10.140625,2.0
qwen3-4b,7,val,freq,en,es,ko,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,6,26016,18.875,-0.373046875,-19.248046875,-6.0,-12.935546875,-6.935546875,2.0
qwen3-4b,7,val,freq,en,es,ko,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,580,18859,8.125,0.271484375,-7.853515625,-16.75,-12.291015625,4.458984375,2.0
qwen3-4b,7,val,freq,en,es,ko,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,22112,132,0.2060546875,8.1875,7.9814453125,-24.6689453125,-4.375,20.2939453125,2.0
qwen3-4b,7,val,freq,en,es,ko,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,737,125575,7.625,-6.21875,-13.84375,-17.25,-18.78125,-1.53125,2.0
qwen3-4b,7,freq,desc,en,es,ko,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,2767,2893,4.78125,4.6875,-0.09375,-20.09375,-20.1875,-0.09375,2.0
qwen3-4b,7,freq,desc,en,es,ko,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,8,8,17.25,17.25,0.0,-7.625,-7.625,0.0,2.0
qwen3-4b,7,freq,desc,en,es,ko,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,0,0,24.875,24.875,0.0,0.0,0.0,0.0,2.0
qwen3-4b,7,freq,desc,en,es,ko,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,1,1,23.5,23.75,0.25,-1.375,-1.125,0.25,2.0
qwen3-4b,7,freq,desc,en,es,ko,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,6,6,18.875,18.75,-0.125,-6.0,-6.125,-0.125,2.0
qwen3-4b,7,freq,desc,en,es,ko,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,580,559,8.125,8.1875,0.0625,-16.75,-16.6875,0.0625,2.0
qwen3-4b,7,freq,desc,en,es,ko,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,22112,23267,0.2060546875,0.08447265625,-0.12158203125,-24.6689453125,-24.79052734375,-0.12158203125,2.0
qwen3-4b,7,freq,desc,en,es,ko,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,737,746,7.625,7.5625,-0.0625,-17.25,-17.3125,-0.0625,2.0
qwen3-4b,7,freq,val,en,es,ko,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,9,2767,1646,4.78125,6.65625,1.875,-20.09375,-9.09375,11.0,2.0
qwen3-4b,7,freq,val,en,es,ko,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,9,8,0,17.25,20.875,3.625,-7.625,5.125,12.75,2.0
qwen3-4b,7,freq,val,en,es,ko,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,9,0,9,24.875,15.75,-9.125,0.0,0.0,0.0,2.0
qwen3-4b,7,freq,val,en,es,ko,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,9,1,7,23.5,16.0,-7.5,-1.375,0.25,1.625,2.0
qwen3-4b,7,freq,val,en,es,ko,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,9,6,11,18.875,15.6875,-3.1875,-6.0,-0.0625,5.9375,2.0
qwen3-4b,7,freq,val,en,es,ko,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,9,580,68,8.125,12.1875,4.0625,-16.75,-3.5625,13.1875,2.0
qwen3-4b,7,freq,val,en,es,ko,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,9,22112,11125,0.2060546875,3.703125,3.4970703125,-24.6689453125,-12.046875,12.6220703125,2.0
qwen3-4b,7,freq,val,en,es,ko,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,9,737,48,7.625,12.875,5.25,-17.25,-2.875,14.375,2.0
qwen3-4b,7,freq,freq,en,es,ko,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,2767,2893,4.78125,4.6875,-0.09375,-20.09375,-20.1875,-0.09375,2.0
qwen3-4b,7,freq,freq,en,es,ko,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,8,8,17.25,17.25,0.0,-7.625,-7.625,0.0,2.0
qwen3-4b,7,freq,freq,en,es,ko,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,0,0,24.875,24.875,0.0,0.0,0.0,0.0,2.0
qwen3-4b,7,freq,freq,en,es,ko,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,1,1,23.5,23.75,0.25,-1.375,-1.125,0.25,2.0
qwen3-4b,7,freq,freq,en,es,ko,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,6,6,18.875,18.75,-0.125,-6.0,-6.125,-0.125,2.0
qwen3-4b,7,freq,freq,en,es,ko,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,580,559,8.125,8.1875,0.0625,-16.75,-16.6875,0.0625,2.0
qwen3-4b,7,freq,freq,en,es,ko,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,22112,23267,0.2060546875,0.08447265625,-0.12158203125,-24.6689453125,-24.79052734375,-0.12158203125,2.0
qwen3-4b,7,freq,freq,en,es,ko,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,737,746,7.625,7.5625,-0.0625,-17.25,-17.3125,-0.0625,2.0
qwen3-4b,7,desc,desc,en,es,zh,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,2767,2767,4.78125,4.78125,0.0,-20.09375,-20.09375,0.0,2.0
qwen3-4b,7,desc,desc,en,es,zh,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,8,8,17.25,17.25,0.0,-7.625,-7.625,0.0,2.0
qwen3-4b,7,desc,desc,en,es,zh,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,0,0,24.875,24.875,0.0,0.0,0.0,0.0,2.0
qwen3-4b,7,desc,desc,en,es,zh,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,1,1,23.5,23.5,0.0,-1.375,-1.375,0.0,2.0
qwen3-4b,7,desc,desc,en,es,zh,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,6,6,18.875,18.875,0.0,-6.0,-6.0,0.0,2.0
qwen3-4b,7,desc,desc,en,es,zh,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,580,580,8.125,8.125,0.0,-16.75,-16.75,0.0,2.0
qwen3-4b,7,desc,desc,en,es,zh,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,22112,22112,0.2060546875,0.2060546875,0.0,-24.6689453125,-24.6689453125,0.0,2.0
qwen3-4b,7,desc,desc,en,es,zh,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,737,737,7.625,7.625,0.0,-17.25,-17.25,0.0,2.0
qwen3-4b,7,desc,val,en,es,zh,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,31,2767,1568,4.78125,10.1875,5.40625,-20.09375,-5.4375,14.65625,2.0
qwen3-4b,7,desc,val,en,es,zh,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,31,8,0,17.25,21.5,4.25,-7.625,5.875,13.5,2.0
qwen3-4b,7,desc,val,en,es,zh,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,31,0,31,24.875,15.625,-9.25,0.0,0.0,0.0,2.0
qwen3-4b,7,desc,val,en,es,zh,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,31,1,1,23.5,18.75,-4.75,-1.375,3.125,4.5,2.0
qwen3-4b,7,desc,val,en,es,zh,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,31,6,18,18.875,15.9375,-2.9375,-6.0,0.3125,6.3125,2.0
qwen3-4b,7,desc,val,en,es,zh,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,31,580,222,8.125,12.75,4.625,-16.75,-2.875,13.875,2.0
qwen3-4b,7,desc,val,en,es,zh,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,31,22112,24075,0.2060546875,6.71875,6.5126953125,-24.6689453125,-8.90625,15.7626953125,2.0
qwen3-4b,7,desc,val,en,es,zh,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,31,737,3,7.625,18.625,11.0,-17.25,3.0,20.25,2.0
qwen3-4b,7,desc,freq,en,es,zh,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,93,2767,5451,4.78125,6.21875,1.4375,-20.09375,-5.90625,14.1875,2.0
qwen3-4b,7,desc,freq,en,es,zh,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,93,8,2,17.25,19.625,2.375,-7.625,7.5,15.125,2.0
qwen3-4b,7,desc,freq,en,es,zh,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,93,0,93,24.875,12.125,-12.75,0.0,0.0,0.0,2.0
qwen3-4b,7,desc,freq,en,es,zh,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,93,1,28,23.5,13.875,-9.625,-1.375,1.75,3.125,2.0
qwen3-4b,7,desc,freq,en,es,zh,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,93,6,50,18.875,13.0625,-5.8125,-6.0,0.9375,6.9375,2.0
qwen3-4b,7,desc,freq,en,es,zh,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,93,580,312,8.125,10.375,2.25,-16.75,-1.75,15.0,2.0
qwen3-4b,7,desc,freq,en,es,zh,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,93,22112,16925,0.2060546875,4.09375,3.8876953125,-24.6689453125,-8.03125,16.6376953125,2.0
qwen3-4b,7,desc,freq,en,es,zh,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,93,737,0,7.625,23.625,16.0,-17.25,11.5,28.75,2.0
qwen3-4b,7,val,desc,en,es,zh,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,2767,1709,4.78125,4.28125,-0.5,-20.09375,-19.96875,0.125,2.0
qwen3-4b,7,val,desc,en,es,zh,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,8,13,17.25,15.0625,-2.1875,-7.625,-9.1875,-1.5625,2.0
qwen3-4b,7,val,desc,en,es,zh,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,0,0,24.875,24.25,-0.625,0.0,0.0,0.0,2.0
qwen3-4b,7,val,desc,en,es,zh,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,1,1,23.5,21.5,-2.0,-1.375,-2.75,-1.375,2.0
qwen3-4b,7,val,desc,en,es,zh,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,6,4,18.875,17.125,-1.75,-6.0,-7.125,-1.125,2.0
qwen3-4b,7,val,desc,en,es,zh,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,580,636,8.125,6.46875,-1.65625,-16.75,-17.78125,-1.03125,2.0
qwen3-4b,7,val,desc,en,es,zh,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,22112,26441,0.2060546875,-1.9296875,-2.1357421875,-24.6689453125,-26.1796875,-1.5107421875,2.0
qwen3-4b,7,val,desc,en,es,zh,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,737,556,7.625,6.75,-0.875,-17.25,-17.5,-0.25,2.0
qwen3-4b,7,val,val,en,es,zh,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,2767,1602,4.78125,4.5,-0.28125,-20.09375,-19.75,0.34375,2.0
qwen3-4b,7,val,val,en,es,zh,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,8,9,17.25,15.4375,-1.8125,-7.625,-8.8125,-1.1875,2.0
qwen3-4b,7,val,val,en,es,zh,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,0,0,24.875,24.25,-0.625,0.0,0.0,0.0,2.0
qwen3-4b,7,val,val,en,es,zh,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,1,1,23.5,22.0,-1.5,-1.375,-2.25,-0.875,2.0
qwen3-4b,7,val,val,en,es,zh,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,6,3,18.875,17.875,-1.0,-6.0,-6.375,-0.375,2.0
qwen3-4b,7,val,val,en,es,zh,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,580,640,8.125,6.53125,-1.59375,-16.75,-17.71875,-0.96875,2.0
qwen3-4b,7,val,val,en,es,zh,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,22112,23390,0.2060546875,-1.6875,-1.8935546875,-24.6689453125,-25.9375,-1.2685546875,2.0
qwen3-4b,7,val,val,en,es,zh,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,737,703,7.625,6.3125,-1.3125,-17.25,-17.9375,-0.6875,2.0
qwen3-4b,7,val,freq,en,es,zh,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,12,2767,2822,4.78125,0.09619140625,-4.68505859375,-20.09375,-10.96630859375,9.12744140625,2.0
qwen3-4b,7,val,freq,en,es,zh,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,12,8,3,17.25,13.1875,-4.0625,-7.625,2.125,9.75,2.0
qwen3-4b,7,val,freq,en,es,zh,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,12,0,12,24.875,11.0625,-13.8125,0.0,0.0,0.0,2.0
qwen3-4b,7,val,freq,en,es,zh,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,12,1,48,23.5,8.0,-15.5,-1.375,-3.0625,-1.6875,2.0
qwen3-4b,7,val,freq,en,es,zh,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,12,6,24,18.875,9.6875,-9.1875,-6.0,-1.375,4.625,2.0
qwen3-4b,7,val,freq,en,es,zh,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,12,580,462,8.125,3.453125,-4.671875,-16.75,-7.609375,9.140625,2.0
qwen3-4b,7,val,freq,en,es,zh,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,12,22112,7855,0.2060546875,-1.8828125,-2.0888671875,-24.6689453125,-12.9453125,11.7236328125,2.0
qwen3-4b,7,val,freq,en,es,zh,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,12,737,1,7.625,16.5,8.875,-17.25,5.4375,22.6875,2.0
qwen3-4b,7,freq,desc,en,es,zh,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,2767,3534,4.78125,4.0,-0.78125,-20.09375,-21.375,-1.28125,2.0
qwen3-4b,7,freq,desc,en,es,zh,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,8,9,17.25,16.625,-0.625,-7.625,-8.75,-1.125,2.0
qwen3-4b,7,freq,desc,en,es,zh,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,0,0,24.875,25.375,0.5,0.0,0.0,0.0,2.0
qwen3-4b,7,freq,desc,en,es,zh,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,1,1,23.5,23.0,-0.5,-1.375,-2.375,-1.0,2.0
qwen3-4b,7,freq,desc,en,es,zh,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,6,6,18.875,18.375,-0.5,-6.0,-7.0,-1.0,2.0
qwen3-4b,7,freq,desc,en,es,zh,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,580,437,8.125,8.375,0.25,-16.75,-17.0,-0.25,2.0
qwen3-4b,7,freq,desc,en,es,zh,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,22112,27450,0.2060546875,-0.5390625,-0.7451171875,-24.6689453125,-25.9140625,-1.2451171875,2.0
qwen3-4b,7,freq,desc,en,es,zh,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,737,638,7.625,7.5625,-0.0625,-17.25,-17.8125,-0.5625,2.0
qwen3-4b,7,freq,val,en,es,zh,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,2767,2612,4.78125,8.5,3.71875,-20.09375,-8.375,11.71875,2.0
qwen3-4b,7,freq,val,en,es,zh,en,old,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,8,0,17.25,20.375,3.125,-7.625,3.5,11.125,2.0
qwen3-4b,7,freq,val,en,es,zh,es,viejo,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,0,6,24.875,16.875,-8.0,0.0,0.0,0.0,2.0
qwen3-4b,7,freq,val,en,es,zh,fr,vieux,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,1,3,23.5,17.75,-5.75,-1.375,0.875,2.25,2.0
qwen3-4b,7,freq,val,en,es,zh,fr,ancien,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,6,12,18.875,16.0,-2.875,-6.0,-0.875,5.125,2.0
qwen3-4b,7,freq,val,en,es,zh,ja,古い,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,580,168,8.125,12.3125,4.1875,-16.75,-4.5625,12.1875,2.0
qwen3-4b,7,freq,val,en,es,zh,ko,오래된,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,22112,21150,0.2060546875,5.59375,5.3876953125,-24.6689453125,-11.28125,13.3876953125,2.0
qwen3-4b,7,freq,val,en,es,zh,zh,旧,nuevo,"The opposite of ""nuevo"" is """,viejo,0,6,737,89,7.625,13.1875,5.5625,-17.25,-3.6875,13.5625,2.0
qwen3-4b,7,freq,freq,en,es,zh,de,alt,nuevo,"The opposite of ""nuevo"" is """,viejo,0,0,2767,3395,4.78125,4.09375,-0.6875,-20.09375,-21.15625,-1.0625,2.0
