model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,adjective,prompt,tracked_target,baseline_adj_rank,combined_adj_rank,baseline_target_logit,combined_target_logit,delta_combined_logit
gemma-2-2b,24,val,freq,ko,en,deep,"""deep""의 반대말은 """,shallow,0,1,25.25,25.375,0.125
gemma-2-2b,24,freq,desc,ko,en,deep,"""deep""의 반대말은 """,shallow,0,0,25.25,25.25,0.0
gemma-2-2b,24,freq,val,ko,en,deep,"""deep""의 반대말은 """,shallow,0,0,25.25,24.875,-0.375
gemma-2-2b,24,freq,freq,ko,en,deep,"""deep""의 반대말은 """,shallow,0,0,25.25,25.25,0.0
gemma-2-2b,25,desc,desc,ko,en,bad,"""bad""의 반대말은 """,good,0,0,27.0,27.25,0.25
gemma-2-2b,25,desc,val,ko,en,bad,"""bad""의 반대말은 """,good,0,0,27.0,25.625,-1.375
gemma-2-2b,25,desc,freq,ko,en,bad,"""bad""의 반대말은 """,good,0,0,27.0,27.375,0.375
gemma-2-2b,25,val,desc,ko,en,bad,"""bad""의 반대말은 """,good,0,0,27.0,27.125,0.125
gemma-2-2b,25,val,val,ko,en,bad,"""bad""의 반대말은 """,good,0,0,27.0,27.0,0.0
gemma-2-2b,25,val,freq,ko,en,bad,"""bad""의 반대말은 """,good,0,0,27.0,27.25,0.25
gemma-2-2b,25,freq,desc,ko,en,bad,"""bad""의 반대말은 """,good,0,0,27.0,27.125,0.125
gemma-2-2b,25,freq,val,ko,en,bad,"""bad""의 반대말은 """,good,0,0,27.0,25.875,-1.125
gemma-2-2b,25,freq,freq,ko,en,bad,"""bad""의 반대말은 """,good,0,0,27.0,27.0,0.0
gemma-2-2b,26,desc,desc,ko,en,sad,"""sad""의 반대말은 """,happy,0,0,25.5,26.0,0.5
gemma-2-2b,26,desc,val,ko,en,sad,"""sad""의 반대말은 """,happy,0,0,25.5,24.125,-1.375
gemma-2-2b,26,desc,freq,ko,en,sad,"""sad""의 반대말은 """,happy,0,0,25.5,26.375,0.875
gemma-2-2b,26,val,desc,ko,en,sad,"""sad""의 반대말은 """,happy,0,0,25.5,25.5,0.0
gemma-2-2b,26,val,val,ko,en,sad,"""sad""의 반대말은 """,happy,0,0,25.5,25.625,0.125
gemma-2-2b,26,val,freq,ko,en,sad,"""sad""의 반대말은 """,happy,0,0,25.5,26.25,0.75
gemma-2-2b,26,freq,desc,ko,en,sad,"""sad""의 반대말은 """,happy,0,0,25.5,25.5,0.0
gemma-2-2b,26,freq,val,ko,en,sad,"""sad""의 반대말은 """,happy,0,0,25.5,24.5,-1.0
gemma-2-2b,26,freq,freq,ko,en,sad,"""sad""의 반대말은 """,happy,0,0,25.5,25.625,0.125
gemma-2-2b,27,desc,desc,ko,en,small,"""small""의 반대말은 """,large,0,0,24.25,24.75,0.5
gemma-2-2b,27,desc,val,ko,en,small,"""small""의 반대말은 """,large,0,0,24.25,21.75,-2.5
gemma-2-2b,27,desc,freq,ko,en,small,"""small""의 반대말은 """,large,0,0,24.25,25.125,0.875
gemma-2-2b,27,val,desc,ko,en,small,"""small""의 반대말은 """,large,0,0,24.25,24.125,-0.125
gemma-2-2b,27,val,val,ko,en,small,"""small""의 반대말은 """,large,0,0,24.25,24.125,-0.125
gemma-2-2b,27,val,freq,ko,en,small,"""small""의 반대말은 """,large,0,0,24.25,24.875,0.625
gemma-2-2b,27,freq,desc,ko,en,small,"""small""의 반대말은 """,large,0,0,24.25,24.5,0.25
gemma-2-2b,27,freq,val,ko,en,small,"""small""의 반대말은 """,large,0,0,24.25,22.5,-1.75
gemma-2-2b,27,freq,freq,ko,en,small,"""small""의 반대말은 """,large,0,0,24.25,24.375,0.125
gemma-2-2b,28,desc,desc,ko,en,cold,"""cold""의 반대말은 """,hot,0,0,24.75,25.25,0.5
gemma-2-2b,28,desc,val,ko,en,cold,"""cold""의 반대말은 """,hot,0,0,24.75,23.375,-1.375
gemma-2-2b,28,desc,freq,ko,en,cold,"""cold""의 반대말은 """,hot,0,0,24.75,25.625,0.875
gemma-2-2b,28,val,desc,ko,en,cold,"""cold""의 반대말은 """,hot,0,0,24.75,25.5,0.75
gemma-2-2b,28,val,val,ko,en,cold,"""cold""의 반대말은 """,hot,0,0,24.75,25.125,0.375
gemma-2-2b,28,val,freq,ko,en,cold,"""cold""의 반대말은 """,hot,0,0,24.75,25.75,1.0
gemma-2-2b,28,freq,desc,ko,en,cold,"""cold""의 반대말은 """,hot,0,0,24.75,25.25,0.5
gemma-2-2b,28,freq,val,ko,en,cold,"""cold""의 반대말은 """,hot,0,0,24.75,23.5,-1.25
gemma-2-2b,28,freq,freq,ko,en,cold,"""cold""의 반대말은 """,hot,0,0,24.75,24.75,0.0
gemma-2-2b,29,desc,desc,ko,en,slow,"""slow""의 반대말은 """,fast,0,0,25.75,26.25,0.5
gemma-2-2b,29,desc,val,ko,en,slow,"""slow""의 반대말은 """,fast,0,0,25.75,23.875,-1.875
gemma-2-2b,29,desc,freq,ko,en,slow,"""slow""의 반대말은 """,fast,0,0,25.75,26.875,1.125
gemma-2-2b,29,val,desc,ko,en,slow,"""slow""의 반대말은 """,fast,0,0,25.75,26.0,0.25
gemma-2-2b,29,val,val,ko,en,slow,"""slow""의 반대말은 """,fast,0,0,25.75,25.625,-0.125
gemma-2-2b,29,val,freq,ko,en,slow,"""slow""의 반대말은 """,fast,0,0,25.75,26.375,0.625
gemma-2-2b,29,freq,desc,ko,en,slow,"""slow""의 반대말은 """,fast,0,0,25.75,26.125,0.375
gemma-2-2b,29,freq,val,ko,en,slow,"""slow""의 반대말은 """,fast,0,0,25.75,24.125,-1.625
gemma-2-2b,29,freq,freq,ko,en,slow,"""slow""의 반대말은 """,fast,0,0,25.75,25.75,0.0
gemma-2-2b,30,desc,desc,ko,en,heavy,"""heavy""의 반대말은 """,light,0,0,23.875,24.375,0.5
gemma-2-2b,30,desc,val,ko,en,heavy,"""heavy""의 반대말은 """,light,0,0,23.875,22.875,-1.0
gemma-2-2b,30,desc,freq,ko,en,heavy,"""heavy""의 반대말은 """,light,0,0,23.875,25.125,1.25
gemma-2-2b,30,val,desc,ko,en,heavy,"""heavy""의 반대말은 """,light,0,0,23.875,23.875,0.0
gemma-2-2b,30,val,val,ko,en,heavy,"""heavy""의 반대말은 """,light,0,0,23.875,23.75,-0.125
gemma-2-2b,30,val,freq,ko,en,heavy,"""heavy""의 반대말은 """,light,0,0,23.875,24.625,0.75
gemma-2-2b,30,freq,desc,ko,en,heavy,"""heavy""의 반대말은 """,light,0,0,23.875,23.875,0.0
gemma-2-2b,30,freq,val,ko,en,heavy,"""heavy""의 반대말은 """,light,0,0,23.875,23.125,-0.75
gemma-2-2b,30,freq,freq,ko,en,heavy,"""heavy""의 반대말은 """,light,0,0,23.875,23.875,0.0
gemma-2-2b,31,desc,desc,ko,en,difficult,"""difficult""의 반대말은 """,easy,0,0,25.25,25.5,0.25
gemma-2-2b,31,desc,val,ko,en,difficult,"""difficult""의 반대말은 """,easy,0,0,25.25,24.375,-0.875
gemma-2-2b,31,desc,freq,ko,en,difficult,"""difficult""의 반대말은 """,easy,0,0,25.25,26.125,0.875
gemma-2-2b,31,val,desc,ko,en,difficult,"""difficult""의 반대말은 """,easy,0,0,25.25,25.375,0.125
gemma-2-2b,31,val,val,ko,en,difficult,"""difficult""의 반대말은 """,easy,0,0,25.25,25.375,0.125
gemma-2-2b,31,val,freq,ko,en,difficult,"""difficult""의 반대말은 """,easy,0,0,25.25,25.875,0.625
gemma-2-2b,31,freq,desc,ko,en,difficult,"""difficult""의 반대말은 """,easy,0,0,25.25,25.25,0.0
gemma-2-2b,31,freq,val,ko,en,difficult,"""difficult""의 반대말은 """,easy,0,0,25.25,24.75,-0.5
gemma-2-2b,31,freq,freq,ko,en,difficult,"""difficult""의 반대말은 """,easy,0,0,25.25,25.25,0.0
gemma-2-2b,32,desc,desc,ko,en,old,"""old""의 반대말은 """,new,0,0,25.875,26.125,0.25
gemma-2-2b,32,desc,val,ko,en,old,"""old""의 반대말은 """,new,0,0,25.875,23.375,-2.5
gemma-2-2b,32,desc,freq,ko,en,old,"""old""의 반대말은 """,new,0,0,25.875,26.25,0.375
gemma-2-2b,32,val,desc,ko,en,old,"""old""의 반대말은 """,new,0,0,25.875,25.75,-0.125
gemma-2-2b,32,val,val,ko,en,old,"""old""의 반대말은 """,new,0,0,25.875,25.75,-0.125
gemma-2-2b,32,val,freq,ko,en,old,"""old""의 반대말은 """,new,0,0,25.875,26.125,0.25
gemma-2-2b,32,freq,desc,ko,en,old,"""old""의 반대말은 """,new,0,0,25.875,25.75,-0.125
gemma-2-2b,32,freq,val,ko,en,old,"""old""의 반대말은 """,new,0,0,25.875,24.125,-1.75
gemma-2-2b,32,freq,freq,ko,en,old,"""old""의 반대말은 """,new,0,0,25.875,25.875,0.0
gemma-2-2b,33,desc,desc,ko,en,false,"""false""의 반대말은 """,true,0,0,23.875,24.125,0.25
gemma-2-2b,33,desc,val,ko,en,false,"""false""의 반대말은 """,true,0,0,23.875,22.125,-1.75
gemma-2-2b,33,desc,freq,ko,en,false,"""false""의 반대말은 """,true,0,0,23.875,24.5,0.625
gemma-2-2b,33,val,desc,ko,en,false,"""false""의 반대말은 """,true,0,0,23.875,24.75,0.875
gemma-2-2b,33,val,val,ko,en,false,"""false""의 반대말은 """,true,0,0,23.875,24.5,0.625
gemma-2-2b,33,val,freq,ko,en,false,"""false""의 반대말은 """,true,0,0,23.875,24.875,1.0
gemma-2-2b,33,freq,desc,ko,en,false,"""false""의 반대말은 """,true,0,0,23.875,24.0,0.125
gemma-2-2b,33,freq,val,ko,en,false,"""false""의 반대말은 """,true,0,0,23.875,23.125,-0.75
gemma-2-2b,33,freq,freq,ko,en,false,"""false""의 반대말은 """,true,0,0,23.875,23.875,0.0
gemma-2-2b,34,desc,desc,ko,en,dead,"""dead""의 반대말은 """,alive,0,0,25.875,26.25,0.375
gemma-2-2b,34,desc,val,ko,en,dead,"""dead""의 반대말은 """,alive,0,0,25.875,24.125,-1.75
gemma-2-2b,34,desc,freq,ko,en,dead,"""dead""의 반대말은 """,alive,0,0,25.875,26.75,0.875
gemma-2-2b,34,val,desc,ko,en,dead,"""dead""의 반대말은 """,alive,0,0,25.875,25.625,-0.25
gemma-2-2b,34,val,val,ko,en,dead,"""dead""의 반대말은 """,alive,0,0,25.875,25.875,0.0
gemma-2-2b,34,val,freq,ko,en,dead,"""dead""의 반대말은 """,alive,0,0,25.875,26.25,0.375
gemma-2-2b,34,freq,desc,ko,en,dead,"""dead""의 반대말은 """,alive,0,0,25.875,25.625,-0.25
gemma-2-2b,34,freq,val,ko,en,dead,"""dead""의 반대말은 """,alive,0,0,25.875,24.125,-1.75
gemma-2-2b,34,freq,freq,ko,en,dead,"""dead""의 반대말은 """,alive,0,0,25.875,25.875,0.0
gemma-2-2b,35,desc,desc,ko,en,empty,"""empty""의 반대말은 """,full,0,0,25.75,26.0,0.25
gemma-2-2b,35,desc,val,ko,en,empty,"""empty""의 반대말은 """,full,0,0,25.75,24.5,-1.25
gemma-2-2b,35,desc,freq,ko,en,empty,"""empty""의 반대말은 """,full,0,0,25.75,26.375,0.625
gemma-2-2b,35,val,desc,ko,en,empty,"""empty""의 반대말은 """,full,0,0,25.75,25.75,0.0
gemma-2-2b,35,val,val,ko,en,empty,"""empty""의 반대말은 """,full,0,0,25.75,25.75,0.0
gemma-2-2b,35,val,freq,ko,en,empty,"""empty""의 반대말은 """,full,0,0,25.75,26.375,0.625
gemma-2-2b,35,freq,desc,ko,en,empty,"""empty""의 반대말은 """,full,0,0,25.75,25.75,0.0
gemma-2-2b,35,freq,val,ko,en,empty,"""empty""의 반대말은 """,full,0,0,25.75,25.125,-0.625
gemma-2-2b,35,freq,freq,ko,en,empty,"""empty""의 반대말은 """,full,0,0,25.75,25.75,0.0
gemma-2-2b,36,desc,desc,ko,en,dark,"""dark""의 반대말은 """,bright,0,0,24.0,24.5,0.5
gemma-2-2b,36,desc,val,ko,en,dark,"""dark""의 반대말은 """,bright,0,0,24.0,21.75,-2.25
gemma-2-2b,36,desc,freq,ko,en,dark,"""dark""의 반대말은 """,bright,0,0,24.0,25.125,1.125
gemma-2-2b,36,val,desc,ko,en,dark,"""dark""의 반대말은 """,bright,0,0,24.0,24.125,0.125
gemma-2-2b,36,val,val,ko,en,dark,"""dark""의 반대말은 """,bright,0,0,24.0,23.875,-0.125
gemma-2-2b,36,val,freq,ko,en,dark,"""dark""의 반대말은 """,bright,0,0,24.0,24.75,0.75
gemma-2-2b,36,freq,desc,ko,en,dark,"""dark""의 반대말은 """,bright,0,0,24.0,24.25,0.25
gemma-2-2b,36,freq,val,ko,en,dark,"""dark""의 반대말은 """,bright,0,0,24.0,22.125,-1.875
gemma-2-2b,36,freq,freq,ko,en,dark,"""dark""의 반대말은 """,bright,0,0,24.0,24.0,0.0
gemma-2-2b,37,desc,desc,ko,en,weak,"""weak""의 반대말은 """,strong,0,0,26.5,26.75,0.25
gemma-2-2b,37,desc,val,ko,en,weak,"""weak""의 반대말은 """,strong,0,0,26.5,25.375,-1.125
gemma-2-2b,37,desc,freq,ko,en,weak,"""weak""의 반대말은 """,strong,0,0,26.5,27.0,0.5
gemma-2-2b,37,val,desc,ko,en,weak,"""weak""의 반대말은 """,strong,0,0,26.5,26.625,0.125
gemma-2-2b,37,val,val,ko,en,weak,"""weak""의 반대말은 """,strong,0,0,26.5,26.625,0.125
gemma-2-2b,37,val,freq,ko,en,weak,"""weak""의 반대말은 """,strong,0,0,26.5,27.0,0.5
gemma-2-2b,37,freq,desc,ko,en,weak,"""weak""의 반대말은 """,strong,0,0,26.5,26.5,0.0
gemma-2-2b,37,freq,val,ko,en,weak,"""weak""의 반대말은 """,strong,0,0,26.5,25.625,-0.875
gemma-2-2b,37,freq,freq,ko,en,weak,"""weak""의 반대말은 """,strong,0,0,26.5,26.5,0.0
gemma-2-2b,38,desc,desc,ko,en,dirty,"""dirty""의 반대말은 """,clean,0,0,25.5,26.0,0.5
gemma-2-2b,38,desc,val,ko,en,dirty,"""dirty""의 반대말은 """,clean,0,0,25.5,24.75,-0.75
gemma-2-2b,38,desc,freq,ko,en,dirty,"""dirty""의 반대말은 """,clean,0,0,25.5,26.625,1.125
gemma-2-2b,38,val,desc,ko,en,dirty,"""dirty""의 반대말은 """,clean,0,0,25.5,25.625,0.125
gemma-2-2b,38,val,val,ko,en,dirty,"""dirty""의 반대말은 """,clean,0,0,25.5,25.5,0.0
gemma-2-2b,38,val,freq,ko,en,dirty,"""dirty""의 반대말은 """,clean,0,0,25.5,26.0,0.5
gemma-2-2b,38,freq,desc,ko,en,dirty,"""dirty""의 반대말은 """,clean,0,0,25.5,25.75,0.25
gemma-2-2b,38,freq,val,ko,en,dirty,"""dirty""의 반대말은 """,clean,0,0,25.5,24.5,-1.0
gemma-2-2b,38,freq,freq,ko,en,dirty,"""dirty""의 반대말은 """,clean,0,0,25.5,25.5,0.0
gemma-2-2b,39,desc,desc,ko,en,closed,"""closed""의 반대말은 """,open,0,0,25.875,26.125,0.25
gemma-2-2b,39,desc,val,ko,en,closed,"""closed""의 반대말은 """,open,0,0,25.875,24.125,-1.75
gemma-2-2b,39,desc,freq,ko,en,closed,"""closed""의 반대말은 """,open,0,0,25.875,26.375,0.5
gemma-2-2b,39,val,desc,ko,en,closed,"""closed""의 반대말은 """,open,0,0,25.875,26.125,0.25
gemma-2-2b,39,val,val,ko,en,closed,"""closed""의 반대말은 """,open,0,0,25.875,26.125,0.25
gemma-2-2b,39,val,freq,ko,en,closed,"""closed""의 반대말은 """,open,0,0,25.875,26.5,0.625
gemma-2-2b,39,freq,desc,ko,en,closed,"""closed""의 반대말은 """,open,0,0,25.875,25.875,0.0
gemma-2-2b,39,freq,val,ko,en,closed,"""closed""의 반대말은 """,open,0,0,25.875,24.75,-1.125
gemma-2-2b,39,freq,freq,ko,en,closed,"""closed""의 반대말은 """,open,0,0,25.875,25.875,0.0
gemma-2-2b,40,desc,desc,ko,en,poor,"""poor""의 반대말은 """,rich,4,6,23.125,23.375,0.25
gemma-2-2b,40,desc,val,ko,en,poor,"""poor""의 반대말은 """,rich,4,1,23.125,22.375,-0.75
gemma-2-2b,40,desc,freq,ko,en,poor,"""poor""의 반대말은 """,rich,4,3,23.125,24.0,0.875
gemma-2-2b,40,val,desc,ko,en,poor,"""poor""의 반대말은 """,rich,4,3,23.125,23.375,0.25
gemma-2-2b,40,val,val,ko,en,poor,"""poor""의 반대말은 """,rich,4,4,23.125,23.125,0.0
gemma-2-2b,40,val,freq,ko,en,poor,"""poor""의 반대말은 """,rich,4,3,23.125,23.875,0.75
gemma-2-2b,40,freq,desc,ko,en,poor,"""poor""의 반대말은 """,rich,4,3,23.125,23.5,0.375
gemma-2-2b,40,freq,val,ko,en,poor,"""poor""의 반대말은 """,rich,4,1,23.125,23.0,-0.125
gemma-2-2b,40,freq,freq,ko,en,poor,"""poor""의 반대말은 """,rich,4,5,23.125,23.125,0.0
gemma-2-2b,41,desc,desc,ko,en,ugly,"""ugly""의 반대말은 """,pretty,0,0,22.75,23.375,0.625
gemma-2-2b,41,desc,val,ko,en,ugly,"""ugly""의 반대말은 """,pretty,0,0,22.75,22.0,-0.75
gemma-2-2b,41,desc,freq,ko,en,ugly,"""ugly""의 반대말은 """,pretty,0,0,22.75,23.875,1.125
gemma-2-2b,41,val,desc,ko,en,ugly,"""ugly""의 반대말은 """,pretty,0,0,22.75,23.125,0.375
gemma-2-2b,41,val,val,ko,en,ugly,"""ugly""의 반대말은 """,pretty,0,0,22.75,22.875,0.125
gemma-2-2b,41,val,freq,ko,en,ugly,"""ugly""의 반대말은 """,pretty,0,0,22.75,23.75,1.0
gemma-2-2b,41,freq,desc,ko,en,ugly,"""ugly""의 반대말은 """,pretty,0,0,22.75,23.125,0.375
gemma-2-2b,41,freq,val,ko,en,ugly,"""ugly""의 반대말은 """,pretty,0,0,22.75,22.0,-0.75
gemma-2-2b,41,freq,freq,ko,en,ugly,"""ugly""의 반대말은 """,pretty,0,0,22.75,22.875,0.125
gemma-2-2b,42,desc,desc,ko,en,short,"""short""의 반대말은 """,long,0,0,25.5,25.875,0.375
gemma-2-2b,42,desc,val,ko,en,short,"""short""의 반대말은 """,long,0,0,25.5,23.75,-1.75
gemma-2-2b,42,desc,freq,ko,en,short,"""short""의 반대말은 """,long,0,0,25.5,26.125,0.625
gemma-2-2b,42,val,desc,ko,en,short,"""short""의 반대말은 """,long,0,0,25.5,25.625,0.125
gemma-2-2b,42,val,val,ko,en,short,"""short""의 반대말은 """,long,0,0,25.5,25.5,0.0
gemma-2-2b,42,val,freq,ko,en,short,"""short""의 반대말은 """,long,0,0,25.5,26.25,0.75
gemma-2-2b,42,freq,desc,ko,en,short,"""short""의 반대말은 """,long,0,0,25.5,25.625,0.125
gemma-2-2b,42,freq,val,ko,en,short,"""short""의 반대말은 """,long,0,0,25.5,24.25,-1.25
gemma-2-2b,42,freq,freq,ko,en,short,"""short""의 반대말은 """,long,0,0,25.5,25.5,0.0
gemma-2-2b,43,desc,desc,ko,en,narrow,"""narrow""의 반대말은 """,wide,0,0,24.75,25.375,0.625
gemma-2-2b,43,desc,val,ko,en,narrow,"""narrow""의 반대말은 """,wide,0,0,24.75,23.5,-1.25
gemma-2-2b,43,desc,freq,ko,en,narrow,"""narrow""의 반대말은 """,wide,0,0,24.75,25.875,1.125
gemma-2-2b,43,val,desc,ko,en,narrow,"""narrow""의 반대말은 """,wide,0,0,24.75,25.125,0.375
gemma-2-2b,43,val,val,ko,en,narrow,"""narrow""의 반대말은 """,wide,0,0,24.75,24.875,0.125
gemma-2-2b,43,val,freq,ko,en,narrow,"""narrow""의 반대말은 """,wide,0,0,24.75,25.625,0.875
gemma-2-2b,43,freq,desc,ko,en,narrow,"""narrow""의 반대말은 """,wide,0,0,24.75,25.125,0.375
gemma-2-2b,43,freq,val,ko,en,narrow,"""narrow""의 반대말은 """,wide,0,0,24.75,23.625,-1.125
gemma-2-2b,43,freq,freq,ko,en,narrow,"""narrow""의 반대말은 """,wide,0,0,24.75,24.875,0.125
gemma-2-2b,44,desc,desc,ko,en,soft,"""soft""의 반대말은 """,hard,0,0,24.5,25.25,0.75
gemma-2-2b,44,desc,val,ko,en,soft,"""soft""의 반대말은 """,hard,0,0,24.5,23.75,-0.75
gemma-2-2b,44,desc,freq,ko,en,soft,"""soft""의 반대말은 """,hard,0,0,24.5,25.625,1.125
gemma-2-2b,44,val,desc,ko,en,soft,"""soft""의 반대말은 """,hard,0,0,24.5,25.125,0.625
gemma-2-2b,44,val,val,ko,en,soft,"""soft""의 반대말은 """,hard,0,0,24.5,24.5,0.0
gemma-2-2b,44,val,freq,ko,en,soft,"""soft""의 반대말은 """,hard,0,0,24.5,25.25,0.75
gemma-2-2b,44,freq,desc,ko,en,soft,"""soft""의 반대말은 """,hard,0,0,24.5,25.25,0.75
gemma-2-2b,44,freq,val,ko,en,soft,"""soft""의 반대말은 """,hard,0,0,24.5,23.875,-0.625
gemma-2-2b,44,freq,freq,ko,en,soft,"""soft""의 반대말은 """,hard,0,0,24.5,24.5,0.0
gemma-2-2b,45,desc,desc,ko,en,wet,"""wet""의 반대말은 """,dry,0,0,25.75,26.125,0.375
gemma-2-2b,45,desc,val,ko,en,wet,"""wet""의 반대말은 """,dry,0,0,25.75,25.25,-0.5
gemma-2-2b,45,desc,freq,ko,en,wet,"""wet""의 반대말은 """,dry,0,0,25.75,26.75,1.0
gemma-2-2b,45,val,desc,ko,en,wet,"""wet""의 반대말은 """,dry,0,0,25.75,26.0,0.25
gemma-2-2b,45,val,val,ko,en,wet,"""wet""의 반대말은 """,dry,0,0,25.75,25.75,0.0
gemma-2-2b,45,val,freq,ko,en,wet,"""wet""의 반대말은 """,dry,0,0,25.75,26.5,0.75
gemma-2-2b,45,freq,desc,ko,en,wet,"""wet""의 반대말은 """,dry,0,0,25.75,25.875,0.125
gemma-2-2b,45,freq,val,ko,en,wet,"""wet""의 반대말은 """,dry,0,0,25.75,25.25,-0.5
gemma-2-2b,45,freq,freq,ko,en,wet,"""wet""의 반대말은 """,dry,0,0,25.75,25.75,0.0
gemma-2-2b,46,desc,desc,ko,en,quiet,"""quiet""의 반대말은 """,loud,0,0,24.25,24.75,0.5
gemma-2-2b,46,desc,val,ko,en,quiet,"""quiet""의 반대말은 """,loud,0,0,24.25,22.875,-1.375
gemma-2-2b,46,desc,freq,ko,en,quiet,"""quiet""의 반대말은 """,loud,0,0,24.25,25.5,1.25
gemma-2-2b,46,val,desc,ko,en,quiet,"""quiet""의 반대말은 """,loud,0,0,24.25,24.5,0.25
gemma-2-2b,46,val,val,ko,en,quiet,"""quiet""의 반대말은 """,loud,0,0,24.25,24.25,0.0
gemma-2-2b,46,val,freq,ko,en,quiet,"""quiet""의 반대말은 """,loud,0,0,24.25,25.125,0.875
gemma-2-2b,46,freq,desc,ko,en,quiet,"""quiet""의 반대말은 """,loud,0,0,24.25,24.625,0.375
gemma-2-2b,46,freq,val,ko,en,quiet,"""quiet""의 반대말은 """,loud,0,0,24.25,23.125,-1.125
gemma-2-2b,46,freq,freq,ko,en,quiet,"""quiet""의 반대말은 """,loud,0,0,24.25,24.375,0.125
gemma-2-2b,47,desc,desc,ko,en,late,"""late""의 반대말은 """,early,0,0,26.625,26.875,0.25
gemma-2-2b,47,desc,val,ko,en,late,"""late""의 반대말은 """,early,0,0,26.625,25.25,-1.375
gemma-2-2b,47,desc,freq,ko,en,late,"""late""의 반대말은 """,early,0,0,26.625,27.125,0.5
gemma-2-2b,47,val,desc,ko,en,late,"""late""의 반대말은 """,early,0,0,26.625,26.5,-0.125
gemma-2-2b,47,val,val,ko,en,late,"""late""의 반대말은 """,early,0,0,26.625,26.625,0.0
gemma-2-2b,47,val,freq,ko,en,late,"""late""의 반대말은 """,early,0,0,26.625,27.125,0.5
gemma-2-2b,47,freq,desc,ko,en,late,"""late""의 반대말은 """,early,0,0,26.625,26.375,-0.25
gemma-2-2b,47,freq,val,ko,en,late,"""late""의 반대말은 """,early,0,0,26.625,25.5,-1.125
gemma-2-2b,47,freq,freq,ko,en,late,"""late""의 반대말은 """,early,0,0,26.625,26.625,0.0
gemma-2-2b,48,desc,desc,ko,en,far,"""far""의 반대말은 """,near,0,0,26.375,26.75,0.375
gemma-2-2b,48,desc,val,ko,en,far,"""far""의 반대말은 """,near,0,0,26.375,25.0,-1.375
gemma-2-2b,48,desc,freq,ko,en,far,"""far""의 반대말은 """,near,0,0,26.375,27.25,0.875
gemma-2-2b,48,val,desc,ko,en,far,"""far""의 반대말은 """,near,0,0,26.375,26.375,0.0
gemma-2-2b,48,val,val,ko,en,far,"""far""의 반대말은 """,near,0,0,26.375,26.625,0.25
gemma-2-2b,48,val,freq,ko,en,far,"""far""의 반대말은 """,near,0,0,26.375,26.875,0.5
gemma-2-2b,48,freq,desc,ko,en,far,"""far""의 반대말은 """,near,0,0,26.375,26.25,-0.125
gemma-2-2b,48,freq,val,ko,en,far,"""far""의 반대말은 """,near,0,0,26.375,25.0,-1.375
gemma-2-2b,48,freq,freq,ko,en,far,"""far""의 반대말은 """,near,0,0,26.375,26.5,0.125
gemma-2-2b,49,desc,desc,ko,en,shallow,"""shallow""의 반대말은 """,deep,0,0,25.375,25.75,0.375
gemma-2-2b,49,desc,val,ko,en,shallow,"""shallow""의 반대말은 """,deep,0,0,25.375,24.25,-1.125
gemma-2-2b,49,desc,freq,ko,en,shallow,"""shallow""의 반대말은 """,deep,0,0,25.375,26.125,0.75
gemma-2-2b,49,val,desc,ko,en,shallow,"""shallow""의 반대말은 """,deep,0,0,25.375,25.25,-0.125
gemma-2-2b,49,val,val,ko,en,shallow,"""shallow""의 반대말은 """,deep,0,0,25.375,25.375,0.0
gemma-2-2b,49,val,freq,ko,en,shallow,"""shallow""의 반대말은 """,deep,0,0,25.375,25.875,0.5
gemma-2-2b,49,freq,desc,ko,en,shallow,"""shallow""의 반대말은 """,deep,0,0,25.375,25.25,-0.125
gemma-2-2b,49,freq,val,ko,en,shallow,"""shallow""의 반대말은 """,deep,0,0,25.375,24.5,-0.875
gemma-2-2b,49,freq,freq,ko,en,shallow,"""shallow""의 반대말은 """,deep,0,0,25.375,25.375,0.0
gemma-2-2b,50,desc,desc,ko,en,young,"""young""의 반대말은 """,old,0,0,25.25,25.5,0.25
gemma-2-2b,50,desc,val,ko,en,young,"""young""의 반대말은 """,old,0,0,25.25,23.125,-2.125
gemma-2-2b,50,desc,freq,ko,en,young,"""young""의 반대말은 """,old,0,0,25.25,25.875,0.625
gemma-2-2b,50,val,desc,ko,en,young,"""young""의 반대말은 """,old,0,0,25.25,25.25,0.0
gemma-2-2b,50,val,val,ko,en,young,"""young""의 반대말은 """,old,0,0,25.25,25.125,-0.125
gemma-2-2b,50,val,freq,ko,en,young,"""young""의 반대말은 """,old,0,0,25.25,25.625,0.375
gemma-2-2b,50,freq,desc,ko,en,young,"""young""의 반대말은 """,old,0,0,25.25,25.375,0.125
gemma-2-2b,50,freq,val,ko,en,young,"""young""의 반대말은 """,old,0,0,25.25,23.75,-1.5
gemma-2-2b,50,freq,freq,ko,en,young,"""young""의 반대말은 """,old,0,0,25.25,25.25,0.0
gemma-2-2b,51,desc,desc,ko,en,kind,"""kind""의 반대말은 """,unkind,2,2,23.5,23.875,0.375
gemma-2-2b,51,desc,val,ko,en,kind,"""kind""의 반대말은 """,unkind,2,6,23.5,21.5,-2.0
gemma-2-2b,51,desc,freq,ko,en,kind,"""kind""의 반대말은 """,unkind,2,2,23.5,23.875,0.375
gemma-2-2b,51,val,desc,ko,en,kind,"""kind""의 반대말은 """,unkind,2,5,23.5,23.5,0.0
