model,sample_idx,ablation_method,amplification_method,prompt_lang,adj_lang,intervention_lang,measure_lang,target_word,adjective,prompt,base_word,baseline_adj_rank,intervened_adj_rank,baseline_target_rank,intervened_target_rank,baseline_target_logit,intervened_target_logit,delta_target_logit,baseline_target_minus_base,intervened_target_minus_base,delta_target_minus_base,amplification_outside_ablation_scale
gemma-2-2b,34,val,val,es,fr,zh,zh,生,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,2834,3102,11.75,12.0625,0.3125,-11.375,-11.3125,0.0625,2.0
gemma-2-2b,34,val,freq,es,fr,zh,de,lebendig,mort,"Lo opuesto de ""mort"" es """,vivant,0,190,125,1998,16.5,9.625,-6.875,-6.625,-3.5625,3.0625,2.0
gemma-2-2b,34,val,freq,es,fr,zh,en,alive,mort,"Lo opuesto de ""mort"" es """,vivant,0,190,5,741,21.375,11.125,-10.25,-1.75,-2.0625,-0.3125,2.0
gemma-2-2b,34,val,freq,es,fr,zh,en,living,mort,"Lo opuesto de ""mort"" es """,vivant,0,190,45,20929,17.875,4.8125,-13.0625,-5.25,-8.375,-3.125,2.0
gemma-2-2b,34,val,freq,es,fr,zh,es,vivo,mort,"Lo opuesto de ""mort"" es """,vivant,0,190,1,98,23.125,14.125,-9.0,0.0,0.9375,0.9375,2.0
gemma-2-2b,34,val,freq,es,fr,zh,es,viviente,mort,"Lo opuesto de ""mort"" es """,vivant,0,190,12,971,20.25,10.75,-9.5,-2.875,-2.4375,0.4375,2.0
gemma-2-2b,34,val,freq,es,fr,zh,fr,vivant,mort,"Lo opuesto de ""mort"" es """,vivant,0,190,0,190,23.125,13.1875,-9.9375,0.0,0.0,0.0,2.0
gemma-2-2b,34,val,freq,es,fr,zh,ja,生きている,mort,"Lo opuesto de ""mort"" es """,vivant,0,190,3442,1081,11.375,10.625,-0.75,-11.75,-2.5625,9.1875,2.0
gemma-2-2b,34,val,freq,es,fr,zh,ko,살아있는,mort,"Lo opuesto de ""mort"" es """,vivant,0,190,654,1167,14.125,10.5,-3.625,-9.0,-2.6875,6.3125,2.0
gemma-2-2b,34,val,freq,es,fr,zh,ko,생생한,mort,"Lo opuesto de ""mort"" es """,vivant,0,190,3372,1137,11.4375,10.5625,-0.875,-11.6875,-2.625,9.0625,2.0
gemma-2-2b,34,val,freq,es,fr,zh,zh,活,mort,"Lo opuesto de ""mort"" es """,vivant,0,190,473,0,14.5625,21.625,7.0625,-8.5625,8.4375,17.0,2.0
gemma-2-2b,34,val,freq,es,fr,zh,zh,生,mort,"Lo opuesto de ""mort"" es """,vivant,0,190,2834,1,11.75,20.75,9.0,-11.375,7.5625,18.9375,2.0
gemma-2-2b,34,freq,desc,es,fr,zh,de,lebendig,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,125,56,16.5,17.25,0.75,-6.625,-5.375,1.25,2.0
gemma-2-2b,34,freq,desc,es,fr,zh,en,alive,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,5,12,21.375,19.75,-1.625,-1.75,-2.875,-1.125,2.0
gemma-2-2b,34,freq,desc,es,fr,zh,en,living,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,45,52,17.875,17.375,-0.5,-5.25,-5.25,0.0,2.0
gemma-2-2b,34,freq,desc,es,fr,zh,es,vivo,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,1,0,23.125,23.0,-0.125,0.0,0.375,0.375,2.0
gemma-2-2b,34,freq,desc,es,fr,zh,es,viviente,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,12,9,20.25,20.125,-0.125,-2.875,-2.5,0.375,2.0
gemma-2-2b,34,freq,desc,es,fr,zh,fr,vivant,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,0,1,23.125,22.625,-0.5,0.0,0.0,0.0,2.0
gemma-2-2b,34,freq,desc,es,fr,zh,ja,生きている,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,3442,4509,11.375,10.75,-0.625,-11.75,-11.875,-0.125,2.0
gemma-2-2b,34,freq,desc,es,fr,zh,ko,살아있는,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,654,1003,14.125,13.1875,-0.9375,-9.0,-9.4375,-0.4375,2.0
gemma-2-2b,34,freq,desc,es,fr,zh,ko,생생한,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,3372,1001,11.4375,13.1875,1.75,-11.6875,-9.4375,2.25,2.0
gemma-2-2b,34,freq,desc,es,fr,zh,zh,活,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,473,328,14.5625,14.75,0.1875,-8.5625,-7.875,0.6875,2.0
gemma-2-2b,34,freq,desc,es,fr,zh,zh,生,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,2834,1660,11.75,12.4375,0.6875,-11.375,-10.1875,1.1875,2.0
gemma-2-2b,34,freq,val,es,fr,zh,de,lebendig,mort,"Lo opuesto de ""mort"" es """,vivant,0,0,125,63,16.5,13.875,-2.625,-6.625,-6.125,0.5,2.0
gemma-2-2b,34,freq,val,es,fr,zh,en,alive,mort,"Lo opuesto de ""mort"" es """,vivant,0,0,5,29,21.375,14.875,-6.5,-1.75,-5.125,-3.375,2.0
gemma-2-2b,34,freq,val,es,fr,zh,en,living,mort,"Lo opuesto de ""mort"" es """,vivant,0,0,45,75,17.875,13.625,-4.25,-5.25,-6.375,-1.125,2.0
gemma-2-2b,34,freq,val,es,fr,zh,es,vivo,mort,"Lo opuesto de ""mort"" es """,vivant,0,0,1,2,23.125,19.25,-3.875,0.0,-0.75,-0.75,2.0
gemma-2-2b,34,freq,val,es,fr,zh,es,viviente,mort,"Lo opuesto de ""mort"" es """,vivant,0,0,12,11,20.25,16.125,-4.125,-2.875,-3.875,-1.0,2.0
gemma-2-2b,34,freq,val,es,fr,zh,fr,vivant,mort,"Lo opuesto de ""mort"" es """,vivant,0,0,0,0,23.125,20.0,-3.125,0.0,0.0,0.0,2.0
gemma-2-2b,34,freq,val,es,fr,zh,ja,生きている,mort,"Lo opuesto de ""mort"" es """,vivant,0,0,3442,271,11.375,12.125,0.75,-11.75,-7.875,3.875,2.0
gemma-2-2b,34,freq,val,es,fr,zh,ko,살아있는,mort,"Lo opuesto de ""mort"" es """,vivant,0,0,654,500,14.125,11.375,-2.75,-9.0,-8.625,0.375,2.0
gemma-2-2b,34,freq,val,es,fr,zh,ko,생생한,mort,"Lo opuesto de ""mort"" es """,vivant,0,0,3372,1453,11.4375,9.9375,-1.5,-11.6875,-10.0625,1.625,2.0
gemma-2-2b,34,freq,val,es,fr,zh,zh,活,mort,"Lo opuesto de ""mort"" es """,vivant,0,0,473,137,14.5625,12.8125,-1.75,-8.5625,-7.1875,1.375,2.0
gemma-2-2b,34,freq,val,es,fr,zh,zh,生,mort,"Lo opuesto de ""mort"" es """,vivant,0,0,2834,804,11.75,10.75,-1.0,-11.375,-9.25,2.125,2.0
gemma-2-2b,34,freq,freq,es,fr,zh,de,lebendig,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,125,130,16.5,16.75,0.25,-6.625,-6.5,0.125,2.0
gemma-2-2b,34,freq,freq,es,fr,zh,en,alive,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,5,5,21.375,21.625,0.25,-1.75,-1.625,0.125,2.0
gemma-2-2b,34,freq,freq,es,fr,zh,en,living,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,45,45,17.875,18.125,0.25,-5.25,-5.125,0.125,2.0
gemma-2-2b,34,freq,freq,es,fr,zh,es,vivo,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,1,0,23.125,23.5,0.375,0.0,0.25,0.25,2.0
gemma-2-2b,34,freq,freq,es,fr,zh,es,viviente,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,12,11,20.25,20.625,0.375,-2.875,-2.625,0.25,2.0
gemma-2-2b,34,freq,freq,es,fr,zh,fr,vivant,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,0,1,23.125,23.25,0.125,0.0,0.0,0.0,2.0
gemma-2-2b,34,freq,freq,es,fr,zh,ja,生きている,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,3442,3851,11.375,11.5,0.125,-11.75,-11.75,0.0,2.0
gemma-2-2b,34,freq,freq,es,fr,zh,ko,살아있는,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,654,630,14.125,14.5,0.375,-9.0,-8.75,0.25,2.0
gemma-2-2b,34,freq,freq,es,fr,zh,ko,생생한,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,3372,3923,11.4375,11.5,0.0625,-11.6875,-11.75,-0.0625,2.0
gemma-2-2b,34,freq,freq,es,fr,zh,zh,活,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,473,449,14.5625,15.0,0.4375,-8.5625,-8.25,0.3125,2.0
gemma-2-2b,34,freq,freq,es,fr,zh,zh,生,mort,"Lo opuesto de ""mort"" es """,vivant,0,1,2834,2779,11.75,12.125,0.375,-11.375,-11.125,0.25,2.0
gemma-2-2b,35,desc,desc,es,fr,de,de,voll,vide,"Lo opuesto de ""vide"" es """,plein,3768,3768,13726,13726,12.125,12.125,0.0,-2.625,-2.625,0.0,2.0
gemma-2-2b,35,desc,desc,es,fr,de,en,full,vide,"Lo opuesto de ""vide"" es """,plein,3768,3768,870,870,17.0,17.0,0.0,2.25,2.25,0.0,2.0
gemma-2-2b,35,desc,desc,es,fr,de,es,lleno,vide,"Lo opuesto de ""vide"" es """,plein,3768,3768,9214,9214,12.9375,12.9375,0.0,-1.8125,-1.8125,0.0,2.0
gemma-2-2b,35,desc,desc,es,fr,de,fr,plein,vide,"Lo opuesto de ""vide"" es """,plein,3768,3768,3768,3768,14.75,14.75,0.0,0.0,0.0,0.0,2.0
gemma-2-2b,35,desc,desc,es,fr,de,ja,満杯,vide,"Lo opuesto de ""vide"" es """,plein,3768,3768,172421,172421,4.1875,4.1875,0.0,-10.5625,-10.5625,0.0,2.0
gemma-2-2b,35,desc,desc,es,fr,de,ko,가득 찬,vide,"Lo opuesto de ""vide"" es """,plein,3768,3768,23778,23778,10.9375,10.9375,0.0,-3.8125,-3.8125,0.0,2.0
gemma-2-2b,35,desc,desc,es,fr,de,zh,满,vide,"Lo opuesto de ""vide"" es """,plein,3768,3768,110096,110096,6.65625,6.65625,0.0,-8.09375,-8.09375,0.0,2.0
gemma-2-2b,35,desc,val,es,fr,de,de,voll,vide,"Lo opuesto de ""vide"" es """,plein,3768,3524,13726,34383,12.125,6.46875,-5.65625,-2.625,-4.78125,-2.15625,2.0
gemma-2-2b,35,desc,val,es,fr,de,en,full,vide,"Lo opuesto de ""vide"" es """,plein,3768,3524,870,1217,17.0,12.9375,-4.0625,2.25,1.6875,-0.5625,2.0
gemma-2-2b,35,desc,val,es,fr,de,es,lleno,vide,"Lo opuesto de ""vide"" es """,plein,3768,3524,9214,14455,12.9375,8.4375,-4.5,-1.8125,-2.8125,-1.0,2.0
gemma-2-2b,35,desc,val,es,fr,de,fr,plein,vide,"Lo opuesto de ""vide"" es """,plein,3768,3524,3768,3524,14.75,11.25,-3.5,0.0,0.0,0.0,2.0
gemma-2-2b,35,desc,val,es,fr,de,ja,満杯,vide,"Lo opuesto de ""vide"" es """,plein,3768,3524,172421,129885,4.1875,2.015625,-2.171875,-10.5625,-9.234375,1.328125,2.0
gemma-2-2b,35,desc,val,es,fr,de,ko,가득 찬,vide,"Lo opuesto de ""vide"" es """,plein,3768,3524,23778,26365,10.9375,7.15625,-3.78125,-3.8125,-4.09375,-0.28125,2.0
gemma-2-2b,35,desc,val,es,fr,de,zh,满,vide,"Lo opuesto de ""vide"" es """,plein,3768,3524,110096,113621,6.65625,2.671875,-3.984375,-8.09375,-8.578125,-0.484375,2.0
gemma-2-2b,35,desc,freq,es,fr,de,de,voll,vide,"Lo opuesto de ""vide"" es """,plein,3768,18213,13726,55171,12.125,5.90625,-6.21875,-2.625,-3.09375,-0.46875,2.0
gemma-2-2b,35,desc,freq,es,fr,de,en,full,vide,"Lo opuesto de ""vide"" es """,plein,3768,18213,870,16674,17.0,9.1875,-7.8125,2.25,0.1875,-2.0625,2.0
gemma-2-2b,35,desc,freq,es,fr,de,es,lleno,vide,"Lo opuesto de ""vide"" es """,plein,3768,18213,9214,9910,12.9375,10.3125,-2.625,-1.8125,1.3125,3.125,2.0
gemma-2-2b,35,desc,freq,es,fr,de,fr,plein,vide,"Lo opuesto de ""vide"" es """,plein,3768,18213,3768,18213,14.75,9.0,-5.75,0.0,0.0,0.0,2.0
gemma-2-2b,35,desc,freq,es,fr,de,ja,満杯,vide,"Lo opuesto de ""vide"" es """,plein,3768,18213,172421,140969,4.1875,1.796875,-2.390625,-10.5625,-7.203125,3.359375,2.0
gemma-2-2b,35,desc,freq,es,fr,de,ko,가득 찬,vide,"Lo opuesto de ""vide"" es """,plein,3768,18213,23778,70644,10.9375,5.0625,-5.875,-3.8125,-3.9375,-0.125,2.0
gemma-2-2b,35,desc,freq,es,fr,de,zh,满,vide,"Lo opuesto de ""vide"" es """,plein,3768,18213,110096,136178,6.65625,2.015625,-4.640625,-8.09375,-6.984375,1.109375,2.0
gemma-2-2b,35,val,desc,es,fr,de,de,voll,vide,"Lo opuesto de ""vide"" es """,plein,3768,15828,13726,3645,12.125,14.5,2.375,-2.625,2.75,5.375,2.0
gemma-2-2b,35,val,desc,es,fr,de,en,full,vide,"Lo opuesto de ""vide"" es """,plein,3768,15828,870,12752,17.0,12.125,-4.875,2.25,0.375,-1.875,2.0
gemma-2-2b,35,val,desc,es,fr,de,es,lleno,vide,"Lo opuesto de ""vide"" es """,plein,3768,15828,9214,11468,12.9375,12.375,-0.5625,-1.8125,0.625,2.4375,2.0
gemma-2-2b,35,val,desc,es,fr,de,fr,plein,vide,"Lo opuesto de ""vide"" es """,plein,3768,15828,3768,15828,14.75,11.75,-3.0,0.0,0.0,0.0,2.0
gemma-2-2b,35,val,desc,es,fr,de,ja,満杯,vide,"Lo opuesto de ""vide"" es """,plein,3768,15828,172421,112838,4.1875,6.1875,2.0,-10.5625,-5.5625,5.0,2.0
gemma-2-2b,35,val,desc,es,fr,de,ko,가득 찬,vide,"Lo opuesto de ""vide"" es """,plein,3768,15828,23778,38431,10.9375,9.75,-1.1875,-3.8125,-2.0,1.8125,2.0
gemma-2-2b,35,val,desc,es,fr,de,zh,满,vide,"Lo opuesto de ""vide"" es """,plein,3768,15828,110096,107466,6.65625,6.40625,-0.25,-8.09375,-5.34375,2.75,2.0
gemma-2-2b,35,val,val,es,fr,de,de,voll,vide,"Lo opuesto de ""vide"" es """,plein,3768,4758,13726,16892,12.125,11.8125,-0.3125,-2.625,-2.875,-0.25,2.0
gemma-2-2b,35,val,val,es,fr,de,en,full,vide,"Lo opuesto de ""vide"" es """,plein,3768,4758,870,941,17.0,17.625,0.625,2.25,2.9375,0.6875,2.0
gemma-2-2b,35,val,val,es,fr,de,es,lleno,vide,"Lo opuesto de ""vide"" es """,plein,3768,4758,9214,10336,12.9375,12.9375,0.0,-1.8125,-1.75,0.0625,2.0
gemma-2-2b,35,val,val,es,fr,de,fr,plein,vide,"Lo opuesto de ""vide"" es """,plein,3768,4758,3768,4758,14.75,14.6875,-0.0625,0.0,0.0,0.0,2.0
gemma-2-2b,35,val,val,es,fr,de,ja,満杯,vide,"Lo opuesto de ""vide"" es """,plein,3768,4758,172421,206742,4.1875,2.84375,-1.34375,-10.5625,-11.84375,-1.28125,2.0
gemma-2-2b,35,val,val,es,fr,de,ko,가득 찬,vide,"Lo opuesto de ""vide"" es """,plein,3768,4758,23778,39583,10.9375,9.875,-1.0625,-3.8125,-4.8125,-1.0,2.0
gemma-2-2b,35,val,val,es,fr,de,zh,满,vide,"Lo opuesto de ""vide"" es """,plein,3768,4758,110096,140278,6.65625,5.5625,-1.09375,-8.09375,-9.125,-1.03125,2.0
gemma-2-2b,35,val,freq,es,fr,de,de,voll,vide,"Lo opuesto de ""vide"" es """,plein,3768,32565,13726,49502,12.125,4.9375,-7.1875,-2.625,-1.34375,1.28125,2.0
gemma-2-2b,35,val,freq,es,fr,de,en,full,vide,"Lo opuesto de ""vide"" es """,plein,3768,32565,870,35165,17.0,6.0,-11.0,2.25,-0.28125,-2.53125,2.0
gemma-2-2b,35,val,freq,es,fr,de,es,lleno,vide,"Lo opuesto de ""vide"" es """,plein,3768,32565,9214,15230,12.9375,8.125,-4.8125,-1.8125,1.84375,3.65625,2.0
gemma-2-2b,35,val,freq,es,fr,de,fr,plein,vide,"Lo opuesto de ""vide"" es """,plein,3768,32565,3768,32565,14.75,6.28125,-8.46875,0.0,0.0,0.0,2.0
gemma-2-2b,35,val,freq,es,fr,de,ja,満杯,vide,"Lo opuesto de ""vide"" es """,plein,3768,32565,172421,123291,4.1875,1.0390625,-3.1484375,-10.5625,-5.2421875,5.3203125,2.0
gemma-2-2b,35,val,freq,es,fr,de,ko,가득 찬,vide,"Lo opuesto de ""vide"" es """,plein,3768,32565,23778,53405,10.9375,4.71875,-6.21875,-3.8125,-1.5625,2.25,2.0
gemma-2-2b,35,val,freq,es,fr,de,zh,满,vide,"Lo opuesto de ""vide"" es """,plein,3768,32565,110096,127791,6.65625,0.8203125,-5.8359375,-8.09375,-5.4609375,2.6328125,2.0
gemma-2-2b,35,freq,desc,es,fr,de,de,voll,vide,"Lo opuesto de ""vide"" es """,plein,3768,4285,13726,13091,12.125,12.0625,-0.0625,-2.625,-2.0625,0.5625,2.0
gemma-2-2b,35,freq,desc,es,fr,de,en,full,vide,"Lo opuesto de ""vide"" es """,plein,3768,4285,870,938,17.0,16.625,-0.375,2.25,2.5,0.25,2.0
gemma-2-2b,35,freq,desc,es,fr,de,es,lleno,vide,"Lo opuesto de ""vide"" es """,plein,3768,4285,9214,4619,12.9375,13.9375,1.0,-1.8125,-0.1875,1.625,2.0
gemma-2-2b,35,freq,desc,es,fr,de,fr,plein,vide,"Lo opuesto de ""vide"" es """,plein,3768,4285,3768,4285,14.75,14.125,-0.625,0.0,0.0,0.0,2.0
gemma-2-2b,35,freq,desc,es,fr,de,ja,満杯,vide,"Lo opuesto de ""vide"" es """,plein,3768,4285,172421,162830,4.1875,4.90625,0.71875,-10.5625,-9.21875,1.34375,2.0
gemma-2-2b,35,freq,desc,es,fr,de,ko,가득 찬,vide,"Lo opuesto de ""vide"" es """,plein,3768,4285,23778,38908,10.9375,9.875,-1.0625,-3.8125,-4.25,-0.4375,2.0
gemma-2-2b,35,freq,desc,es,fr,de,zh,满,vide,"Lo opuesto de ""vide"" es """,plein,3768,4285,110096,136692,6.65625,5.875,-0.78125,-8.09375,-8.25,-0.15625,2.0
gemma-2-2b,35,freq,val,es,fr,de,de,voll,vide,"Lo opuesto de ""vide"" es """,plein,3768,4618,13726,29281,12.125,5.6875,-6.4375,-2.625,-3.6875,-1.0625,2.0
gemma-2-2b,35,freq,val,es,fr,de,en,full,vide,"Lo opuesto de ""vide"" es """,plein,3768,4618,870,1388,17.0,11.5,-5.5,2.25,2.125,-0.125,2.0
gemma-2-2b,35,freq,val,es,fr,de,es,lleno,vide,"Lo opuesto de ""vide"" es """,plein,3768,4618,9214,8666,12.9375,8.125,-4.8125,-1.8125,-1.25,0.5625,2.0
gemma-2-2b,35,freq,val,es,fr,de,fr,plein,vide,"Lo opuesto de ""vide"" es """,plein,3768,4618,3768,4618,14.75,9.375,-5.375,0.0,0.0,0.0,2.0
gemma-2-2b,35,freq,val,es,fr,de,ja,満杯,vide,"Lo opuesto de ""vide"" es """,plein,3768,4618,172421,144323,4.1875,0.3203125,-3.8671875,-10.5625,-9.0546875,1.5078125,2.0
gemma-2-2b,35,freq,val,es,fr,de,ko,가득 찬,vide,"Lo opuesto de ""vide"" es """,plein,3768,4618,23778,51600,10.9375,4.28125,-6.65625,-3.8125,-5.09375,-1.28125,2.0
gemma-2-2b,35,freq,val,es,fr,de,zh,满,vide,"Lo opuesto de ""vide"" es """,plein,3768,4618,110096,105570,6.65625,1.890625,-4.765625,-8.09375,-7.484375,0.609375,2.0
gemma-2-2b,35,freq,freq,es,fr,de,de,voll,vide,"Lo opuesto de ""vide"" es """,plein,3768,3972,13726,17855,12.125,11.75,-0.375,-2.625,-2.75,-0.125,2.0
gemma-2-2b,35,freq,freq,es,fr,de,en,full,vide,"Lo opuesto de ""vide"" es """,plein,3768,3972,870,954,17.0,16.75,-0.25,2.25,2.25,0.0,2.0
gemma-2-2b,35,freq,freq,es,fr,de,es,lleno,vide,"Lo opuesto de ""vide"" es """,plein,3768,3972,9214,11948,12.9375,12.5,-0.4375,-1.8125,-2.0,-0.1875,2.0
gemma-2-2b,35,freq,freq,es,fr,de,fr,plein,vide,"Lo opuesto de ""vide"" es """,plein,3768,3972,3768,3972,14.75,14.5,-0.25,0.0,0.0,0.0,2.0
gemma-2-2b,35,freq,freq,es,fr,de,ja,満杯,vide,"Lo opuesto de ""vide"" es """,plein,3768,3972,172421,165189,4.1875,5.1875,1.0,-10.5625,-9.3125,1.25,2.0
gemma-2-2b,35,freq,freq,es,fr,de,ko,가득 찬,vide,"Lo opuesto de ""vide"" es """,plein,3768,3972,23778,30822,10.9375,10.75,-0.1875,-3.8125,-3.75,0.0625,2.0
gemma-2-2b,35,freq,freq,es,fr,de,zh,满,vide,"Lo opuesto de ""vide"" es """,plein,3768,3972,110096,122540,6.65625,6.78125,0.125,-8.09375,-7.71875,0.375,2.0
gemma-2-2b,35,desc,desc,es,fr,en,de,voll,vide,"Lo opuesto de ""vide"" es """,plein,3768,3152,13726,14499,12.125,12.4375,0.3125,-2.625,-3.0625,-0.4375,2.0
gemma-2-2b,35,desc,desc,es,fr,en,en,full,vide,"Lo opuesto de ""vide"" es """,plein,3768,3152,870,858,17.0,17.625,0.625,2.25,2.125,-0.125,2.0
gemma-2-2b,35,desc,desc,es,fr,en,es,lleno,vide,"Lo opuesto de ""vide"" es """,plein,3768,3152,9214,11214,12.9375,12.9375,0.0,-1.8125,-2.5625,-0.75,2.0
gemma-2-2b,35,desc,desc,es,fr,en,fr,plein,vide,"Lo opuesto de ""vide"" es """,plein,3768,3152,3768,3152,14.75,15.5,0.75,0.0,0.0,0.0,2.0
gemma-2-2b,35,desc,desc,es,fr,en,ja,満杯,vide,"Lo opuesto de ""vide"" es """,plein,3768,3152,172421,174371,4.1875,4.40625,0.21875,-10.5625,-11.09375,-0.53125,2.0
gemma-2-2b,35,desc,desc,es,fr,en,ko,가득 찬,vide,"Lo opuesto de ""vide"" es """,plein,3768,3152,23778,26833,10.9375,11.125,0.1875,-3.8125,-4.375,-0.5625,2.0
gemma-2-2b,35,desc,desc,es,fr,en,zh,满,vide,"Lo opuesto de ""vide"" es """,plein,3768,3152,110096,123313,6.65625,6.5,-0.15625,-8.09375,-9.0,-0.90625,2.0
gemma-2-2b,35,desc,val,es,fr,en,de,voll,vide,"Lo opuesto de ""vide"" es """,plein,3768,21227,13726,15621,12.125,3.640625,-8.484375,-2.625,0.75,3.375,2.0
gemma-2-2b,35,desc,val,es,fr,en,en,full,vide,"Lo opuesto de ""vide"" es """,plein,3768,21227,870,1847,17.0,8.5,-8.5,2.25,5.609375,3.359375,2.0
gemma-2-2b,35,desc,val,es,fr,en,es,lleno,vide,"Lo opuesto de ""vide"" es """,plein,3768,21227,9214,18889,12.9375,3.171875,-9.765625,-1.8125,0.28125,2.09375,2.0
gemma-2-2b,35,desc,val,es,fr,en,fr,plein,vide,"Lo opuesto de ""vide"" es """,plein,3768,21227,3768,21227,14.75,2.890625,-11.859375,0.0,0.0,0.0,2.0
gemma-2-2b,35,desc,val,es,fr,en,ja,満杯,vide,"Lo opuesto de ""vide"" es """,plein,3768,21227,172421,94663,4.1875,-1.765625,-5.953125,-10.5625,-4.65625,5.90625,2.0
gemma-2-2b,35,desc,val,es,fr,en,ko,가득 찬,vide,"Lo opuesto de ""vide"" es """,plein,3768,21227,23778,103080,10.9375,-2.125,-13.0625,-3.8125,-5.015625,-1.203125,2.0
gemma-2-2b,35,desc,val,es,fr,en,zh,满,vide,"Lo opuesto de ""vide"" es """,plein,3768,21227,110096,114025,6.65625,-2.578125,-9.234375,-8.09375,-5.46875,2.625,2.0
gemma-2-2b,35,desc,freq,es,fr,en,de,voll,vide,"Lo opuesto de ""vide"" es """,plein,3768,5527,13726,31817,12.125,11.75,-0.375,-2.625,-3.75,-1.125,2.0
gemma-2-2b,35,desc,freq,es,fr,en,en,full,vide,"Lo opuesto de ""vide"" es """,plein,3768,5527,870,2475,17.0,16.75,-0.25,2.25,1.25,-1.0,2.0
gemma-2-2b,35,desc,freq,es,fr,en,es,lleno,vide,"Lo opuesto de ""vide"" es """,plein,3768,5527,9214,11137,12.9375,14.0625,1.125,-1.8125,-1.4375,0.375,2.0
gemma-2-2b,35,desc,freq,es,fr,en,fr,plein,vide,"Lo opuesto de ""vide"" es """,plein,3768,5527,3768,5527,14.75,15.5,0.75,0.0,0.0,0.0,2.0
gemma-2-2b,35,desc,freq,es,fr,en,ja,満杯,vide,"Lo opuesto de ""vide"" es """,plein,3768,5527,172421,217586,4.1875,3.59375,-0.59375,-10.5625,-11.90625,-1.34375,2.0
gemma-2-2b,35,desc,freq,es,fr,en,ko,가득 찬,vide,"Lo opuesto de ""vide"" es """,plein,3768,5527,23778,35041,10.9375,11.5625,0.625,-3.8125,-3.9375,-0.125,2.0
gemma-2-2b,35,desc,freq,es,fr,en,zh,满,vide,"Lo opuesto de ""vide"" es """,plein,3768,5527,110096,165208,6.65625,6.0,-0.65625,-8.09375,-9.5,-1.40625,2.0
gemma-2-2b,35,val,desc,es,fr,en,de,voll,vide,"Lo opuesto de ""vide"" es """,plein,3768,7954,13726,26118,12.125,10.5,-1.625,-2.625,-2.4375,0.1875,2.0
gemma-2-2b,35,val,desc,es,fr,en,en,full,vide,"Lo opuesto de ""vide"" es """,plein,3768,7954,870,560,17.0,17.5,0.5,2.25,4.5625,2.3125,2.0
gemma-2-2b,35,val,desc,es,fr,en,es,lleno,vide,"Lo opuesto de ""vide"" es """,plein,3768,7954,9214,8477,12.9375,12.75,-0.1875,-1.8125,-0.1875,1.625,2.0
gemma-2-2b,35,val,desc,es,fr,en,fr,plein,vide,"Lo opuesto de ""vide"" es """,plein,3768,7954,3768,7954,14.75,12.9375,-1.8125,0.0,0.0,0.0,2.0
gemma-2-2b,35,val,desc,es,fr,en,ja,満杯,vide,"Lo opuesto de ""vide"" es """,plein,3768,7954,172421,217928,4.1875,2.65625,-1.53125,-10.5625,-10.28125,0.28125,2.0
gemma-2-2b,35,val,desc,es,fr,en,ko,가득 찬,vide,"Lo opuesto de ""vide"" es """,plein,3768,7954,23778,21187,10.9375,10.9375,0.0,-3.8125,-2.0,1.8125,2.0
gemma-2-2b,35,val,desc,es,fr,en,zh,满,vide,"Lo opuesto de ""vide"" es """,plein,3768,7954,110096,180755,6.65625,4.3125,-2.34375,-8.09375,-8.625,-0.53125,2.0
gemma-2-2b,35,val,val,es,fr,en,de,voll,vide,"Lo opuesto de ""vide"" es """,plein,3768,5671,13726,19848,12.125,11.3125,-0.8125,-2.625,-2.5,0.125,2.0
gemma-2-2b,35,val,val,es,fr,en,en,full,vide,"Lo opuesto de ""vide"" es """,plein,3768,5671,870,1040,17.0,16.625,-0.375,2.25,2.8125,0.5625,2.0
gemma-2-2b,35,val,val,es,fr,en,es,lleno,vide,"Lo opuesto de ""vide"" es """,plein,3768,5671,9214,7635,12.9375,13.1875,0.25,-1.8125,-0.625,1.1875,2.0
gemma-2-2b,35,val,val,es,fr,en,fr,plein,vide,"Lo opuesto de ""vide"" es """,plein,3768,5671,3768,5671,14.75,13.8125,-0.9375,0.0,0.0,0.0,2.0
gemma-2-2b,35,val,val,es,fr,en,ja,満杯,vide,"Lo opuesto de ""vide"" es """,plein,3768,5671,172421,213463,4.1875,3.296875,-0.890625,-10.5625,-10.515625,0.046875,2.0
